
Predictions were generated on 23-Jul-2020 at 12:26:53 using AA 
 AeroAcoustics
Number of observers      :    2
Number of frequencies    :   34
     Time           	Obs1_Freq10         	Obs1_Freq12.5       	Obs1_Freq16         	Obs1_Freq20         	Obs1_Freq25         	Obs1_Freq31.5       	Obs1_Freq40         	Obs1_Freq50         	Obs1_Freq63         	Obs1_Freq80         	Obs1_Freq100        	Obs1_Freq125        	Obs1_Freq160        	Obs1_Freq200        	Obs1_Freq250        	Obs1_Freq315        	Obs1_Freq400        	Obs1_Freq500        	Obs1_Freq630        	Obs1_Freq800        	Obs1_Freq1000       	Obs1_Freq1250       	Obs1_Freq1600       	Obs1_Freq2000       	Obs1_Freq2500       	Obs1_Freq3150       	Obs1_Freq4000       	Obs1_Freq5000       	Obs1_Freq6300       	Obs1_Freq8000       	Obs1_Freq10000      	Obs1_Freq12500      	Obs1_Freq16000      	Obs1_Freq20000      	Obs2_Freq10         	Obs2_Freq12.5       	Obs2_Freq16         	Obs2_Freq20         	Obs2_Freq25         	Obs2_Freq31.5       	Obs2_Freq40         	Obs2_Freq50         	Obs2_Freq63         	Obs2_Freq80         	Obs2_Freq100        	Obs2_Freq125        	Obs2_Freq160        	Obs2_Freq200        	Obs2_Freq250        	Obs2_Freq315        	Obs2_Freq400        	Obs2_Freq500        	Obs2_Freq630        	Obs2_Freq800        	Obs2_Freq1000       	Obs2_Freq1250       	Obs2_Freq1600       	Obs2_Freq2000       	Obs2_Freq2500       	Obs2_Freq3150       	Obs2_Freq4000       	Obs2_Freq5000       	Obs2_Freq6300       	Obs2_Freq8000       	Obs2_Freq10000      	Obs2_Freq12500      	Obs2_Freq16000      	Obs2_Freq20000      
         1.9000	  7.237985E+001	  7.144711E+001	  7.030737E+001	  6.917461E+001	  6.793873E+001	  6.654352E+001	  6.497164E+001	  6.338054E+001	  6.160687E+001	  5.964509E+001	  5.773880E+001	  5.580636E+001	  5.370878E+001	  5.172978E+001	  4.941026E+001	  4.709637E+001	  4.476843E+001	  4.263099E+001	  4.047445E+001	  3.839202E+001	  3.656309E+001	  3.441692E+001	  3.191776E+001	  2.985410E+001	  2.794525E+001	  2.593720E+001	  2.380509E+001	  2.185051E+001	  1.980243E+001	  1.760725E+001	  1.545818E+001	  1.319636E+001	  1.054363E+001	  7.991835E+000	  5.509056E+001	  5.423717E+001	  5.319134E+001	  5.215050E+001	  5.101431E+001	  4.973109E+001	  4.828400E+001	  4.681572E+001	  4.517325E+001	  4.334322E+001	  4.154255E+001	  3.968810E+001	  3.767169E+001	  3.578689E+001	  3.350153E+001	  3.122740E+001	  2.890321E+001	  2.674829E+001	  2.455658E+001	  2.243500E+001	  2.057971E+001	  1.834016E+001	  1.576896E+001	  1.368900E+001	  1.180846E+001	  9.840333E+000	  7.760579E+000	  5.876114E+000	  3.908327E+000	  1.794571E+000	 -2.840310E-001	 -2.482821E+000	 -5.075770E+000	 -7.582938E+000
         2.0000	  7.245943E+001	  7.152510E+001	  7.038331E+001	  6.924840E+001	  6.801001E+001	  6.661177E+001	  6.503632E+001	  6.344106E+001	  6.166442E+001	  5.970130E+001	  5.779857E+001	  5.588016E+001	  5.379630E+001	  5.178719E+001	  4.941087E+001	  4.708913E+001	  4.475130E+001	  4.260768E+001	  4.045122E+001	  3.837358E+001	  3.654840E+001	  3.440246E+001	  3.190750E+001	  2.984398E+001	  2.793463E+001	  2.592811E+001	  2.379719E+001	  2.184316E+001	  1.979525E+001	  1.759977E+001	  1.544984E+001	  1.318661E+001	  1.053184E+001	  7.977992E+000	  5.506887E+001	  5.420789E+001	  5.315264E+001	  5.210212E+001	  5.095493E+001	  4.965869E+001	  4.819617E+001	  4.671136E+001	  4.505035E+001	  4.319805E+001	  4.137938E+001	  3.951405E+001	  3.749344E+001	  3.557473E+001	  3.320659E+001	  3.091040E+001	  2.856719E+001	  2.640235E+001	  2.421269E+001	  2.210476E+001	  2.026504E+001	  1.802442E+001	  1.547937E+001	  1.341382E+001	  1.153967E+001	  9.576284E+000	  7.496791E+000	  5.607837E+000	  3.633180E+000	  1.511318E+000	 -5.754302E-001	 -2.782702E+000	 -5.385061E+000	 -7.900354E+000
         2.1000	  7.250453E+001	  7.156924E+001	  7.042628E+001	  6.929019E+001	  6.805052E+001	  6.665085E+001	  6.507382E+001	  6.347697E+001	  6.169855E+001	  5.973300E+001	  5.782626E+001	  5.589974E+001	  5.380636E+001	  5.179560E+001	  4.941517E+001	  4.709244E+001	  4.475421E+001	  4.261037E+001	  4.045269E+001	  3.837188E+001	  3.654310E+001	  3.438915E+001	  3.189413E+001	  2.982835E+001	  2.791673E+001	  2.590943E+001	  2.377684E+001	  2.182125E+001	  1.977194E+001	  1.757526E+001	  1.542448E+001	  1.316071E+001	  1.050580E+001	  7.952304E+000	  5.487726E+001	  5.400760E+001	  5.294181E+001	  5.188069E+001	  5.072166E+001	  4.941164E+001	  4.793305E+001	  4.643123E+001	  4.475030E+001	  4.287346E+001	  4.102867E+001	  3.912973E+001	  3.707677E+001	  3.514995E+001	  3.274404E+001	  3.043612E+001	  2.808757E+001	  2.592167E+001	  2.373354E+001	  2.162707E+001	  1.978958E+001	  1.752555E+001	  1.500362E+001	  1.294582E+001	  1.107099E+001	  9.106745E+000	  7.019149E+000	  5.118620E+000	  3.131240E+000	  9.970552E-001	 -1.099905E+000	 -3.315803E+000	 -5.925515E+000	 -8.445181E+000
         2.2000	  7.247637E+001	  7.154128E+001	  7.039860E+001	  6.926282E+001	  6.802352E+001	  6.662431E+001	  6.504789E+001	  6.345222E+001	  6.167460E+001	  5.971069E+001	  5.780659E+001	  5.587721E+001	  5.376118E+001	  5.174048E+001	  4.937606E+001	  4.705545E+001	  4.472065E+001	  4.258083E+001	  4.042475E+001	  3.834060E+001	  3.650607E+001	  3.433935E+001	  3.184085E+001	  2.977361E+001	  2.786140E+001	  2.585372E+001	  2.372136E+001	  2.176618E+001	  1.971720E+001	  1.752073E+001	  1.537011E+001	  1.310654E+001	  1.045189E+001	  7.898636E+000	  5.447333E+001	  5.359530E+001	  5.251964E+001	  5.144887E+001	  5.027933E+001	  4.895737E+001	  4.746522E+001	  4.594953E+001	  4.425266E+001	  4.235669E+001	  4.049060E+001	  3.855915E+001	  3.646005E+001	  3.453731E+001	  3.216723E+001	  2.985370E+001	  2.750995E+001	  2.535215E+001	  2.317084E+001	  2.106874E+001	  1.923607E+001	  1.697268E+001	  1.446847E+001	  1.242075E+001	  1.054722E+001	  8.579543E+000	  6.483237E+000	  4.570491E+000	  2.569293E+000	  4.215620E-001	 -1.686502E+000	 -3.911629E+000	 -6.529198E+000	 -9.053852E+000
         2.3000	  7.243104E+001	  7.149668E+001	  7.035493E+001	  6.922010E+001	  6.798187E+001	  6.658393E+001	  6.500899E+001	  6.341516E+001	  6.163856E+001	  5.967993E+001	  5.778327E+001	  5.586273E+001	  5.372867E+001	  5.168357E+001	  4.933095E+001	  4.701651E+001	  4.468253E+001	  4.254556E+001	  4.039213E+001	  3.830589E+001	  3.646578E+001	  3.428858E+001	  3.178612E+001	  2.971809E+001	  2.780640E+001	  2.579906E+001	  2.366871E+001	  2.171559E+001	  1.966834E+001	  1.747315E+001	  1.532331E+001	  1.306015E+001	  1.040551E+001	  7.851813E+000	  5.396260E+001	  5.307507E+001	  5.198843E+001	  5.090712E+001	  4.972632E+001	  4.839183E+001	  4.688576E+001	  4.535647E+001	  4.364220E+001	  4.173188E+001	  3.984756E+001	  3.788828E+001	  3.574016E+001	  3.382432E+001	  3.153082E+001	  2.923336E+001	  2.690300E+001	  2.476193E+001	  2.259462E+001	  2.050130E+001	  1.867486E+001	  1.642833E+001	  1.394103E+001	  1.190939E+001	  1.004194E+001	  8.069811E+000	  5.966493E+000	  4.042294E+000	  2.026902E+000	 -1.355462E-001	 -2.256170E+000	 -4.492245E+000	 -7.120005E+000	 -9.652406E+000
         2.4000	  7.244320E+001	  7.150911E+001	  7.036770E+001	  6.923323E+001	  6.799541E+001	  6.659798E+001	  6.502363E+001	  6.343039E+001	  6.165422E+001	  5.969517E+001	  5.779638E+001	  5.587687E+001	  5.375565E+001	  5.171421E+001	  4.935280E+001	  4.703851E+001	  4.470443E+001	  4.256590E+001	  4.041039E+001	  3.832219E+001	  3.647911E+001	  3.429808E+001	  3.179222E+001	  2.972200E+001	  2.780881E+001	  2.580035E+001	  2.367017E+001	  2.171752E+001	  1.967072E+001	  1.747578E+001	  1.532595E+001	  1.306254E+001	  1.040737E+001	  7.852959E+000	  5.373596E+001	  5.284138E+001	  5.174657E+001	  5.065741E+001	  4.946823E+001	  4.812448E+001	  4.660830E+001	  4.506927E+001	  4.334479E+001	  4.142418E+001	  3.953027E+001	  3.756132E+001	  3.541458E+001	  3.352011E+001	  3.126484E+001	  2.896844E+001	  2.664589E+001	  2.451286E+001	  2.235305E+001	  2.026984E+001	  1.845580E+001	  1.624807E+001	  1.377059E+001	  1.174784E+001	  9.884521E+000	  7.910724E+000	  5.804986E+000	  3.876401E+000	  1.855459E+000	 -3.128052E-001	 -2.438467E+000	 -4.679023E+000	 -7.311072E+000	 -9.846852E+000
         2.5000	  7.255498E+001	  7.162103E+001	  7.047972E+001	  6.934531E+001	  6.810751E+001	  6.671004E+001	  6.513567E+001	  6.354221E+001	  6.176592E+001	  5.980684E+001	  5.790698E+001	  5.598692E+001	  5.387876E+001	  5.184437E+001	  4.946519E+001	  4.714348E+001	  4.480532E+001	  4.266208E+001	  4.050249E+001	  3.841264E+001	  3.656895E+001	  3.439251E+001	  3.188374E+001	  2.980942E+001	  2.789308E+001	  2.588353E+001	  2.375298E+001	  2.180051E+001	  1.975415E+001	  1.755965E+001	  1.541005E+001	  1.314668E+001	  1.049137E+001	  7.936786E+000	  5.398347E+001	  5.308843E+001	  5.199290E+001	  5.090293E+001	  4.971277E+001	  4.836789E+001	  4.685055E+001	  4.531040E+001	  4.358573E+001	  4.166799E+001	  3.978364E+001	  3.784236E+001	  3.575512E+001	  3.385977E+001	  3.155557E+001	  2.923340E+001	  2.689503E+001	  2.474763E+001	  2.258154E+001	  2.050611E+001	  1.870981E+001	  1.655967E+001	  1.408000E+001	  1.204846E+001	  1.018097E+001	  8.210611E+000	  6.106985E+000	  4.182962E+000	  2.168729E+000	  8.153197E-003	 -2.110441E+000	 -4.344270E+000	 -6.969162E+000	 -9.498422E+000
         2.6000	  7.271832E+001	  7.178510E+001	  7.064456E+001	  6.951082E+001	  6.827365E+001	  6.687679E+001	  6.530296E+001	  6.370958E+001	  6.193573E+001	  5.997760E+001	  5.808265E+001	  5.617100E+001	  5.406617E+001	  5.201813E+001	  4.962625E+001	  4.729744E+001	  4.495087E+001	  4.280211E+001	  4.064029E+001	  3.854973E+001	  3.670573E+001	  3.453977E+001	  3.202727E+001	  2.994737E+001	  2.802714E+001	  2.601708E+001	  2.388652E+001	  2.193489E+001	  1.988984E+001	  1.769677E+001	  1.554838E+001	  1.328603E+001	  1.063170E+001	  8.077958E+000	  5.435688E+001	  5.346466E+001	  5.237223E+001	  5.128512E+001	  5.009798E+001	  4.875641E+001	  4.724275E+001	  4.570632E+001	  4.398887E+001	  4.207698E+001	  4.020664E+001	  3.829931E+001	  3.626445E+001	  3.435511E+001	  3.201495E+001	  2.967883E+001	  2.731921E+001	  2.515400E+001	  2.297959E+001	  2.090644E+001	  1.912129E+001	  1.702608E+001	  1.453852E+001	  1.249077E+001	  1.061360E+001	  8.645352E+000	  6.540790E+000	  4.619639E+000	  2.611470E+000	  4.588368E-001	 -1.651678E+000	 -3.877008E+000	 -6.491902E+000	 -9.011298E+000
         2.7000	  7.280566E+001	  7.187342E+001	  7.073404E+001	  6.960143E+001	  6.836551E+001	  6.697005E+001	  6.539776E+001	  6.380594E+001	  6.203319E+001	  6.007800E+001	  5.818489E+001	  5.627659E+001	  5.417394E+001	  5.212624E+001	  4.974835E+001	  4.741831E+001	  4.507046E+001	  4.292061E+001	  4.075750E+001	  3.866547E+001	  3.682042E+001	  3.466402E+001	  3.214662E+001	  3.006231E+001	  2.813881E+001	  2.612694E+001	  2.399511E+001	  2.204303E+001	  1.999800E+001	  1.780527E+001	  1.565742E+001	  1.339581E+001	  1.074247E+001	  8.189759E+000	  5.443654E+001	  5.354572E+001	  5.245511E+001	  5.136995E+001	  5.018516E+001	  4.884655E+001	  4.733660E+001	  4.580429E+001	  4.409037E+001	  4.218615E+001	  4.031959E+001	  3.841457E+001	  3.638615E+001	  3.451141E+001	  3.225195E+001	  2.991936E+001	  2.756676E+001	  2.540569E+001	  2.323057E+001	  2.115523E+001	  1.937256E+001	  1.731135E+001	  1.481632E+001	  1.276092E+001	  1.087757E+001	  8.905283E+000	  6.794466E+000	  4.869122E+000	  2.858434E+000	  7.050064E-001	 -1.404584E+000	 -3.627391E+000	 -6.237755E+000	 -8.751674E+000
         2.8000	  7.279947E+001	  7.186814E+001	  7.072994E+001	  6.959858E+001	  6.836411E+001	  6.697041E+001	  6.540021E+001	  6.381107E+001	  6.204091E+001	  6.008912E+001	  5.819784E+001	  5.629055E+001	  5.418606E+001	  5.214801E+001	  4.980840E+001	  4.748302E+001	  4.513988E+001	  4.299360E+001	  4.083137E+001	  3.873809E+001	  3.689161E+001	  3.474536E+001	  3.222376E+001	  3.013814E+001	  2.821365E+001	  2.619957E+001	  2.406637E+001	  2.211313E+001	  2.006689E+001	  1.787306E+001	  1.572447E+001	  1.346246E+001	  1.080900E+001	  8.256347E+000	  5.427192E+001	  5.338150E+001	  5.229194E+001	  5.120833E+001	  5.002575E+001	  4.869030E+001	  4.718448E+001	  4.565794E+001	  4.395094E+001	  4.205638E+001	  4.019597E+001	  3.828723E+001	  3.622691E+001	  3.439538E+001	  3.230237E+001	  2.999384E+001	  2.766723E+001	  2.552907E+001	  2.336560E+001	  2.129059E+001	  1.950550E+001	  1.746388E+001	  1.496408E+001	  1.291390E+001	  1.103327E+001	  9.055294E+000	  6.939828E+000	  5.009107E+000	  2.992188E+000	  8.327773E-001	 -1.281157E+000	 -3.506879E+000	 -6.119051E+000	 -8.633856E+000
         2.9000	  7.280601E+001	  7.187565E+001	  7.073868E+001	  6.960858E+001	  6.837554E+001	  6.698357E+001	  6.541545E+001	  6.382889E+001	  6.206159E+001	  6.011568E+001	  5.823070E+001	  5.633255E+001	  5.423349E+001	  5.219440E+001	  4.987272E+001	  4.754949E+001	  4.520576E+001	  4.305993E+001	  4.089888E+001	  3.880775E+001	  3.696359E+001	  3.483597E+001	  3.231141E+001	  3.022576E+001	  2.830190E+001	  2.628757E+001	  2.415556E+001	  2.220344E+001	  2.015798E+001	  1.796456E+001	  1.581607E+001	  1.355390E+001	  1.089993E+001	  8.346446E+000	  5.428848E+001	  5.340059E+001	  5.231442E+001	  5.123452E+001	  5.005636E+001	  4.872642E+001	  4.722751E+001	  4.570894E+001	  4.401209E+001	  4.213316E+001	  4.029034E+001	  3.840447E+001	  3.635185E+001	  3.452809E+001	  3.251214E+001	  3.022751E+001	  2.791027E+001	  2.578270E+001	  2.362861E+001	  2.156079E+001	  1.977990E+001	  1.776837E+001	  1.526523E+001	  1.322148E+001	  1.134638E+001	  9.367176E+000	  7.254391E+000	  5.325244E+000	  3.308429E+000	  1.148000E+000	 -9.674981E-001	 -3.195288E+000	 -5.810489E+000	 -8.328994E+000
         3.0000	  7.286884E+001	  7.194096E+001	  7.080691E+001	  6.967965E+001	  6.844969E+001	  6.706116E+001	  6.549692E+001	  6.391445E+001	  6.215210E+001	  6.021352E+001	  5.833994E+001	  5.645813E+001	  5.437126E+001	  5.232399E+001	  5.000012E+001	  4.766300E+001	  4.531001E+001	  4.315879E+001	  4.099692E+001	  3.891047E+001	  3.707325E+001	  3.497362E+001	  3.244586E+001	  3.035912E+001	  2.843641E+001	  2.642464E+001	  2.429691E+001	  2.234943E+001	  2.030854E+001	  1.811907E+001	  1.597334E+001	  1.371293E+001	  1.105979E+001	  8.506149E+000	  5.445278E+001	  5.356608E+001	  5.248122E+001	  5.140252E+001	  5.022559E+001	  4.889695E+001	  4.739944E+001	  4.588226E+001	  4.418738E+001	  4.231196E+001	  4.047584E+001	  3.860386E+001	  3.658117E+001	  3.473962E+001	  3.261844E+001	  3.031060E+001	  2.798633E+001	  2.584771E+001	  2.368315E+001	  2.160582E+001	  1.981148E+001	  1.774311E+001	  1.523612E+001	  1.318743E+001	  1.130994E+001	  9.331924E+000	  7.224126E+000	  5.300638E+000	  3.289485E+000	  1.133784E+000	 -9.788907E-001	 -3.205628E+000	 -5.821684E+000	 -8.342546E+000
         3.1000	  7.288782E+001	  7.196097E+001	  7.082823E+001	  6.970237E+001	  6.847408E+001	  6.708765E+001	  6.552620E+001	  6.394678E+001	  6.218931E+001	  6.025536E+001	  5.838988E+001	  5.651383E+001	  5.442821E+001	  5.238109E+001	  5.005171E+001	  4.772151E+001	  4.537174E+001	  4.322158E+001	  4.105983E+001	  3.897371E+001	  3.713887E+001	  3.505751E+001	  3.251962E+001	  3.042711E+001	  2.850439E+001	  2.649575E+001	  2.437252E+001	  2.243242E+001	  2.040080E+001	  1.822133E+001	  1.608475E+001	  1.383306E+001	  1.118888E+001	  8.642625E+000	  5.470815E+001	  5.382439E+001	  5.274273E+001	  5.166693E+001	  5.049295E+001	  4.916741E+001	  4.767312E+001	  4.615871E+001	  4.446704E+001	  4.259341E+001	  4.076200E+001	  3.890141E+001	  3.690369E+001	  3.502336E+001	  3.276189E+001	  3.045463E+001	  2.811865E+001	  2.596482E+001	  2.378688E+001	  2.169364E+001	  1.987880E+001	  1.774221E+001	  1.522453E+001	  1.316087E+001	  1.127518E+001	  9.299308E+000	  7.195410E+000	  5.279000E+000	  3.276928E+000	  1.130644E+000	 -9.741852E-001	 -3.194318E+000	 -5.804437E+000	 -8.320842E+000
         3.2000	  7.286076E+001	  7.193290E+001	  7.079889E+001	  6.967174E+001	  6.844197E+001	  6.705381E+001	  6.549013E+001	  6.390819E+001	  6.214720E+001	  6.021020E+001	  5.833456E+001	  5.644773E+001	  5.435526E+001	  5.231044E+001	  4.996566E+001	  4.763850E+001	  4.529123E+001	  4.314218E+001	  4.098023E+001	  3.889176E+001	  3.705346E+001	  3.494762E+001	  3.241430E+001	  3.032376E+001	  2.840158E+001	  2.639323E+001	  2.426868E+001	  2.232686E+001	  2.029355E+001	  1.811265E+001	  1.597505E+001	  1.372267E+001	  1.107812E+001	  8.531905E+000	  5.481525E+001	  5.393493E+001	  5.285728E+001	  5.178538E+001	  5.061564E+001	  4.929492E+001	  4.780597E+001	  4.629670E+001	  4.461035E+001	  4.274319E+001	  4.090907E+001	  3.904392E+001	  3.703857E+001	  3.514614E+001	  3.283698E+001	  3.054152E+001	  2.820900E+001	  2.605281E+001	  2.386706E+001	  2.175542E+001	  1.991583E+001	  1.770961E+001	  1.517848E+001	  1.310106E+001	  1.120707E+001	  9.229831E+000	  7.125661E+000	  5.212220E+000	  3.215127E+000	  1.074770E+000	 -1.024381E+000	 -3.238913E+000	 -5.843016E+000	 -8.354129E+000
         3.3000	  7.272933E+001	  7.180067E+001	  7.066576E+001	  6.953776E+001	  6.830711E+001	  6.691791E+001	  6.535309E+001	  6.376979E+001	  6.200646E+001	  6.006160E+001	  5.817997E+001	  5.628039E+001	  5.418904E+001	  5.216348E+001	  4.981794E+001	  4.749861E+001	  4.515927E+001	  4.301416E+001	  4.085272E+001	  3.876345E+001	  3.692417E+001	  3.479809E+001	  3.226951E+001	  3.018355E+001	  2.826388E+001	  2.625551E+001	  2.412954E+001	  2.218568E+001	  2.015019E+001	  1.796737E+001	  1.582842E+001	  1.357512E+001	  1.092996E+001	  8.383490E+000	  5.464342E+001	  5.376782E+001	  5.269609E+001	  5.163033E+001	  5.046762E+001	  4.915522E+001	  4.767620E+001	  4.617724E+001	  4.450229E+001	  4.264152E+001	  4.081489E+001	  3.893714E+001	  3.691109E+001	  3.504466E+001	  3.275835E+001	  3.049138E+001	  2.818391E+001	  2.604138E+001	  2.385468E+001	  2.172593E+001	  1.986135E+001	  1.757901E+001	  1.503208E+001	  1.294853E+001	  1.105279E+001	  9.073196E+000	  6.969691E+000	  5.059434E+000	  3.066670E+000	  9.311965E-001	 -1.163170E+000	 -3.372873E+000	 -5.971883E+000	 -8.478945E+000
         3.4000	  7.254763E+001	  7.161828E+001	  7.048265E+001	  6.935403E+001	  6.812278E+001	  6.673300E+001	  6.516761E+001	  6.358381E+001	  6.181863E+001	  5.987265E+001	  5.798673E+001	  5.608038E+001	  5.398654E+001	  5.197316E+001	  4.963841E+001	  4.732657E+001	  4.499506E+001	  4.285521E+001	  4.069644E+001	  3.860848E+001	  3.676998E+001	  3.463052E+001	  3.210762E+001	  3.002852E+001	  2.811354E+001	  2.610620E+001	  2.398027E+001	  2.203536E+001	  1.999826E+001	  1.781375E+001	  1.567339E+001	  1.341888E+001	  1.077258E+001	  8.225139E+000	  5.445929E+001	  5.359039E+001	  5.252699E+001	  5.146975E+001	  5.031665E+001	  4.901552E+001	  4.754974E+001	  4.606466E+001	  4.440438E+001	  4.256126E+001	  4.074815E+001	  3.887381E+001	  3.683237E+001	  3.497746E+001	  3.272045E+001	  3.048155E+001	  2.819678E+001	  2.606824E+001	  2.388414E+001	  2.174394E+001	  1.985912E+001	  1.751377E+001	  1.495191E+001	  1.286708E+001	  1.097494E+001	  8.996013E+000	  6.897845E+000	  4.994614E+000	  3.009160E+000	  8.805944E-001	 -1.208005E+000	 -3.412735E+000	 -6.007439E+000	 -8.511997E+000
         3.5000	  7.242924E+001	  7.149904E+001	  7.036243E+001	  6.923289E+001	  6.800067E+001	  6.660987E+001	  6.504326E+001	  6.345869E+001	  6.169245E+001	  5.974511E+001	  5.785731E+001	  5.594611E+001	  5.384941E+001	  5.184225E+001	  4.950543E+001	  4.719546E+001	  4.486717E+001	  4.272985E+001	  4.057299E+001	  3.848736E+001	  3.665151E+001	  3.450620E+001	  3.198925E+001	  2.991617E+001	  2.800544E+001	  2.599986E+001	  2.387484E+001	  2.192978E+001	  1.989197E+001	  1.770648E+001	  1.556512E+001	  1.330957E+001	  1.066205E+001	  8.113431E+000	  5.453111E+001	  5.366871E+001	  5.261303E+001	  5.156337E+001	  5.041850E+001	  4.912667E+001	  4.767123E+001	  4.619687E+001	  4.454836E+001	  4.271790E+001	  4.091689E+001	  3.905350E+001	  3.702031E+001	  3.516031E+001	  3.287911E+001	  3.064877E+001	  2.836761E+001	  2.623929E+001	  2.405303E+001	  2.190772E+001	  2.001400E+001	  1.763885E+001	  1.506616E+001	  1.297906E+001	  1.108969E+001	  9.113817E+000	  7.023070E+000	  5.128678E+000	  3.152250E+000	  1.031866E+000	 -1.050508E+000	 -3.250563E+000	 -5.842002E+000	 -8.345363E+000
         3.6000	  7.242882E+001	  7.149760E+001	  7.035973E+001	  6.922888E+001	  6.799518E+001	  6.660264E+001	  6.503420E+001	  6.344745E+001	  6.168023E+001	  5.973006E+001	  5.784230E+001	  5.593034E+001	  5.382553E+001	  5.180810E+001	  4.946017E+001	  4.714663E+001	  4.481584E+001	  4.267818E+001	  4.052282E+001	  3.843982E+001	  3.660700E+001	  3.446076E+001	  3.194881E+001	  2.987899E+001	  2.797050E+001	  2.596674E+001	  2.384259E+001	  2.189769E+001	  1.985974E+001	  1.767390E+001	  1.553207E+001	  1.327593E+001	  1.062772E+001	  8.078493E+000	  5.482638E+001	  5.396788E+001	  5.291652E+001	  5.187079E+001	  5.072990E+001	  4.944220E+001	  4.799116E+001	  4.652043E+001	  4.487706E+001	  4.304971E+001	  4.125527E+001	  3.940453E+001	  3.737928E+001	  3.549042E+001	  3.316592E+001	  3.092694E+001	  2.863307E+001	  2.649535E+001	  2.430504E+001	  2.216035E+001	  2.026739E+001	  1.789587E+001	  1.531721E+001	  1.322674E+001	  1.133781E+001	  9.365283E+000	  7.280712E+000	  5.393407E+000	  3.424184E+000	  1.310178E+000	 -7.676296E-001	 -2.964599E+000	 -5.554312E+000	 -8.057487E+000
         3.7000	  7.250324E+001	  7.157124E+001	  7.043232E+001	  6.930033E+001	  6.806527E+001	  6.667101E+001	  6.510040E+001	  6.351119E+001	  6.174122E+001	  5.978792E+001	  5.789964E+001	  5.599064E+001	  5.387831E+001	  5.184214E+001	  4.948675E+001	  4.716798E+001	  4.483139E+001	  4.269147E+001	  4.053734E+001	  3.845654E+001	  3.662605E+001	  3.448268E+001	  3.197464E+001	  2.990554E+001	  2.799702E+001	  2.599410E+001	  2.386946E+001	  2.192381E+001	  1.988517E+001	  1.769876E+001	  1.555653E+001	  1.330014E+001	  1.065189E+001	  8.102947E+000	  5.511709E+001	  5.426048E+001	  5.321102E+001	  5.216683E+001	  5.102728E+001	  4.974066E+001	  4.829031E+001	  4.681966E+001	  4.517605E+001	  4.334808E+001	  4.155619E+001	  3.971595E+001	  3.768712E+001	  3.576240E+001	  3.342179E+001	  3.116771E+001	  2.885648E+001	  2.670856E+001	  2.451640E+001	  2.237653E+001	  2.049036E+001	  1.814727E+001	  1.556731E+001	  1.347556E+001	  1.158695E+001	  9.616908E+000	  7.535919E+000	  5.652346E+000	  3.686746E+000	  1.575805E+000	 -4.999708E-001	 -2.695770E+000	 -5.285150E+000	 -7.788778E+000
         3.8000	  7.252815E+001	  7.159577E+001	  7.045634E+001	  6.932381E+001	  6.808811E+001	  6.669302E+001	  6.512132E+001	  6.353065E+001	  6.175854E+001	  5.980153E+001	  5.790776E+001	  5.599413E+001	  5.389108E+001	  5.186714E+001	  4.950970E+001	  4.718932E+001	  4.485188E+001	  4.271028E+001	  4.055513E+001	  3.847594E+001	  3.664922E+001	  3.451243E+001	  3.200726E+001	  2.993883E+001	  2.802979E+001	  2.602621E+001	  2.389950E+001	  2.195181E+001	  1.991144E+001	  1.772379E+001	  1.558088E+001	  1.332426E+001	  1.067628E+001	  8.128009E+000	  5.521472E+001	  5.435959E+001	  5.331170E+001	  5.226886E+001	  5.113056E+001	  4.984507E+001	  4.839560E+001	  4.692527E+001	  4.528129E+001	  4.345156E+001	  4.165690E+001	  3.981512E+001	  3.779342E+001	  3.587120E+001	  3.353512E+001	  3.126782E+001	  2.894521E+001	  2.679013E+001	  2.459688E+001	  2.246587E+001	  2.059426E+001	  1.829832E+001	  1.572095E+001	  1.363271E+001	  1.174700E+001	  9.778796E+000	  7.699636E+000	  5.817348E+000	  3.852684E+000	  1.742338E+000	 -3.332465E-001	 -2.529257E+000	 -5.119366E+000	 -7.624089E+000
         3.9000	  7.245576E+001	  7.152295E+001	  7.038305E+001	  6.925006E+001	  6.801385E+001	  6.661818E+001	  6.504575E+001	  6.345412E+001	  6.168044E+001	  5.972051E+001	  5.781981E+001	  5.589698E+001	  5.380480E+001	  5.180798E+001	  4.945907E+001	  4.713813E+001	  4.480227E+001	  4.266021E+001	  4.050340E+001	  3.842464E+001	  3.659994E+001	  3.446055E+001	  3.196183E+001	  2.989729E+001	  2.798853E+001	  2.598292E+001	  2.385289E+001	  2.190045E+001	  1.985455E+001	  1.766127E+001	  1.551350E+001	  1.325249E+001	  1.060020E+001	  8.048550E+000	  5.515025E+001	  5.429634E+001	  5.324978E+001	  5.220811E+001	  5.107090E+001	  4.978642E+001	  4.833775E+001	  4.686775E+001	  4.522334E+001	  4.339191E+001	  4.159321E+001	  3.974757E+001	  3.774104E+001	  3.583835E+001	  3.351970E+001	  3.123870E+001	  2.890593E+001	  2.674499E+001	  2.455236E+001	  2.243554E+001	  2.058664E+001	  1.835735E+001	  1.578727E+001	  1.370696E+001	  1.182692E+001	  9.861293E+000	  7.783672E+000	  5.901424E+000	  3.935986E+000	  1.824415E+000	 -2.525678E-001	 -2.450206E+000	 -5.042382E+000	 -7.549190E+000
