
Predictions were generated on 05-Nov-2019 at 08:39:54 using OpenFAST, compiled as a 64-bit application using double precision at commit -128-NOTFOUND
 linked with  NWTC Subroutine Library; ElastoDyn; InflowWind; AeroDyn; ServoDyn

Description from the FAST input file: FAST Certification Test #02: AWT-27CR2 with many DOFs with startup and shutdown and steady wind

Time      	Wind1VelX 	Wind1VelY 	Wind1VelZ 	Spn1ALxb1 	Spn1ALyb1 	Spn1ALzb1 	RotSpeed  	LSSGagVxa 	RootFxb1  	RootFyb1  	RootFxb2  	RootFyb2  	RootMIP2  	RootMOoP2 	Spn1MLxb1 	Spn1MLyb1 	RotTorq   	LSSTipMys 	LSSTipMzs 	LSSGagMya 	LSSGagMza 	HSShftTq  	HSSBrTq   	HSShftPwr 	GenTq     	GenPwr    
    7.4000	 1.200E+01	-0.000E+00	 0.000E+00	 2.317E+01	-7.163E+00	-1.994E+02	 5.182E+01	 5.178E+01	 5.837E+00	 5.566E+00	 4.838E+00	-3.288E+00	 1.437E+01	 4.271E+01	-1.028E+01	 1.322E+01	-2.057E+01	 3.971E+00	-6.286E+00	 8.682E-01	 1.051E+01	-9.140E-01	 0.000E+00	-1.115E+02	-2.711E+00	-3.591E+02
    7.4400	 1.200E+01	-0.000E+00	 0.000E+00	 2.016E+01	-3.749E+00	-2.026E+02	 5.226E+01	 5.223E+01	 6.481E+00	 4.558E+00	 4.600E+00	-3.064E+00	 1.212E+01	 4.357E+01	-7.676E+00	 1.516E+01	-1.395E+01	 3.829E+00	-1.034E+01	 7.128E+00	 9.917E+00	-6.200E-01	 0.000E+00	-7.630E+01	-1.962E+00	-2.592E+02
    7.4800	 1.200E+01	-0.000E+00	 0.000E+00	 1.900E+01	-2.011E+00	-2.052E+02	 5.257E+01	 5.255E+01	 6.268E+00	 4.190E+00	 3.650E+00	-3.114E+00	 1.291E+01	 3.848E+01	-7.039E+00	 1.490E+01	-1.050E+01	 6.259E+00	-1.380E+01	 1.280E+01	 9.943E+00	-4.665E-01	 0.000E+00	-5.777E+01	-1.403E+00	-1.859E+02
    7.5200	 1.200E+01	-0.000E+00	 0.000E+00	 1.775E+01	-9.630E-01	-2.076E+02	 5.279E+01	 5.278E+01	 5.641E+00	 3.879E+00	 2.332E+00	-3.166E+00	 1.393E+01	 2.963E+01	-6.676E+00	 1.225E+01	-7.864E+00	 1.006E+01	-1.543E+01	 1.739E+01	 9.839E+00	-3.495E-01	 0.000E+00	-4.347E+01	-1.006E+00	-1.345E+02
    7.5600	 1.200E+01	-0.000E+00	 0.000E+00	 1.673E+01	 5.553E-01	-2.096E+02	 5.295E+01	 5.294E+01	 4.685E+00	 3.145E+00	 8.550E-01	-2.767E+00	 1.147E+01	 1.902E+01	-5.022E+00	 8.522E+00	-5.297E+00	 1.337E+01	-1.521E+01	 2.062E+01	 8.495E+00	-2.354E-01	 0.000E+00	-2.937E+01	-7.165E-01	-9.733E+01
    7.6000	 1.200E+01	-0.000E+00	 0.000E+00	 1.705E+01	 1.511E+00	-2.110E+02	 5.308E+01	 5.306E+01	 3.619E+00	 2.456E+00	-4.381E-01	-2.387E+00	 9.703E+00	 9.528E+00	-3.620E+00	 5.312E+00	-2.596E+00	 1.638E+01	-1.322E+01	 2.260E+01	 7.158E+00	-1.154E-01	 0.000E+00	-1.442E+01	-4.964E-01	-6.927E+01
    7.6400	 1.200E+01	-0.000E+00	 0.000E+00	 1.748E+01	 1.449E+00	-2.120E+02	 5.319E+01	 5.317E+01	 3.030E+00	 1.953E+00	-1.023E+00	-2.378E+00	 1.148E+01	 4.958E+00	-3.131E+00	 3.572E+00	 1.888E+00	 1.871E+01	-9.437E+00	 2.341E+01	 6.467E+00	 8.393E-02	 0.000E+00	 1.051E+01	-3.010E-01	-4.448E+01
    7.6800	 1.200E+01	-0.000E+00	 0.000E+00	 1.731E+01	 1.453E+00	-2.128E+02	 5.332E+01	 5.329E+01	 3.151E+00	 1.130E+00	-8.102E-01	-2.312E+00	 1.286E+01	 6.656E+00	-2.111E+00	 3.631E+00	 8.435E+00	 1.904E+01	-5.259E+00	 2.305E+01	 5.167E+00	 3.749E-01	 0.000E+00	 4.707E+01	-8.028E-02	-1.661E+01
    7.7200	 1.200E+01	-0.000E+00	 0.000E+00	 1.724E+01	 1.817E+00	-2.130E+02	 5.346E+01	 5.343E+01	 3.781E+00	-6.852E-02	 2.443E-02	-1.922E+00	 1.148E+01	 1.351E+01	-3.703E-01	 5.390E+00	 1.493E+01	 1.740E+01	-2.088E+00	 2.161E+01	 2.746E+00	 6.637E-01	 0.000E+00	 8.354E+01	 1.735E-01	 1.525E+01
    7.7600	 1.200E+01	-0.000E+00	 0.000E+00	 1.808E+01	 1.952E+00	-2.128E+02	 5.359E+01	 5.357E+01	 4.559E+00	-1.244E+00	 1.317E+00	-1.462E+00	 9.705E+00	 2.306E+01	 1.048E+00	 8.338E+00	 2.047E+01	 1.467E+01	-1.016E-01	 1.927E+01	-2.671E-03	 9.097E-01	 0.000E+00	 1.148E+02	 4.335E-01	 4.769E+01
    7.8000	 1.200E+01	-0.000E+00	 0.000E+00	 2.036E+01	 1.953E+00	-2.124E+02	 5.372E+01	 5.370E+01	 5.177E+00	-2.389E+00	 2.734E+00	-9.798E-01	 7.970E+00	 3.218E+01	 2.197E+00	 1.151E+01	 2.543E+01	 1.181E+01	 5.209E-01	 1.641E+01	-2.878E+00	 1.130E+00	 0.000E+00	 1.430E+02	 6.838E-01	 7.872E+01
    7.8400	 1.200E+01	-0.000E+00	 0.000E+00	 2.307E+01	 2.207E+00	-2.120E+02	 5.383E+01	 5.382E+01	 5.466E+00	-3.596E+00	 3.841E+00	-3.082E-01	 4.765E+00	 3.852E+01	 3.607E+00	 1.380E+01	 2.925E+01	 9.723E+00	-2.079E-01	 1.340E+01	-6.074E+00	 1.300E+00	 0.000E+00	 1.649E+02	 9.129E-01	 1.070E+02
    7.8800	 1.200E+01	-0.000E+00	 0.000E+00	 2.544E+01	 2.414E+00	-2.117E+02	 5.393E+01	 5.391E+01	 5.389E+00	-4.657E+00	 4.407E+00	 4.039E-01	 1.223E+00	 4.126E+01	 4.797E+00	 1.453E+01	 3.146E+01	 8.632E+00	-1.410E+00	 1.027E+01	-9.013E+00	 1.398E+00	 0.000E+00	 1.776E+02	 1.102E+00	 1.301E+02
    7.9200	 1.200E+01	-0.000E+00	 0.000E+00	 2.736E+01	 2.221E+00	-2.116E+02	 5.399E+01	 5.399E+01	 4.996E+00	-5.380E+00	 4.494E+00	 9.468E-01	-1.124E+00	 4.086E+01	 5.382E+00	 1.382E+01	 3.238E+01	 8.121E+00	-2.475E+00	 6.919E+00	-1.111E+01	 1.439E+00	 0.000E+00	 1.831E+02	 1.238E+00	 1.468E+02
    7.9600	 1.200E+01	-0.000E+00	 0.000E+00	 2.904E+01	 1.958E+00	-2.119E+02	 5.403E+01	 5.403E+01	 4.385E+00	-5.880E+00	 4.330E+00	 1.397E+00	-3.182E+00	 3.857E+01	 5.858E+00	 1.245E+01	 3.246E+01	 8.180E+00	-3.461E+00	 3.374E+00	-1.260E+01	 1.443E+00	 0.000E+00	 1.837E+02	 1.326E+00	 1.575E+02
    8.0000	 1.200E+01	-0.000E+00	 0.000E+00	 3.050E+01	 1.961E+00	-2.124E+02	 5.405E+01	 5.405E+01	 3.697E+00	-6.252E+00	 4.125E+00	 1.838E+00	-5.642E+00	 3.584E+01	 6.538E+00	 1.128E+01	 3.197E+01	 8.928E+00	-4.144E+00	-1.327E-01	-1.370E+01	 1.421E+00	 0.000E+00	 1.810E+02	 1.371E+00	 1.630E+02
    8.0400	 1.200E+01	-0.000E+00	 0.000E+00	 3.186E+01	 1.984E+00	-2.129E+02	 5.406E+01	 5.406E+01	 3.109E+00	-6.382E+00	 4.008E+00	 2.072E+00	-7.061E+00	 3.387E+01	 6.952E+00	 1.075E+01	 3.142E+01	 9.871E+00	-4.130E+00	-3.329E+00	-1.405E+01	 1.396E+00	 0.000E+00	 1.779E+02	 1.386E+00	 1.648E+02
    8.0800	 1.200E+01	-0.000E+00	 0.000E+00	 3.268E+01	 1.808E+00	-2.135E+02	 5.406E+01	 5.406E+01	 2.806E+00	-6.210E+00	 4.061E+00	 1.964E+00	-6.482E+00	 3.348E+01	 6.806E+00	 1.080E+01	 3.119E+01	 1.047E+01	-3.468E+00	-6.044E+00	-1.345E+01	 1.386E+00	 0.000E+00	 1.766E+02	 1.387E+00	 1.650E+02
    8.1200	 1.200E+01	-0.000E+00	 0.000E+00	 3.275E+01	 1.605E+00	-2.141E+02	 5.406E+01	 5.406E+01	 2.789E+00	-5.833E+00	 4.243E+00	 1.592E+00	-4.567E+00	 3.447E+01	 6.391E+00	 1.118E+01	 3.139E+01	 1.064E+01	-2.463E+00	-8.257E+00	-1.214E+01	 1.395E+00	 0.000E+00	 1.777E+02	 1.388E+00	 1.651E+02
    8.1600	 1.200E+01	-0.000E+00	 0.000E+00	 3.256E+01	 1.488E+00	-2.147E+02	 5.407E+01	 5.407E+01	 2.901E+00	-5.299E+00	 4.449E+00	 1.012E+00	-1.751E+00	 3.589E+01	 5.851E+00	 1.169E+01	 3.192E+01	 1.038E+01	-1.413E+00	-9.981E+00	-1.025E+01	 1.419E+00	 0.000E+00	 1.807E+02	 1.396E+00	 1.661E+02
    8.2000	 1.200E+01	-0.000E+00	 0.000E+00	 3.244E+01	 1.372E+00	-2.153E+02	 5.408E+01	 5.407E+01	 3.022E+00	-4.574E+00	 4.620E+00	 2.091E-01	 2.213E+00	 3.695E+01	 5.052E+00	 1.211E+01	 3.263E+01	 9.628E+00	-6.382E-01	-1.116E+01	-7.735E+00	 1.450E+00	 0.000E+00	 1.847E+02	 1.413E+00	 1.681E+02
    8.2400	 1.200E+01	-0.000E+00	 0.000E+00	 3.237E+01	 1.290E+00	-2.157E+02	 5.409E+01	 5.409E+01	 3.113E+00	-3.706E+00	 4.706E+00	-7.501E-01	 6.972E+00	 3.726E+01	 4.068E+00	 1.226E+01	 3.336E+01	 8.603E+00	-3.073E-01	-1.173E+01	-4.764E+00	 1.483E+00	 0.000E+00	 1.890E+02	 1.437E+00	 1.710E+02
    8.2800	 1.200E+01	-0.000E+00	 0.000E+00	 3.218E+01	 1.318E+00	-2.161E+02	 5.410E+01	 5.410E+01	 3.183E+00	-2.781E+00	 4.681E+00	-1.768E+00	 1.191E+01	 3.687E+01	 3.082E+00	 1.207E+01	 3.404E+01	 7.588E+00	-4.161E-01	-1.172E+01	-1.600E+00	 1.513E+00	 0.000E+00	 1.929E+02	 1.464E+00	 1.743E+02
    8.3200	 1.200E+01	-0.000E+00	 0.000E+00	 3.182E+01	 1.388E+00	-2.164E+02	 5.412E+01	 5.412E+01	 3.274E+00	-1.823E+00	 4.590E+00	-2.820E+00	 1.702E+01	 3.623E+01	 2.058E+00	 1.168E+01	 3.469E+01	 6.829E+00	-9.557E-01	-1.116E+01	 1.655E+00	 1.542E+00	 0.000E+00	 1.966E+02	 1.492E+00	 1.778E+02
    8.3600	 1.200E+01	-0.000E+00	 0.000E+00	 3.136E+01	 1.471E+00	-2.165E+02	 5.413E+01	 5.413E+01	 3.418E+00	-8.714E-01	 4.509E+00	-3.869E+00	 2.224E+01	 3.585E+01	 9.773E-01	 1.134E+01	 3.535E+01	 6.528E+00	-1.768E+00	-1.015E+01	 4.861E+00	 1.571E+00	 0.000E+00	 2.004E+02	 1.521E+00	 1.812E+02
    8.4000	 1.200E+01	-0.000E+00	 0.000E+00	 3.083E+01	 1.662E+00	-2.166E+02	 5.415E+01	 5.414E+01	 3.632E+00	-1.983E-02	 4.490E+00	-4.821E+00	 2.695E+01	 3.603E+01	 2.181E-04	 1.127E+01	 3.599E+01	 6.709E+00	-2.518E+00	-8.729E+00	 7.747E+00	 1.600E+00	 0.000E+00	 2.041E+02	 1.550E+00	 1.847E+02
    8.4400	 1.200E+01	-0.000E+00	 0.000E+00	 3.022E+01	 1.975E+00	-2.166E+02	 5.416E+01	 5.416E+01	 3.917E+00	 6.740E-01	 4.534E+00	-5.612E+00	 3.079E+01	 3.681E+01	-7.892E-01	 1.147E+01	 3.659E+01	 7.234E+00	-2.979E+00	-6.970E+00	 1.013E+01	 1.626E+00	 0.000E+00	 2.075E+02	 1.578E+00	 1.882E+02
    8.4800	 1.200E+01	-0.000E+00	 0.000E+00	 2.955E+01	 2.329E+00	-2.166E+02	 5.418E+01	 5.417E+01	 4.239E+00	 1.206E+00	 4.601E+00	-6.229E+00	 3.383E+01	 3.792E+01	-1.434E+00	 1.183E+01	 3.710E+01	 7.955E+00	-3.072E+00	-4.963E+00	 1.197E+01	 1.649E+00	 0.000E+00	 2.104E+02	 1.605E+00	 1.914E+02
    8.5200	 1.200E+01	-0.000E+00	 0.000E+00	 2.887E+01	 2.685E+00	-2.167E+02	 5.419E+01	 5.418E+01	 4.534E+00	 1.567E+00	 4.636E+00	-6.650E+00	 3.592E+01	 3.893E+01	-1.899E+00	 1.217E+01	 3.744E+01	 8.693E+00	-2.744E+00	-2.832E+00	 1.320E+01	 1.664E+00	 0.000E+00	 2.124E+02	 1.629E+00	 1.942E+02
    8.5600	 1.200E+01	-0.000E+00	 0.000E+00	 2.829E+01	 3.039E+00	-2.168E+02	 5.419E+01	 5.419E+01	 4.738E+00	 1.740E+00	 4.598E+00	-6.847E+00	 3.688E+01	 3.940E+01	-2.113E+00	 1.236E+01	 3.755E+01	 9.228E+00	-2.012E+00	-6.984E-01	 1.375E+01	 1.669E+00	 0.000E+00	 2.131E+02	 1.646E+00	 1.963E+02
    8.6000	 1.200E+01	-0.000E+00	 0.000E+00	 2.791E+01	 3.342E+00	-2.169E+02	 5.420E+01	 5.420E+01	 4.816E+00	 1.735E+00	 4.471E+00	-6.821E+00	 3.672E+01	 3.911E+01	-2.094E+00	 1.234E+01	 3.740E+01	 9.416E+00	-1.023E+00	 1.349E+00	 1.366E+01	 1.662E+00	 0.000E+00	 2.123E+02	 1.655E+00	 1.975E+02
    8.6400	 1.200E+01	-0.000E+00	 0.000E+00	 2.775E+01	 3.529E+00	-2.171E+02	 5.420E+01	 5.420E+01	 4.781E+00	 1.572E+00	 4.267E+00	-6.600E+00	 3.562E+01	 3.816E+01	-1.888E+00	 1.211E+01	 3.704E+01	 9.214E+00	 3.252E-02	 3.246E+00	 1.300E+01	 1.646E+00	 0.000E+00	 2.102E+02	 1.655E+00	 1.974E+02
    8.6800	 1.200E+01	-0.000E+00	 0.000E+00	 2.770E+01	 3.575E+00	-2.172E+02	 5.419E+01	 5.419E+01	 4.684E+00	 1.258E+00	 4.030E+00	-6.213E+00	 3.373E+01	 3.688E+01	-1.513E+00	 1.176E+01	 3.657E+01	 8.640E+00	 9.886E-01	 4.927E+00	 1.182E+01	 1.625E+00	 0.000E+00	 2.075E+02	 1.646E+00	 1.964E+02
    8.7200	 1.200E+01	-0.000E+00	 0.000E+00	 2.768E+01	 3.486E+00	-2.173E+02	 5.418E+01	 5.419E+01	 4.580E+00	 7.991E-01	 3.817E+00	-5.683E+00	 3.116E+01	 3.572E+01	-9.782E-01	 1.139E+01	 3.613E+01	 7.753E+00	 1.704E+00	 6.323E+00	 1.019E+01	 1.606E+00	 0.000E+00	 2.050E+02	 1.632E+00	 1.947E+02
    8.7600	 1.200E+01	-0.000E+00	 0.000E+00	 2.771E+01	 3.304E+00	-2.172E+02	 5.418E+01	 5.418E+01	 4.502E+00	 1.978E-01	 3.675E+00	-5.027E+00	 2.800E+01	 3.499E+01	-2.989E-01	 1.117E+01	 3.581E+01	 6.655E+00	 2.050E+00	 7.381E+00	 8.151E+00	 1.592E+00	 0.000E+00	 2.032E+02	 1.617E+00	 1.928E+02
    8.8000	 1.200E+01	-0.000E+00	 0.000E+00	 2.780E+01	 3.100E+00	-2.170E+02	 5.417E+01	 5.417E+01	 4.464E+00	-5.418E-01	 3.626E+00	-4.256E+00	 2.429E+01	 3.483E+01	 5.246E-01	 1.115E+01	 3.565E+01	 5.510E+00	 1.915E+00	 8.074E+00	 5.733E+00	 1.584E+00	 0.000E+00	 2.022E+02	 1.604E+00	 1.912E+02
    8.8400	 1.200E+01	-0.000E+00	 0.000E+00	 2.795E+01	 2.935E+00	-2.168E+02	 5.417E+01	 5.417E+01	 4.463E+00	-1.403E+00	 3.660E+00	-3.387E+00	 2.009E+01	 3.517E+01	 1.478E+00	 1.132E+01	 3.564E+01	 4.545E+00	 1.275E+00	 8.389E+00	 2.993E+00	 1.584E+00	 0.000E+00	 2.022E+02	 1.594E+00	 1.901E+02
    8.8800	 1.200E+01	-0.000E+00	 0.000E+00	 2.814E+01	 2.836E+00	-2.165E+02	 5.417E+01	 5.417E+01	 4.479E+00	-2.349E+00	 3.747E+00	-2.453E+00	 1.558E+01	 3.579E+01	 2.516E+00	 1.159E+01	 3.574E+01	 3.989E+00	 2.415E-01	 8.322E+00	 3.977E-02	 1.589E+00	 0.000E+00	 2.027E+02	 1.590E+00	 1.896E+02
    8.9200	 1.200E+01	-0.000E+00	 0.000E+00	 2.836E+01	 2.814E+00	-2.162E+02	 5.417E+01	 5.417E+01	 4.482E+00	-3.330E+00	 3.850E+00	-1.496E+00	 1.096E+01	 3.640E+01	 3.581E+00	 1.185E+01	 3.588E+01	 3.994E+00	-9.640E-01	 7.867E+00	-2.989E+00	 1.595E+00	 0.000E+00	 2.035E+02	 1.590E+00	 1.896E+02
    8.9600	 1.200E+01	-0.000E+00	 0.000E+00	 2.862E+01	 2.864E+00	-2.159E+02	 5.417E+01	 5.417E+01	 4.454E+00	-4.290E+00	 3.945E+00	-5.624E-01	 6.431E+00	 3.683E+01	 4.626E+00	 1.205E+01	 3.602E+01	 4.589E+00	-2.061E+00	 7.040E+00	-5.932E+00	 1.601E+00	 0.000E+00	 2.043E+02	 1.593E+00	 1.899E+02
    9.0000	 1.200E+01	-0.000E+00	 0.000E+00	 2.889E+01	 2.960E+00	-2.157E+02	 5.417E+01	 5.417E+01	 4.389E+00	-5.168E+00	 4.023E+00	 2.891E-01	 2.276E+00	 3.700E+01	 5.587E+00	 1.217E+01	 3.613E+01	 5.660E+00	-2.767E+00	 5.877E+00	-8.607E+00	 1.606E+00	 0.000E+00	 2.049E+02	 1.597E+00	 1.904E+02
    9.0400	 1.200E+01	-0.000E+00	 0.000E+00	 2.914E+01	 3.057E+00	-2.157E+02	 5.417E+01	 5.417E+01	 4.297E+00	-5.901E+00	 4.085E+00	 9.987E-01	-1.203E+00	 3.695E+01	 6.393E+00	 1.222E+01	 3.621E+01	 6.957E+00	-2.879E+00	 4.439E+00	-1.083E+01	 1.609E+00	 0.000E+00	 2.054E+02	 1.601E+00	 1.909E+02
    9.0800	 1.200E+01	-0.000E+00	 0.000E+00	 2.935E+01	 3.111E+00	-2.157E+02	 5.417E+01	 5.417E+01	 4.196E+00	-6.436E+00	 4.139E+00	 1.515E+00	-3.744E+00	 3.680E+01	 6.982E+00	 1.225E+01	 3.627E+01	 8.153E+00	-2.346E+00	 2.800E+00	-1.243E+01	 1.612E+00	 0.000E+00	 2.058E+02	 1.605E+00	 1.914E+02
    9.1200	 1.200E+01	-0.000E+00	 0.000E+00	 2.948E+01	 3.094E+00	-2.159E+02	 5.417E+01	 5.417E+01	 4.106E+00	-6.735E+00	 4.192E+00	 1.801E+00	-5.159E+00	 3.669E+01	 7.312E+00	 1.228E+01	 3.633E+01	 8.943E+00	-1.288E+00	 1.047E+00	-1.331E+01	 1.615E+00	 0.000E+00	 2.061E+02	 1.608E+00	 1.918E+02
    9.1600	 1.200E+01	-0.000E+00	 0.000E+00	 2.954E+01	 2.997E+00	-2.161E+02	 5.418E+01	 5.418E+01	 4.037E+00	-6.777E+00	 4.252E+00	 1.835E+00	-5.336E+00	 3.667E+01	 7.359E+00	 1.233E+01	 3.639E+01	 9.118E+00	 3.757E-02	-7.293E-01	-1.340E+01	 1.618E+00	 0.000E+00	 2.065E+02	 1.612E+00	 1.922E+02
    9.2000	 1.200E+01	-0.000E+00	 0.000E+00	 2.955E+01	 2.827E+00	-2.162E+02	 5.418E+01	 5.418E+01	 3.993E+00	-6.561E+00	 4.320E+00	 1.614E+00	-4.259E+00	 3.676E+01	 7.120E+00	 1.242E+01	 3.647E+01	 8.622E+00	 1.308E+00	-2.435E+00	-1.270E+01	 1.621E+00	 0.000E+00	 2.069E+02	 1.615E+00	 1.926E+02
    9.2400	 1.200E+01	-0.000E+00	 0.000E+00	 2.954E+01	 2.614E+00	-2.164E+02	 5.418E+01	 5.418E+01	 3.968E+00	-6.106E+00	 4.390E+00	 1.155E+00	-2.021E+00	 3.690E+01	 6.617E+00	 1.249E+01	 3.656E+01	 7.568E+00	 2.219E+00	-3.981E+00	-1.127E+01	 1.625E+00	 0.000E+00	 2.074E+02	 1.619E+00	 1.931E+02
    9.2800	 1.200E+01	-0.000E+00	 0.000E+00	 2.951E+01	 2.394E+00	-2.165E+02	 5.418E+01	 5.418E+01	 3.957E+00	-5.449E+00	 4.454E+00	 4.933E-01	 1.201E+00	 3.703E+01	 5.893E+00	 1.254E+01	 3.666E+01	 6.194E+00	 2.563E+00	-5.289E+00	-9.220E+00	 1.629E+00	 0.000E+00	 2.080E+02	 1.623E+00	 1.936E+02
    9.3200	 1.200E+01	-0.000E+00	 0.000E+00	 2.949E+01	 2.204E+00	-2.166E+02	 5.418E+01	 5.418E+01	 3.959E+00	-4.636E+00	 4.502E+00	-3.270E-01	 5.194E+00	 3.711E+01	 4.995E+00	 1.252E+01	 3.677E+01	 4.801E+00	 2.265E+00	-6.298E+00	-6.683E+00	 1.634E+00	 0.000E+00	 2.086E+02	 1.627E+00	 1.941E+02
    9.3600	 1.200E+01	-0.000E+00	 0.000E+00	 2.946E+01	 2.069E+00	-2.166E+02	 5.419E+01	 5.419E+01	 3.973E+00	-3.717E+00	 4.533E+00	-1.256E+00	 9.713E+00	 3.714E+01	 3.981E+00	 1.245E+01	 3.688E+01	 3.686E+00	 1.396E+00	-6.967E+00	-3.817E+00	 1.639E+00	 0.000E+00	 2.093E+02	 1.632E+00	 1.946E+02
    9.4000	 1.200E+01	-0.000E+00	 0.000E+00	 2.942E+01	 2.012E+00	-2.165E+02	 5.419E+01	 5.419E+01	 4.002E+00	-2.747E+00	 4.551E+00	-2.239E+00	 1.450E+01	 3.716E+01	 2.910E+00	 1.233E+01	 3.699E+01	 3.076E+00	 1.464E-01	-7.275E+00	-7.867E-01	 1.644E+00	 0.000E+00	 2.099E+02	 1.637E+00	 1.952E+02
    9.4400	 1.200E+01	-0.000E+00	 0.000E+00	 2.937E+01	 2.039E+00	-2.165E+02	 5.419E+01	 5.419E+01	 4.049E+00	-1.778E+00	 4.561E+00	-3.225E+00	 1.929E+01	 3.723E+01	 1.840E+00	 1.222E+01	 3.712E+01	 3.081E+00	-1.215E+00	-7.213E+00	 2.244E+00	 1.650E+00	 0.000E+00	 2.106E+02	 1.642E+00	 1.958E+02
    9.4800	 1.200E+01	-0.000E+00	 0.000E+00	 2.930E+01	 2.147E+00	-2.165E+02	 5.419E+01	 5.419E+01	 4.115E+00	-8.602E-01	 4.568E+00	-4.163E+00	 2.385E+01	 3.738E+01	 8.224E-01	 1.213E+01	 3.725E+01	 3.681E+00	-2.409E+00	-6.793E+00	 5.123E+00	 1.655E+00	 0.000E+00	 2.114E+02	 1.647E+00	 1.965E+02
    9.5200	 1.200E+01	-0.000E+00	 0.000E+00	 2.922E+01	 2.318E+00	-2.165E+02	 5.420E+01	 5.420E+01	 4.199E+00	-3.480E-02	 4.569E+00	-5.009E+00	 2.796E+01	 3.761E+01	-9.691E-02	 1.207E+01	 3.737E+01	 4.741E+00	-3.202E+00	-6.042E+00	 7.714E+00	 1.661E+00	 0.000E+00	 2.121E+02	 1.652E+00	 1.971E+02
    9.5600	 1.200E+01	-0.000E+00	 0.000E+00	 2.911E+01	 2.529E+00	-2.165E+02	 5.420E+01	 5.420E+01	 4.290E+00	 6.627E-01	 4.561E+00	-5.725E+00	 3.144E+01	 3.787E+01	-8.774E-01	 1.203E+01	 3.746E+01	 6.042E+00	-3.440E+00	-5.005E+00	 9.904E+00	 1.665E+00	 0.000E+00	 2.126E+02	 1.657E+00	 1.977E+02
    9.6000	 1.200E+01	-0.000E+00	 0.000E+00	 2.900E+01	 2.752E+00	-2.166E+02	 5.420E+01	 5.420E+01	 4.376E+00	 1.206E+00	 4.537E+00	-6.280E+00	 3.412E+01	 3.808E+01	-1.487E+00	 1.200E+01	 3.750E+01	 7.331E+00	-3.080E+00	-3.741E+00	 1.160E+01	 1.667E+00	 0.000E+00	 2.128E+02	 1.661E+00	 1.982E+02
    9.6400	 1.200E+01	-0.000E+00	 0.000E+00	 2.890E+01	 2.958E+00	-2.168E+02	 5.420E+01	 5.420E+01	 4.445E+00	 1.577E+00	 4.491E+00	-6.654E+00	 3.592E+01	 3.818E+01	-1.903E+00	 1.196E+01	 3.747E+01	 8.359E+00	-2.188E+00	-2.317E+00	 1.275E+01	 1.665E+00	 0.000E+00	 2.127E+02	 1.664E+00	 1.985E+02
    9.6800	 1.200E+01	-0.000E+00	 0.000E+00	 2.884E+01	 3.119E+00	-2.169E+02	 5.420E+01	 5.420E+01	 4.489E+00	 1.766E+00	 4.422E+00	-6.833E+00	 3.677E+01	 3.813E+01	-2.112E+00	 1.189E+01	 3.737E+01	 8.936E+00	-9.250E-01	-8.027E-01	 1.330E+01	 1.661E+00	 0.000E+00	 2.121E+02	 1.664E+00	 1.985E+02
    9.7200	 1.200E+01	-0.000E+00	 0.000E+00	 2.881E+01	 3.212E+00	-2.171E+02	 5.420E+01	 5.420E+01	 4.506E+00	 1.769E+00	 4.332E+00	-6.815E+00	 3.666E+01	 3.793E+01	-2.113E+00	 1.179E+01	 3.720E+01	 8.954E+00	 4.840E-01	 7.304E-01	 1.326E+01	 1.654E+00	 0.000E+00	 2.112E+02	 1.661E+00	 1.981E+02
    9.7600	 1.200E+01	-0.000E+00	 0.000E+00	 2.882E+01	 3.230E+00	-2.172E+02	 5.420E+01	 5.420E+01	 4.500E+00	 1.588E+00	 4.229E+00	-6.602E+00	 3.562E+01	 3.761E+01	-1.905E+00	 1.168E+01	 3.699E+01	 8.404E+00	 1.794E+00	 2.212E+00	 1.263E+01	 1.644E+00	 0.000E+00	 2.099E+02	 1.655E+00	 1.975E+02
    9.8000	 1.200E+01	-0.000E+00	 0.000E+00	 2.885E+01	 3.182E+00	-2.173E+02	 5.419E+01	 5.419E+01	 4.480E+00	 1.226E+00	 4.127E+00	-6.204E+00	 3.369E+01	 3.727E+01	-1.497E+00	 1.156E+01	 3.676E+01	 7.371E+00	 2.775E+00	 3.576E+00	 1.143E+01	 1.634E+00	 0.000E+00	 2.086E+02	 1.648E+00	 1.966E+02
    9.8400	 1.200E+01	-0.000E+00	 0.000E+00	 2.891E+01	 3.092E+00	-2.173E+02	 5.419E+01	 5.419E+01	 4.453E+00	 6.911E-01	 4.038E+00	-5.633E+00	 3.093E+01	 3.696E+01	-8.969E-01	 1.148E+01	 3.654E+01	 6.029E+00	 3.240E+00	 4.761E+00	 9.699E+00	 1.624E+00	 0.000E+00	 2.073E+02	 1.639E+00	 1.955E+02
    9.8800	 1.200E+01	-0.000E+00	 0.000E+00	 2.898E+01	 2.996E+00	-2.172E+02	 5.418E+01	 5.419E+01	 4.427E+00	-4.520E-03	 3.972E+00	-4.907E+00	 2.742E+01	 3.673E+01	-1.194E-01	 1.144E+01	 3.636E+01	 4.615E+00	 3.086E+00	 5.712E+00	 7.489E+00	 1.616E+00	 0.000E+00	 2.063E+02	 1.630E+00	 1.944E+02
