
These predictions were generated by MoorDyn (v2.2.22024-01-16) on 02-Jan-2025 at 09:52:46.

 
 
 
      Time        FAIRTEN1        FAIRTEN2        FAIRTEN3        FAIRTEN4        FAIRTEN5        FAIRTEN6        ANCHTEN1        ANCHTEN2        ANCHTEN3        ANCHTEN4        ANCHTEN5        ANCHTEN6            P1FX            P1FY            P1FZ            P2FX            P2FY            P2FZ            P3FX            P3FY            P3FZ            P4FX            P4FY            P4FZ            P5FX            P5FY            P5FZ            P6FX            P6FY            P6FZ            P7FX            P7FY            P7FZ            P7PX            P7PY            P7PZ            P8FX            P8FY            P8FZ            P8PX            P8PY            P8PZ            P9FX            P9FY            P9FZ            P9PX            P9PY            P9PZ           P10FX           P10FY           P10FZ           P10PX           P10PY           P10PZ           P11FX           P11FY           P11FZ           P11PX           P11PY           P11PZ           P12FX           P12FY           P12FZ           P12PX           P12PY           P12PZ          L1N1PZ          L1N2PZ          L1N3PZ          L1N4PZ          L1N5PZ          L1N6PZ          L1N7PZ          L1N8PZ          L1N9PZ         L1N10PZ         L1N11PZ         L1N12PZ         L1N13PZ         L1N14PZ         L1N15PZ         L1N16PZ         L1N17PZ         L1N18PZ         L1N19PZ         L1N20PZ         L1N21PZ         L1N22PZ         L1N23PZ         L1N24PZ         L1N25PZ         L1N26PZ         L1N27PZ         L1N28PZ         L1N29PZ         L1N30PZ          L2N1PZ          L2N2PZ          L2N3PZ          L2N4PZ          L2N5PZ          L2N6PZ          L2N7PZ          L2N8PZ          L2N9PZ         L2N10PZ         L2N11PZ         L2N12PZ         L2N13PZ         L2N14PZ         L2N15PZ         L2N16PZ         L2N17PZ         L2N18PZ         L2N19PZ         L2N20PZ         L2N21PZ         L2N22PZ         L2N23PZ         L2N24PZ         L2N25PZ         L2N26PZ         L2N27PZ         L2N28PZ         L2N29PZ         L2N30PZ
    3.2490   5.8341186E+05   5.4158111E+05   5.8395742E+05   2.2391588E+05   2.1981114E+05   2.2392148E+05   3.7035464E+05   3.2959594E+05   3.7058408E+05   1.4653219E+04   2.1514550E+04   1.4653216E+04   3.4845354E+05   1.2456530E+05  -1.5039318E+04   3.2928634E+05  -1.3425910E-14  -1.4282405E+04   3.4867114E+05  -1.2463872E+05  -1.5039558E+04  -1.4506838E+02   6.1469652E+01  -1.4652372E+04   1.6420754E+04   5.5412906E-46  -1.3900888E+04  -1.4485116E+02  -6.1377609E+01  -1.4652372E+04  -3.4318577E+05  -1.2367238E+05  -4.5529997E+05  -1.3661070E+01  -1.1202104E-02  -1.1618215E+01  -3.2153397E+05   2.0914097E+02  -4.3580496E+05  -1.3661070E+01  -1.1202104E-02  -1.1618215E+01  -3.4362642E+05   1.2429150E+05  -4.5549838E+05  -1.3661070E+01  -1.1202104E-02  -1.1618215E+01  -1.1014131E+04  -1.9737321E+03  -2.2363612E+05   5.4289318E+01  -3.1925911E-03  -9.0211554E+00  -1.4733281E+04   3.1550307E+01  -2.1931682E+05   5.4289318E+01  -3.1925911E-03  -9.0211554E+00  -1.1015380E+04   2.0372225E+03  -2.2364110E+05   5.4289318E+01  -3.1925911E-03  -9.0211554E+00  -5.0005580E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005609E+01  -5.0002284E+01  -4.9751125E+01  -4.9082432E+01  -4.8010229E+01  -4.6542841E+01  -4.4702069E+01  -4.2515345E+01  -3.9998678E+01  -3.7178727E+01  -3.4091455E+01  -3.0774691E+01  -2.7256870E+01  -2.3564257E+01  -1.9714249E+01  -1.5727603E+01  -1.1618215E+01  -5.0005583E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005609E+01  -5.0002245E+01  -4.9744101E+01  -4.9051360E+01  -4.7947568E+01  -4.6441967E+01  -4.4567852E+01  -4.2349992E+01  -3.9799383E+01  -3.6943619E+01  -3.3830928E+01  -3.0511442E+01  -2.7011459E+01  -2.3357296E+01  -1.9564970E+01  -1.5648986E+01  -1.1618215E+01
    3.2520   5.8307763E+05   5.4219978E+05   5.8376438E+05   2.2389739E+05   2.1979190E+05   2.2390296E+05   3.6988793E+05   3.3040686E+05   3.7031017E+05   1.4653248E+04   2.1511411E+04   1.4653245E+04   3.4801800E+05   1.2439607E+05  -1.5038828E+04   3.3009798E+05  -1.4175746E-14  -1.4283295E+04   3.4841731E+05  -1.2453443E+05  -1.5039270E+04  -1.4727890E+02   6.2406314E+01  -1.4652375E+04   1.6416638E+04   5.8548008E-46  -1.3900893E+04  -1.4706392E+02  -6.2315220E+01  -1.4652374E+04  -3.4297221E+05  -1.2360301E+05  -4.5505151E+05  -1.3660740E+01  -1.1231964E-02  -1.1619592E+01  -3.2189724E+05   2.0997351E+02  -4.3630577E+05  -1.3660740E+01  -1.1231964E-02  -1.1619592E+01  -3.4349762E+05   1.2425381E+05  -4.5535836E+05  -1.3660740E+01  -1.1231964E-02  -1.1619592E+01  -1.0997996E+04  -1.9766437E+03  -2.2361837E+05   5.4289561E+01  -3.2035100E-03  -9.0202762E+00  -1.4725556E+04   3.1841527E+01  -2.1929805E+05   5.4289561E+01  -3.2035100E-03  -9.0202762E+00  -1.0999239E+04   2.0407327E+03  -2.2362332E+05   5.4289561E+01  -3.2035100E-03  -9.0202762E+00  -5.0005580E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005609E+01  -5.0002285E+01  -4.9751305E+01  -4.9082739E+01  -4.8010683E+01  -4.6543502E+01  -4.4702829E+01  -4.2516327E+01  -3.9999997E+01  -3.7180328E+01  -3.4093186E+01  -3.0776467E+01  -2.7258597E+01  -2.3565903E+01  -1.9715800E+01  -1.5729064E+01  -1.1619592E+01  -5.0005583E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005609E+01  -5.0002247E+01  -4.9744531E+01  -4.9051801E+01  -4.7948023E+01  -4.6442567E+01  -4.4568535E+01  -4.2350910E+01  -3.9800630E+01  -3.6945264E+01  -3.3832743E+01  -3.0513292E+01  -2.7013209E+01  -2.3358920E+01  -1.9566534E+01  -1.5650446E+01  -1.1619592E+01
    3.2550   5.8273241E+05   5.4276856E+05   5.8356216E+05   2.2387841E+05   2.1977235E+05   2.2388394E+05   3.6940264E+05   3.3114691E+05   3.7002060E+05   1.4653277E+04   2.1508271E+04   1.4653274E+04   3.4756495E+05   1.2422063E+05  -1.5038319E+04   3.3083869E+05  -1.4964311E-14  -1.4284106E+04   3.4814869E+05  -1.2442491E+05  -1.5038966E+04  -1.4947943E+02   6.3338743E+01  -1.4652377E+04   1.6412519E+04   6.1856729E-46  -1.3900897E+04  -1.4926670E+02  -6.3248603E+01  -1.4652377E+04  -3.4275215E+05  -1.2353131E+05  -4.5479450E+05  -1.3660410E+01  -1.1261870E-02  -1.1620967E+01  -3.2223055E+05   2.1078000E+02  -4.3676668E+05  -1.3660410E+01  -1.1261870E-02  -1.1620967E+01  -3.4336338E+05   1.2421414E+05  -4.5521120E+05  -1.3660410E+01  -1.1261870E-02  -1.1620967E+01  -1.0981855E+04  -1.9795723E+03  -2.2360014E+05   5.4289805E+01  -3.2144750E-03  -9.0193984E+00  -1.4717849E+04   3.2131276E+01  -2.1927897E+05   5.4289805E+01  -3.2144750E-03  -9.0193984E+00  -1.0983092E+04   2.0442574E+03  -2.2360504E+05   5.4289805E+01  -3.2144750E-03  -9.0193984E+00  -5.0005579E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005609E+01  -5.0002287E+01  -4.9751484E+01  -4.9083047E+01  -4.8011135E+01  -4.6544161E+01  -4.4703587E+01  -4.2517303E+01  -4.0001310E+01  -3.7181924E+01  -3.4094913E+01  -3.0778239E+01  -2.7260321E+01  -2.3567546E+01  -1.9717348E+01  -1.5730523E+01  -1.1620967E+01  -5.0005583E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005609E+01  -5.0002249E+01  -4.9744960E+01  -4.9052242E+01  -4.7948476E+01  -4.6443165E+01  -4.4569216E+01  -4.2351820E+01  -3.9801868E+01  -3.6946903E+01  -3.3834555E+01  -3.0515138E+01  -2.7014956E+01  -2.3360541E+01  -1.9568095E+01  -1.5651900E+01  -1.1620967E+01
    3.2580   5.8237849E+05   5.4328362E+05   5.8335220E+05   2.2385894E+05   2.1975244E+05   2.2386444E+05   3.6890190E+05   3.3181125E+05   3.6971728E+05   1.4653306E+04   2.1505130E+04   1.4653303E+04   3.4709731E+05   1.2404004E+05  -1.5037794E+04   3.3150362E+05  -1.5793189E-14  -1.4284834E+04   3.4786712E+05  -1.2431079E+05  -1.5038647E+04  -1.5166990E+02   6.4266907E+01  -1.4652380E+04   1.6408398E+04   6.5348475E-46  -1.3900902E+04  -1.5145944E+02  -6.4177728E+01  -1.4652380E+04  -3.4252696E+05  -1.2345776E+05  -4.5453072E+05  -1.3660080E+01  -1.1291823E-02  -1.1622340E+01  -3.2253160E+05   2.1155868E+02  -4.3718465E+05  -1.3660080E+01  -1.1291823E-02  -1.1622340E+01  -3.4322457E+05   1.2417283E+05  -4.5505801E+05  -1.3660080E+01  -1.1291823E-02  -1.1622340E+01  -1.0965710E+04  -1.9825178E+03  -2.2358141E+05   5.4290049E+01  -3.2254857E-03  -9.0185218E+00  -1.4710158E+04   3.2419521E+01  -2.1925954E+05   5.4290049E+01  -3.2254857E-03  -9.0185218E+00  -1.0966941E+04   2.0477963E+03  -2.2358627E+05   5.4290049E+01  -3.2254857E-03  -9.0185218E+00  -5.0005579E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005609E+01  -5.0002288E+01  -4.9751664E+01  -4.9083354E+01  -4.8011586E+01  -4.6544818E+01  -4.4704343E+01  -4.2518275E+01  -4.0002616E+01  -3.7183513E+01  -3.4096635E+01  -3.0780007E+01  -2.7262041E+01  -2.3569185E+01  -1.9718893E+01  -1.5731978E+01  -1.1622340E+01  -5.0005583E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005609E+01  -5.0002250E+01  -4.9745386E+01  -4.9052682E+01  -4.7948926E+01  -4.6443761E+01  -4.4569895E+01  -4.2352724E+01  -3.9803097E+01  -3.6948533E+01  -3.3836363E+01  -3.0516981E+01  -2.7016701E+01  -2.3362160E+01  -1.9569652E+01  -1.5653350E+01  -1.1622340E+01
    3.2610   5.8201821E+05   5.4374161E+05   5.8313596E+05   2.2383898E+05   2.1973213E+05   2.2384446E+05   3.6838895E+05   3.3239559E+05   3.6940225E+05   1.4653335E+04   2.1501987E+04   1.4653332E+04   3.4661815E+05   1.2385539E+05  -1.5037257E+04   3.3208848E+05  -1.6664007E-14  -1.4285473E+04   3.4757449E+05  -1.2419277E+05  -1.5038317E+04  -1.5385024E+02   6.5190778E+01  -1.4652382E+04   1.6404276E+04   6.9033152E-46  -1.3900906E+04  -1.5364205E+02  -6.5102564E+01  -1.4652382E+04  -3.4229804E+05  -1.2338288E+05  -4.5426195E+05  -1.3659750E+01  -1.1321821E-02  -1.1623710E+01  -3.2279835E+05   2.1230795E+02  -4.3755699E+05  -1.3659750E+01  -1.1321821E-02  -1.1623710E+01  -3.4308208E+05   1.2413017E+05  -4.5489992E+05  -1.3659750E+01  -1.1321821E-02  -1.1623710E+01  -1.0949560E+04  -1.9854800E+03  -2.2356220E+05   5.4290293E+01  -3.2365414E-03  -9.0176467E+00  -1.4702479E+04   3.2706229E+01  -2.1923970E+05   5.4290293E+01  -3.2365414E-03  -9.0176467E+00  -1.0950785E+04   2.0513494E+03  -2.2356702E+05   5.4290293E+01  -3.2365414E-03  -9.0176467E+00  -5.0005579E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005609E+01  -5.0002290E+01  -4.9751844E+01  -4.9083663E+01  -4.8012035E+01  -4.6545474E+01  -4.4705097E+01  -4.2519242E+01  -4.0003916E+01  -3.7185096E+01  -3.4098352E+01  -3.0781771E+01  -2.7263759E+01  -2.3570820E+01  -1.9720436E+01  -1.5733430E+01  -1.1623710E+01  -5.0005582E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005609E+01  -5.0002252E+01  -4.9745810E+01  -4.9053122E+01  -4.7949374E+01  -4.6444356E+01  -4.4570571E+01  -4.2353621E+01  -3.9804317E+01  -3.6950157E+01  -3.3838168E+01  -3.0518819E+01  -2.7018444E+01  -2.3363775E+01  -1.9571206E+01  -1.5654796E+01  -1.1623710E+01
    3.2640   5.8165391E+05   5.4413958E+05   5.8291495E+05   2.2381854E+05   2.1971136E+05   2.2382398E+05   3.6786713E+05   3.3289625E+05   3.6907762E+05   1.4653365E+04   2.1498844E+04   1.4653362E+04   3.4613061E+05   1.2366780E+05  -1.5036710E+04   3.3258957E+05  -1.7578442E-14  -1.4286020E+04   3.4727280E+05  -1.2407155E+05  -1.5037976E+04  -1.5602037E+02   6.6110327E+01  -1.4652385E+04   1.6400151E+04   7.2921188E-46  -1.3900911E+04  -1.5581448E+02  -6.6023085E+01  -1.4652385E+04  -3.4206678E+05  -1.2330717E+05  -4.5399001E+05  -1.3659420E+01  -1.1351861E-02  -1.1625077E+01  -3.2302902E+05   2.1302639E+02  -4.3788137E+05  -1.3659420E+01  -1.1351861E-02  -1.1625077E+01  -3.4293680E+05   1.2408651E+05  -4.5473809E+05  -1.3659420E+01  -1.1351861E-02  -1.1625077E+01  -1.0933405E+04  -1.9884588E+03  -2.2354249E+05   5.4290537E+01  -3.2476418E-03  -9.0167728E+00  -1.4694807E+04   3.2991364E+01  -2.1921939E+05   5.4290537E+01  -3.2476418E-03  -9.0167728E+00  -1.0934623E+04   2.0549163E+03  -2.2354728E+05   5.4290537E+01  -3.2476418E-03  -9.0167728E+00  -5.0005579E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005609E+01  -5.0002292E+01  -4.9752024E+01  -4.9083972E+01  -4.8012484E+01  -4.6546127E+01  -4.4705849E+01  -4.2520204E+01  -4.0005209E+01  -3.7186673E+01  -3.4100065E+01  -3.0783531E+01  -2.7265473E+01  -2.3572452E+01  -1.9721975E+01  -1.5734878E+01  -1.1625077E+01  -5.0005582E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005609E+01  -5.0002254E+01  -4.9746231E+01  -4.9053562E+01  -4.7949820E+01  -4.6444950E+01  -4.4571244E+01  -4.2354511E+01  -3.9805528E+01  -3.6951772E+01  -3.3839968E+01  -3.0520655E+01  -2.7020183E+01  -2.3365388E+01  -1.9572757E+01  -1.5656236E+01  -1.1625077E+01
    3.2670   5.8128793E+05   5.4447509E+05   5.8269068E+05   2.2379759E+05   2.1969007E+05   2.2380300E+05   3.6733985E+05   3.3331014E+05   3.6874559E+05   1.4653395E+04   2.1495699E+04   1.4653392E+04   3.4563790E+05   1.2347842E+05  -1.5036158E+04   3.3300382E+05  -1.8538214E-14  -1.4286470E+04   3.4696412E+05  -1.2394788E+05  -1.5037628E+04  -1.5818025E+02   6.7025530E+01  -1.4652387E+04   1.6396024E+04   7.7023563E-46  -1.3900916E+04  -1.5797667E+02  -6.6939266E+01  -1.4652387E+04  -3.4183460E+05  -1.2323114E+05  -4.5371671E+05  -1.3659090E+01  -1.1381944E-02  -1.1626442E+01  -3.2322214E+05   2.1371276E+02  -4.3815583E+05  -1.3659090E+01  -1.1381944E-02  -1.1626442E+01  -3.4278964E+05   1.2404216E+05  -4.5457368E+05  -1.3659090E+01  -1.1381944E-02  -1.1626442E+01  -1.0917244E+04  -1.9914539E+03  -2.2352228E+05   5.4290782E+01  -3.2587862E-03  -9.0159003E+00  -1.4687139E+04   3.3274893E+01  -2.1919857E+05   5.4290782E+01  -3.2587862E-03  -9.0159003E+00  -1.0918457E+04   2.0584967E+03  -2.2352703E+05   5.4290782E+01  -3.2587862E-03  -9.0159003E+00  -5.0005579E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005609E+01  -5.0002294E+01  -4.9752204E+01  -4.9084281E+01  -4.8012931E+01  -4.6546779E+01  -4.4706599E+01  -4.2521162E+01  -4.0006497E+01  -3.7188244E+01  -3.4101774E+01  -3.0785288E+01  -2.7267185E+01  -2.3574081E+01  -1.9723512E+01  -1.5736324E+01  -1.1626442E+01  -5.0005582E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005609E+01  -5.0002255E+01  -4.9746651E+01  -4.9054001E+01  -4.7950263E+01  -4.6445541E+01  -4.4571915E+01  -4.2355394E+01  -3.9806730E+01  -3.6953380E+01  -3.3841765E+01  -3.0522486E+01  -2.7021921E+01  -2.3366999E+01  -1.9574304E+01  -1.5657672E+01  -1.1626442E+01
    3.2700   5.8092262E+05   5.4474617E+05   5.8246468E+05   2.2377613E+05   2.1966825E+05   2.2378152E+05   3.6681055E+05   3.3363482E+05   3.6840841E+05   1.4653425E+04   2.1492553E+04   1.4653422E+04   3.4514327E+05   1.2328841E+05  -1.5035604E+04   3.3332879E+05  -1.9545102E-14  -1.4286823E+04   3.4665057E+05  -1.2382251E+05  -1.5037275E+04  -1.6032983E+02   6.7936367E+01  -1.4652390E+04   1.6391896E+04   8.1351838E-46  -1.3900920E+04  -1.6012856E+02  -6.7851084E+01  -1.4652390E+04  -3.4160289E+05  -1.2315529E+05  -4.5344386E+05  -1.3658759E+01  -1.1412066E-02  -1.1627804E+01  -3.2337652E+05   2.1436599E+02  -4.3837880E+05  -1.3658759E+01  -1.1412066E-02  -1.1627804E+01  -3.4264151E+05   1.2399746E+05  -4.5440789E+05  -1.3658759E+01  -1.1412066E-02  -1.1627804E+01  -1.0901077E+04  -1.9944651E+03  -2.2350156E+05   5.4291026E+01  -3.2699742E-03  -9.0150291E+00  -1.4679474E+04   3.3556785E+01  -2.1917722E+05   5.4291026E+01  -3.2699742E-03  -9.0150291E+00  -1.0902284E+04   2.0620904E+03  -2.2350627E+05   5.4291026E+01  -3.2699742E-03  -9.0150291E+00  -5.0005579E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005609E+01  -5.0002296E+01  -4.9752385E+01  -4.9084591E+01  -4.8013377E+01  -4.6547429E+01  -4.4707348E+01  -4.2522115E+01  -4.0007778E+01  -3.7189810E+01  -3.4103479E+01  -3.0787040E+01  -2.7268893E+01  -2.3575706E+01  -1.9725046E+01  -1.5737766E+01  -1.1627804E+01  -5.0005582E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005609E+01  -5.0002257E+01  -4.9747067E+01  -4.9054439E+01  -4.7950703E+01  -4.6446131E+01  -4.4572583E+01  -4.2356270E+01  -3.9807923E+01  -3.6954981E+01  -3.3843557E+01  -3.0524314E+01  -2.7023656E+01  -2.3368606E+01  -1.9575848E+01  -1.5659103E+01  -1.1627804E+01
    3.2730   5.8056032E+05   5.4495135E+05   5.8223849E+05   2.2375415E+05   2.1964588E+05   2.2375951E+05   3.6628271E+05   3.3386849E+05   3.6806837E+05   1.4653455E+04   2.1489406E+04   1.4653452E+04   3.4465000E+05   1.2309894E+05  -1.5035052E+04   3.3356266E+05  -2.0600937E-14  -1.4287075E+04   3.4633432E+05  -1.2369622E+05  -1.5036919E+04  -1.6246905E+02   6.8842817E+01  -1.4652392E+04   1.6387766E+04   8.5918181E-46  -1.3900925E+04  -1.6227011E+02  -6.8758521E+01  -1.4652392E+04  -3.4137306E+05  -1.2308012E+05  -4.5317326E+05  -1.3658428E+01  -1.1442227E-02  -1.1629164E+01  -3.2349128E+05   2.1498524E+02  -4.3854911E+05  -1.3658428E+01  -1.1442227E-02  -1.1629164E+01  -3.4249333E+05   1.2395274E+05  -4.5424189E+05  -1.3658428E+01  -1.1442227E-02  -1.1629164E+01  -1.0884905E+04  -1.9974921E+03  -2.2348031E+05   5.4291271E+01  -3.2812052E-03  -9.0141593E+00  -1.4671810E+04   3.3837013E+01  -2.1915531E+05   5.4291271E+01  -3.2812052E-03  -9.0141593E+00  -1.0886106E+04   2.0656970E+03  -2.2348499E+05   5.4291271E+01  -3.2812052E-03  -9.0141593E+00  -5.0005579E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005609E+01  -5.0002299E+01  -4.9752567E+01  -4.9084902E+01  -4.8013823E+01  -4.6548078E+01  -4.4708095E+01  -4.2523064E+01  -4.0009054E+01  -3.7191370E+01  -3.4105179E+01  -3.0788788E+01  -2.7270599E+01  -2.3577327E+01  -1.9726577E+01  -1.5739206E+01  -1.1629164E+01  -5.0005582E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005609E+01  -5.0002259E+01  -4.9747481E+01  -4.9054876E+01  -4.7951141E+01  -4.6446719E+01  -4.4573248E+01  -4.2357139E+01  -3.9809106E+01  -3.6956574E+01  -3.3845346E+01  -3.0526137E+01  -2.7025388E+01  -2.3370210E+01  -1.9577388E+01  -1.5660529E+01  -1.1629164E+01
    3.2760   5.8020334E+05   5.4508970E+05   5.8201364E+05   2.2373165E+05   2.1962298E+05   2.2373698E+05   3.6575980E+05   3.3401000E+05   3.6772779E+05   1.4653485E+04   2.1486258E+04   1.4653483E+04   3.4416135E+05   1.2291118E+05  -1.5034505E+04   3.3370429E+05  -2.1707614E-14  -1.4287225E+04   3.4601754E+05  -1.2356979E+05  -1.5036563E+04  -1.6459788E+02   6.9744865E+01  -1.4652395E+04   1.6383633E+04   9.0735403E-46  -1.3900929E+04  -1.6440128E+02  -6.9661561E+01  -1.4652395E+04  -3.4114649E+05  -1.2300614E+05  -4.5290670E+05  -1.3658097E+01  -1.1472425E-02  -1.1630521E+01  -3.2356585E+05   2.1556987E+02  -4.3866601E+05  -1.3658097E+01  -1.1472425E-02  -1.1630521E+01  -3.4234603E+05   1.2390833E+05  -4.5407686E+05  -1.3658097E+01  -1.1472425E-02  -1.1630521E+01  -1.0868727E+04  -2.0005348E+03  -2.2345854E+05   5.4291517E+01  -3.2924787E-03  -9.0132908E+00  -1.4664149E+04   3.4115554E+01  -2.1913287E+05   5.4291517E+01  -3.2924787E-03  -9.0132908E+00  -1.0869921E+04   2.0693163E+03  -2.2346319E+05   5.4291517E+01  -3.2924787E-03  -9.0132908E+00  -5.0005579E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005609E+01  -5.0002301E+01  -4.9752749E+01  -4.9085214E+01  -4.8014267E+01  -4.6548724E+01  -4.4708840E+01  -4.2524009E+01  -4.0010323E+01  -3.7192924E+01  -3.4106875E+01  -3.0790533E+01  -2.7272301E+01  -2.3578945E+01  -1.9728105E+01  -1.5740642E+01  -1.1630521E+01  -5.0005582E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005609E+01  -5.0002260E+01  -4.9747892E+01  -4.9055313E+01  -4.7951577E+01  -4.6447305E+01  -4.4573911E+01  -4.2358000E+01  -3.9810281E+01  -3.6958159E+01  -3.3847130E+01  -3.0527957E+01  -2.7027118E+01  -2.3371812E+01  -1.9578924E+01  -1.5661950E+01  -1.1630521E+01
