
Predictions were generated on 06-Nov-2020 at 13:56:50 using OpenFAST, compiled as a 64-bit application using double precision at commit v2.4.0-50-g416ff436-dirty
 linked with  NWTC Subroutine Library; ElastoDyn; InflowWind; AeroDyn; ServoDyn

Description from the FAST input file: FAST Certification Test #12: WindPACT 1.5 MW Baseline with many DOFs with VS and VP and ECD wind.

Time	Wind1VelX	Wind1VelY	Wind1VelZ	OoPDefl3	IPDefl3	TipALxb3	TipALyb3	Spn4ALxb1	Spn4ALyb1	BldPitch3	RotAccel	LSSGagA	HSShftA	RootFxb3	RootFyb3	RootMEdg3	RootMFlp3	LSShftFya	LSShftFza	YawBrFxp	YawBrFyp	TwrBsFxt	TwrBsFyt	RtSkew
    8.3000	 1.355E+01	-1.814E+00	 0.000E+00	 2.071E+00	-3.547E-01	 2.213E+01	-2.813E+00	 5.125E+00	-1.317E+00	 4.461E+00	 5.036E+00	 5.356E+00	 4.712E+02	 8.928E+01	-2.306E+01	 2.856E+02	 1.642E+03	 2.578E+02	-1.742E+01	 2.962E+02	-9.188E+00	 3.043E+02	-9.406E+00	 9.518E+00
    8.3500	 1.362E+01	-1.901E+00	 0.000E+00	 2.060E+00	-3.404E-01	 2.230E+01	-2.838E+00	 4.997E+00	-1.385E+00	 4.615E+00	 5.328E+00	 5.672E+00	 4.989E+02	 8.908E+01	-1.889E+01	 2.351E+02	 1.636E+03	 2.539E+02	-4.587E+01	 3.024E+02	-9.165E+00	 3.117E+02	-9.147E+00	 9.800E+00
    8.4000	 1.369E+01	-1.989E+00	 0.000E+00	 2.049E+00	-3.254E-01	 2.244E+01	-2.948E+00	 4.850E+00	-1.467E+00	 4.775E+00	 5.468E+00	 5.825E+00	 5.124E+02	 8.882E+01	-1.455E+01	 1.823E+02	 1.630E+03	 2.469E+02	-7.364E+01	 3.078E+02	-8.806E+00	 3.176E+02	-9.356E+00	 1.008E+01
    8.4500	 1.376E+01	-2.081E+00	 0.000E+00	 2.037E+00	-3.096E-01	 2.259E+01	-3.118E+00	 4.701E+00	-1.558E+00	 4.941E+00	 5.520E+00	 5.882E+00	 5.174E+02	 8.851E+01	-1.011E+01	 1.280E+02	 1.624E+03	 2.371E+02	-1.005E+02	 3.122E+02	-8.266E+00	 3.224E+02	-9.659E+00	 1.036E+01
    8.5000	 1.383E+01	-2.174E+00	 0.000E+00	 2.026E+00	-2.937E-01	 2.277E+01	-3.268E+00	 4.581E+00	-1.656E+00	 5.110E+00	 5.645E+00	 6.010E+00	 5.286E+02	 8.818E+01	-5.610E+00	 7.306E+01	 1.617E+03	 2.244E+02	-1.262E+02	 3.154E+02	-7.732E+00	 3.263E+02	-9.557E+00	 1.064E+01
    8.5500	 1.390E+01	-2.271E+00	 0.000E+00	 2.016E+00	-2.781E-01	 2.298E+01	-3.358E+00	 4.502E+00	-1.758E+00	 5.284E+00	 5.931E+00	 6.314E+00	 5.554E+02	 8.784E+01	-1.084E+00	 1.826E+01	 1.611E+03	 2.090E+02	-1.504E+02	 3.174E+02	-7.317E+00	 3.293E+02	-8.775E+00	 1.092E+01
    8.6000	 1.397E+01	-2.368E+00	 0.000E+00	 2.006E+00	-2.630E-01	 2.313E+01	-3.424E+00	 4.452E+00	-1.862E+00	 5.466E+00	 6.314E+00	 6.725E+00	 5.915E+02	 8.754E+01	 3.414E+00	-3.604E+01	 1.606E+03	 1.909E+02	-1.729E+02	 3.182E+02	-7.001E+00	 3.311E+02	-7.440E+00	 1.121E+01
    8.6500	 1.404E+01	-2.470E+00	 0.000E+00	 1.997E+00	-2.487E-01	 2.319E+01	-3.532E+00	 4.412E+00	-1.964E+00	 5.658E+00	 6.656E+00	 7.090E+00	 6.237E+02	 8.727E+01	 7.824E+00	-8.952E+01	 1.602E+03	 1.704E+02	-1.934E+02	 3.181E+02	-6.645E+00	 3.312E+02	-5.999E+00	 1.149E+01
    8.7000	 1.411E+01	-2.572E+00	 0.000E+00	 1.989E+00	-2.350E-01	 2.313E+01	-3.704E+00	 4.385E+00	-2.064E+00	 5.858E+00	 6.872E+00	 7.323E+00	 6.441E+02	 8.701E+01	 1.208E+01	-1.415E+02	 1.598E+03	 1.476E+02	-2.113E+02	 3.171E+02	-6.091E+00	 3.295E+02	-4.915E+00	 1.178E+01
    8.7500	 1.418E+01	-2.678E+00	 0.000E+00	 1.983E+00	-2.225E-01	 2.278E+01	-3.891E+00	 4.423E+00	-2.165E+00	 6.065E+00	 7.012E+00	 7.464E+00	 6.565E+02	 8.673E+01	 1.614E+01	-1.912E+02	 1.595E+03	 1.230E+02	-2.267E+02	 3.150E+02	-5.291E+00	 3.263E+02	-4.346E+00	 1.207E+01
    8.8000	 1.425E+01	-2.786E+00	 0.000E+00	 1.977E+00	-2.115E-01	 2.303E+01	-4.085E+00	 4.382E+00	-2.262E+00	 6.276E+00	 7.137E+00	 7.628E+00	 6.710E+02	 8.654E+01	 1.991E+01	-2.373E+02	 1.593E+03	 9.683E+01	-2.392E+02	 3.120E+02	-4.336E+00	 3.218E+02	-4.035E+00	 1.235E+01
    8.8500	 1.432E+01	-2.897E+00	 0.000E+00	 1.972E+00	-2.023E-01	 2.329E+01	-4.159E+00	 4.428E+00	-2.348E+00	 6.492E+00	 7.335E+00	 7.831E+00	 6.889E+02	 8.631E+01	 2.337E+01	-2.790E+02	 1.590E+03	 6.932E+01	-2.488E+02	 3.078E+02	-3.463E+00	 3.163E+02	-3.499E+00	 1.265E+01
    8.9000	 1.439E+01	-3.009E+00	 0.000E+00	 1.968E+00	-1.954E-01	 2.253E+01	-4.180E+00	 4.683E+00	-2.419E+00	 6.715E+00	 7.516E+00	 8.005E+00	 7.041E+02	 8.591E+01	 2.644E+01	-3.160E+02	 1.586E+03	 4.073E+01	-2.553E+02	 3.024E+02	-2.829E+00	 3.101E+02	-2.442E+00	 1.294E+01
    8.9500	 1.446E+01	-3.125E+00	 0.000E+00	 1.964E+00	-1.905E-01	 2.204E+01	-4.209E+00	 4.911E+00	-2.476E+00	 6.944E+00	 7.735E+00	 8.242E+00	 7.250E+02	 8.556E+01	 2.911E+01	-3.480E+02	 1.583E+03	 1.143E+01	-2.586E+02	 2.962E+02	-2.361E+00	 3.030E+02	-1.032E+00	 1.324E+01
    9.0000	 1.453E+01	-3.243E+00	 0.000E+00	 1.960E+00	-1.875E-01	 2.209E+01	-4.265E+00	 5.022E+00	-2.520E+00	 7.179E+00	 7.978E+00	 8.506E+00	 7.482E+02	 8.532E+01	 3.136E+01	-3.751E+02	 1.581E+03	-1.821E+01	-2.586E+02	 2.893E+02	-1.910E+00	 2.948E+02	 3.086E-01	 1.354E+01
    9.0500	 1.461E+01	-3.363E+00	 0.000E+00	 1.953E+00	-1.864E-01	 2.215E+01	-4.351E+00	 5.118E+00	-2.550E+00	 7.421E+00	 8.143E+00	 8.684E+00	 7.639E+02	 8.513E+01	 3.313E+01	-3.969E+02	 1.579E+03	-4.775E+01	-2.551E+02	 2.818E+02	-1.367E+00	 2.854E+02	 1.223E+00	 1.384E+01
    9.1000	 1.468E+01	-3.485E+00	 0.000E+00	 1.946E+00	-1.870E-01	 2.181E+01	-4.467E+00	 5.306E+00	-2.558E+00	 7.669E+00	 8.141E+00	 8.690E+00	 7.644E+02	 8.472E+01	 3.440E+01	-4.130E+02	 1.574E+03	-7.679E+01	-2.481E+02	 2.738E+02	-7.339E-01	 2.750E+02	 1.637E+00	 1.416E+01
    9.1500	 1.475E+01	-3.611E+00	 0.000E+00	 1.937E+00	-1.896E-01	 2.136E+01	-4.562E+00	 5.547E+00	-2.548E+00	 7.919E+00	 8.084E+00	 8.624E+00	 7.586E+02	 8.414E+01	 3.515E+01	-4.227E+02	 1.566E+03	-1.050E+02	-2.378E+02	 2.654E+02	-9.272E-02	 2.639E+02	 1.765E+00	 1.447E+01
    9.2000	 1.482E+01	-3.738E+00	 0.000E+00	 1.924E+00	-1.943E-01	 2.118E+01	-4.594E+00	 5.743E+00	-2.522E+00	 8.171E+00	 8.093E+00	 8.632E+00	 7.593E+02	 8.347E+01	 3.537E+01	-4.255E+02	 1.556E+03	-1.319E+02	-2.243E+02	 2.565E+02	 4.278E-01	 2.527E+02	 1.954E+00	 1.480E+01
    9.2500	 1.489E+01	-3.869E+00	 0.000E+00	 1.907E+00	-2.009E-01	 2.130E+01	-4.563E+00	 5.866E+00	-2.481E+00	 8.427E+00	 8.167E+00	 8.717E+00	 7.668E+02	 8.277E+01	 3.504E+01	-4.215E+02	 1.544E+03	-1.574E+02	-2.077E+02	 2.472E+02	 7.069E-01	 2.418E+02	 2.452E+00	 1.513E+01
    9.3000	 1.496E+01	-4.001E+00	 0.000E+00	 1.887E+00	-2.094E-01	 2.140E+01	-4.501E+00	 5.970E+00	-2.423E+00	 8.687E+00	 8.208E+00	 8.766E+00	 7.711E+02	 8.195E+01	 3.416E+01	-4.106E+02	 1.530E+03	-1.809E+02	-1.880E+02	 2.377E+02	 7.295E-01	 2.309E+02	 3.207E+00	 1.547E+01
    9.3500	 1.503E+01	-4.137E+00	 0.000E+00	 1.862E+00	-2.194E-01	 2.129E+01	-4.425E+00	 6.091E+00	-2.351E+00	 8.950E+00	 8.142E+00	 8.697E+00	 7.650E+02	 8.100E+01	 3.271E+01	-3.932E+02	 1.513E+03	-2.021E+02	-1.656E+02	 2.283E+02	 6.153E-01	 2.200E+02	 3.874E+00	 1.582E+01
    9.4000	 1.509E+01	-4.274E+00	 0.000E+00	 1.834E+00	-2.307E-01	 2.112E+01	-4.318E+00	 6.189E+00	-2.271E+00	 9.215E+00	 8.003E+00	 8.549E+00	 7.521E+02	 7.994E+01	 3.073E+01	-3.694E+02	 1.493E+03	-2.205E+02	-1.407E+02	 2.192E+02	 5.311E-01	 2.090E+02	 4.067E+00	 1.618E+01
    9.4500	 1.516E+01	-4.415E+00	 0.000E+00	 1.801E+00	-2.432E-01	 2.112E+01	-4.164E+00	 6.205E+00	-2.188E+00	 9.480E+00	 7.855E+00	 8.400E+00	 7.389E+02	 7.887E+01	 2.827E+01	-3.397E+02	 1.471E+03	-2.359E+02	-1.137E+02	 2.105E+02	 5.349E-01	 1.982E+02	 3.679E+00	 1.655E+01
    9.5000	 1.523E+01	-4.556E+00	 0.000E+00	 1.764E+00	-2.565E-01	 2.124E+01	-3.987E+00	 6.138E+00	-2.099E+00	 9.746E+00	 7.684E+00	 8.222E+00	 7.233E+02	 7.779E+01	 2.535E+01	-3.048E+02	 1.447E+03	-2.481E+02	-8.498E+01	 2.020E+02	 5.017E-01	 1.880E+02	 2.981E+00	 1.693E+01
    9.5500	 1.529E+01	-4.702E+00	 0.000E+00	 1.723E+00	-2.703E-01	 2.130E+01	-3.820E+00	 6.039E+00	-2.005E+00	 1.001E+01	 7.456E+00	 7.987E+00	 7.026E+02	 7.665E+01	 2.201E+01	-2.651E+02	 1.422E+03	-2.569E+02	-5.486E+01	 1.939E+02	 2.619E-01	 1.786E+02	 2.356E+00	 1.733E+01
    9.6000	 1.536E+01	-4.849E+00	 0.000E+00	 1.679E+00	-2.846E-01	 2.122E+01	-3.652E+00	 5.930E+00	-1.906E+00	 1.028E+01	 7.192E+00	 7.708E+00	 6.780E+02	 7.534E+01	 1.831E+01	-2.211E+02	 1.394E+03	-2.620E+02	-2.374E+01	 1.863E+02	-2.489E-01	 1.703E+02	 1.976E+00	 1.773E+01
    9.6500	 1.542E+01	-4.998E+00	 0.000E+00	 1.632E+00	-2.992E-01	 2.104E+01	-3.442E+00	 5.794E+00	-1.804E+00	 1.054E+01	 6.983E+00	 7.490E+00	 6.589E+02	 7.408E+01	 1.426E+01	-1.734E+02	 1.366E+03	-2.634E+02	 7.930E+00	 1.791E+02	-9.348E-01	 1.629E+02	 1.674E+00	 1.814E+01
    9.7000	 1.549E+01	-5.150E+00	 0.000E+00	 1.583E+00	-3.140E-01	 2.082E+01	-3.193E+00	 5.615E+00	-1.714E+00	 1.080E+01	 6.836E+00	 7.299E+00	 6.421E+02	 7.300E+01	 9.932E+00	-1.224E+02	 1.338E+03	-2.608E+02	 3.968E+01	 1.725E+02	-1.676E+00	 1.563E+02	 1.170E+00	 1.855E+01
    9.7500	 1.555E+01	-5.304E+00	 0.000E+00	 1.532E+00	-3.288E-01	 2.071E+01	-2.923E+00	 5.395E+00	-1.610E+00	 1.107E+01	 6.588E+00	 7.094E+00	 6.240E+02	 7.180E+01	 5.424E+00	-6.949E+01	 1.309E+03	-2.544E+02	 7.091E+01	 1.668E+02	-2.368E+00	 1.503E+02	 2.658E-01	 1.897E+01
    9.8000	 1.561E+01	-5.460E+00	 0.000E+00	 1.479E+00	-3.432E-01	 2.038E+01	-2.629E+00	 5.151E+00	-1.508E+00	 1.133E+01	 6.251E+00	 6.741E+00	 5.930E+02	 7.076E+01	 7.626E-01	-1.523E+01	 1.281E+03	-2.441E+02	 1.012E+02	 1.616E+02	-3.042E+00	 1.449E+02	-1.004E+00	 1.940E+01
    9.8500	 1.567E+01	-5.619E+00	 0.000E+00	 1.426E+00	-3.570E-01	 1.988E+01	-2.372E+00	 4.903E+00	-1.405E+00	 1.159E+01	 5.758E+00	 6.224E+00	 5.475E+02	 6.987E+01	-3.981E+00	 3.951E+01	 1.253E+03	-2.301E+02	 1.301E+02	 1.571E+02	-3.773E+00	 1.404E+02	-2.424E+00	 1.984E+01
    9.9000	 1.573E+01	-5.780E+00	 0.000E+00	 1.373E+00	-3.701E-01	 1.935E+01	-2.114E+00	 4.639E+00	-1.300E+00	 1.184E+01	 5.247E+00	 5.685E+00	 5.001E+02	 6.913E+01	-8.716E+00	 9.410E+01	 1.227E+03	-2.126E+02	 1.571E+02	 1.531E+02	-4.596E+00	 1.368E+02	-3.779E+00	 2.028E+01
    9.9500	 1.579E+01	-5.943E+00	 0.000E+00	 1.321E+00	-3.827E-01	 1.878E+01	-1.803E+00	 4.387E+00	-1.199E+00	 1.209E+01	 4.853E+00	 5.276E+00	 4.641E+02	 6.851E+01	-1.335E+01	 1.479E+02	 1.203E+03	-1.917E+02	 1.818E+02	 1.496E+02	-5.498E+00	 1.341E+02	-4.954E+00	 2.073E+01
   10.0000	 1.585E+01	-6.108E+00	 0.000E+00	 1.269E+00	-3.947E-01	 1.811E+01	-1.429E+00	 4.145E+00	-1.105E+00	 1.233E+01	 4.567E+00	 4.979E+00	 4.380E+02	 6.801E+01	-1.782E+01	 1.999E+02	 1.179E+03	-1.679E+02	 2.038E+02	 1.466E+02	-6.457E+00	 1.320E+02	-5.947E+00	 2.119E+01
   10.0500	 1.590E+01	-6.276E+00	 0.000E+00	 1.219E+00	-4.046E-01	 1.779E+01	-1.115E+00	 3.926E+00	-1.000E+00	 1.253E+01	 4.202E+00	 4.489E+00	 3.949E+02	 6.761E+01	-2.209E+01	 2.494E+02	 1.157E+03	-1.415E+02	 2.227E+02	 1.443E+02	-7.483E+00	 1.304E+02	-6.828E+00	 2.165E+01
   10.1000	 1.596E+01	-6.445E+00	 0.000E+00	 1.172E+00	-4.133E-01	 1.712E+01	-8.444E-01	 3.813E+00	-8.934E-01	 1.271E+01	 3.772E+00	 4.057E+00	 3.569E+02	 6.724E+01	-2.607E+01	 2.953E+02	 1.136E+03	-1.128E+02	 2.382E+02	 1.426E+02	-8.394E+00	 1.293E+02	-7.844E+00	 2.213E+01
   10.1500	 1.601E+01	-6.617E+00	 0.000E+00	 1.127E+00	-4.208E-01	 1.621E+01	-5.629E-01	 3.733E+00	-7.955E-01	 1.288E+01	 3.415E+00	 3.693E+00	 3.249E+02	 6.695E+01	-2.968E+01	 3.369E+02	 1.117E+03	-8.247E+01	 2.499E+02	 1.414E+02	-9.150E+00	 1.287E+02	-9.040E+00	 2.263E+01
   10.2000	 1.606E+01	-6.790E+00	 0.000E+00	 1.085E+00	-4.268E-01	 1.543E+01	-3.497E-01	 3.573E+00	-7.058E-01	 1.305E+01	 3.121E+00	 3.385E+00	 2.978E+02	 6.683E+01	-3.284E+01	 3.729E+02	 1.100E+03	-5.089E+01	 2.580E+02	 1.406E+02	-9.810E+00	 1.287E+02	-1.024E+01	 2.313E+01
   10.2500	 1.611E+01	-6.966E+00	 0.000E+00	 1.047E+00	-4.310E-01	 1.458E+01	-2.123E-01	 3.399E+00	-6.219E-01	 1.322E+01	 2.791E+00	 3.045E+00	 2.679E+02	 6.676E+01	-3.552E+01	 4.030E+02	 1.085E+03	-1.849E+01	 2.621E+02	 1.404E+02	-1.049E+01	 1.294E+02	-1.120E+01	 2.364E+01
   10.3000	 1.616E+01	-7.143E+00	 0.000E+00	 1.011E+00	-4.332E-01	 1.333E+01	-1.329E-01	 3.248E+00	-5.397E-01	 1.338E+01	 2.434E+00	 2.717E+00	 2.390E+02	 6.660E+01	-3.771E+01	 4.270E+02	 1.070E+03	 1.423E+01	 2.623E+02	 1.405E+02	-1.122E+01	 1.306E+02	-1.181E+01	 2.414E+01
   10.3500	 1.620E+01	-7.323E+00	 0.000E+00	 9.766E-01	-4.334E-01	 1.191E+01	-3.609E-02	 3.113E+00	-4.621E-01	 1.354E+01	 2.167E+00	 2.397E+00	 2.109E+02	 6.635E+01	-3.936E+01	 4.447E+02	 1.054E+03	 4.673E+01	 2.584E+02	 1.412E+02	-1.193E+01	 1.322E+02	-1.219E+01	 2.465E+01
   10.4000	 1.625E+01	-7.504E+00	 0.000E+00	 9.419E-01	-4.310E-01	 1.079E+01	 7.966E-02	 2.974E+00	-3.894E-01	 1.369E+01	 2.004E+00	 2.223E+00	 1.956E+02	 6.599E+01	-4.045E+01	 4.563E+02	 1.036E+03	 7.847E+01	 2.507E+02	 1.422E+02	-1.251E+01	 1.342E+02	-1.256E+01	 2.514E+01
   10.4500	 1.629E+01	-7.687E+00	 0.000E+00	 9.058E-01	-4.257E-01	 1.007E+01	 1.960E-01	 2.839E+00	-3.213E-01	 1.384E+01	 1.881E+00	 2.106E+00	 1.853E+02	 6.545E+01	-4.096E+01	 4.612E+02	 1.016E+03	 1.090E+02	 2.391E+02	 1.434E+02	-1.292E+01	 1.365E+02	-1.302E+01	 2.563E+01
   10.5000	 1.633E+01	-7.871E+00	 0.000E+00	 8.681E-01	-4.171E-01	 9.277E+00	 2.644E-01	 2.743E+00	-2.541E-01	 1.399E+01	 1.687E+00	 1.904E+00	 1.675E+02	 6.464E+01	-4.091E+01	 4.593E+02	 9.925E+02	 1.378E+02	 2.239E+02	 1.449E+02	-1.323E+01	 1.392E+02	-1.351E+01	 2.611E+01
   10.5500	 1.637E+01	-8.058E+00	 0.000E+00	 8.286E-01	-4.051E-01	 8.429E+00	 2.730E-01	 2.665E+00	-1.700E-01	 1.413E+01	 1.294E+00	 1.418E+00	 1.247E+02	 6.356E+01	-4.034E+01	 4.511E+02	 9.645E+02	 1.643E+02	 2.057E+02	 1.465E+02	-1.349E+01	 1.419E+02	-1.388E+01	 2.659E+01
   10.6000	 1.640E+01	-8.245E+00	 0.000E+00	 7.867E-01	-3.899E-01	 7.859E+00	 3.536E-01	 2.587E+00	-9.896E-02	 1.427E+01	 1.098E+00	 1.430E+00	 1.258E+02	 6.217E+01	-3.920E+01	 4.364E+02	 9.325E+02	 1.885E+02	 1.839E+02	 1.479E+02	-1.352E+01	 1.451E+02	-1.437E+01	 2.706E+01
   10.6500	 1.644E+01	-8.435E+00	 0.000E+00	 7.427E-01	-3.714E-01	 7.364E+00	 4.439E-01	 2.516E+00	-4.761E-02	 1.441E+01	 1.071E+00	 1.316E+00	 1.157E+02	 6.048E+01	-3.744E+01	 4.149E+02	 8.967E+02	 2.098E+02	 1.592E+02	 1.491E+02	-1.358E+01	 1.483E+02	-1.457E+01	 2.754E+01
   10.7000	 1.647E+01	-8.625E+00	 0.000E+00	 6.969E-01	-3.496E-01	 6.865E+00	 4.365E-01	 2.455E+00	 9.845E-03	 1.454E+01	 8.796E-01	 1.046E+00	 9.197E+01	 5.851E+01	-3.515E+01	 3.869E+02	 8.576E+02	 2.280E+02	 1.321E+02	 1.504E+02	-1.371E+01	 1.509E+02	-1.439E+01	 2.800E+01
   10.7500	 1.650E+01	-8.818E+00	 0.000E+00	 6.497E-01	-3.248E-01	 6.408E+00	 3.825E-01	 2.393E+00	 7.210E-02	 1.468E+01	 6.067E-01	 7.791E-01	 6.853E+01	 5.631E+01	-3.238E+01	 3.533E+02	 8.158E+02	 2.425E+02	 1.029E+02	 1.516E+02	-1.381E+01	 1.528E+02	-1.401E+01	 2.847E+01
   10.8000	 1.653E+01	-9.011E+00	 0.000E+00	 6.015E-01	-2.977E-01	 6.013E+00	 3.707E-01	 2.323E+00	 1.318E-01	 1.480E+01	 4.044E-01	 5.801E-01	 5.103E+01	 5.390E+01	-2.917E+01	 3.151E+02	 7.716E+02	 2.533E+02	 7.222E+01	 1.525E+02	-1.375E+01	 1.541E+02	-1.368E+01	 2.894E+01
   10.8500	 1.656E+01	-9.206E+00	 0.000E+00	 5.527E-01	-2.688E-01	 5.588E+00	 4.211E-01	 2.252E+00	 1.868E-01	 1.493E+01	 2.743E-01	 4.440E-01	 3.905E+01	 5.128E+01	-2.557E+01	 2.729E+02	 7.254E+02	 2.602E+02	 4.055E+01	 1.530E+02	-1.349E+01	 1.550E+02	-1.353E+01	 2.941E+01
   10.9000	 1.658E+01	-9.402E+00	 0.000E+00	 5.039E-01	-2.385E-01	 5.124E+00	 4.866E-01	 2.184E+00	 2.412E-01	 1.505E+01	 1.176E-01	 2.873E-01	 2.527E+01	 4.845E+01	-2.162E+01	 2.272E+02	 6.776E+02	 2.631E+02	 8.319E+00	 1.530E+02	-1.309E+01	 1.557E+02	-1.342E+01	 2.987E+01
   10.9500	 1.661E+01	-9.599E+00	 0.000E+00	 4.555E-01	-2.069E-01	 4.701E+00	 5.425E-01	 2.117E+00	 2.943E-01	 1.517E+01	-1.026E-01	 7.439E-02	 6.544E+00	 4.542E+01	-1.738E+01	 1.787E+02	 6.289E+02	 2.618E+02	-2.402E+01	 1.525E+02	-1.268E+01	 1.561E+02	-1.315E+01	 3.032E+01
   11.0000	 1.663E+01	-9.798E+00	 0.000E+00	 4.080E-01	-1.744E-01	 4.364E+00	 6.005E-01	 2.047E+00	 3.447E-01	 1.529E+01	-3.410E-01	-1.917E-01	-1.686E+01	 4.234E+01	-1.292E+01	 1.280E+02	 5.804E+02	 2.565E+02	-5.594E+01	 1.516E+02	-1.230E+01	 1.558E+02	-1.261E+01	 3.078E+01
   11.0500	 1.665E+01	-9.997E+00	 0.000E+00	 3.620E-01	-1.417E-01	 4.102E+00	 6.804E-01	 1.981E+00	 3.914E-01	 1.541E+01	-5.363E-01	-3.997E-01	-3.516E+01	 3.927E+01	-8.325E+00	 7.585E+01	 5.330E+02	 2.473E+02	-8.697E+01	 1.504E+02	-1.192E+01	 1.546E+02	-1.184E+01	 3.122E+01
   11.1000	 1.666E+01	-1.020E+01	 0.000E+00	 3.185E-01	-1.092E-01	 3.838E+00	 7.818E-01	 1.923E+00	 4.286E-01	 1.552E+01	-6.681E-01	-5.203E-01	-4.576E+01	 3.623E+01	-3.649E+00	 2.288E+01	 4.873E+02	 2.342E+02	-1.167E+02	 1.488E+02	-1.150E+01	 1.527E+02	-1.099E+01	 3.167E+01
   11.1500	 1.668E+01	-1.040E+01	 0.000E+00	 2.780E-01	-7.716E-02	 3.553E+00	 8.680E-01	 1.878E+00	 4.545E-01	 1.562E+01	-7.780E-01	-6.528E-01	-5.743E+01	 3.331E+01	 1.050E+00	-3.057E+01	 4.442E+02	 2.178E+02	-1.447E+02	 1.469E+02	-1.105E+01	 1.504E+02	-1.015E+01	 3.212E+01
   11.2000	 1.669E+01	-1.060E+01	 0.000E+00	 2.414E-01	-4.605E-02	 3.319E+00	 9.194E-01	 1.853E+00	 4.681E-01	 1.573E+01	-8.724E-01	-7.841E-01	-6.898E+01	 3.058E+01	 5.712E+00	-8.399E+01	 4.047E+02	 1.980E+02	-1.706E+02	 1.446E+02	-1.058E+01	 1.478E+02	-9.366E+00	 3.256E+01
   11.2500	 1.670E+01	-1.080E+01	 0.000E+00	 2.092E-01	-1.650E-02	 3.236E+00	 8.169E-01	 1.792E+00	 5.478E-01	 1.583E+01	-1.543E+00	-1.211E+00	-1.066E+02	 2.819E+01	 1.010E+01	-1.350E+02	 3.703E+02	 1.768E+02	-1.944E+02	 1.421E+02	-1.008E+01	 1.449E+02	-8.570E+00	 3.300E+01
   11.3000	 1.671E+01	-1.101E+01	 0.000E+00	 1.823E-01	 1.050E-02	 2.846E+00	 1.003E+00	 1.791E+00	 5.445E-01	 1.593E+01	-1.347E+00	-1.067E+00	-9.384E+01	 2.605E+01	 1.449E+01	-1.851E+02	 3.410E+02	 1.517E+02	-2.152E+02	 1.389E+02	-9.419E+00	 1.423E+02	-8.143E+00	 3.345E+01
   11.3500	 1.671E+01	-1.121E+01	 0.000E+00	 1.611E-01	 3.523E-02	 2.564E+00	 1.068E+00	 1.849E+00	 5.434E-01	 1.603E+01	-1.244E+00	-1.159E+00	-1.020E+02	 2.435E+01	 1.864E+01	-2.333E+02	 3.185E+02	 1.244E+02	-2.330E+02	 1.356E+02	-8.937E+00	 1.392E+02	-7.530E+00	 3.389E+01
   11.4000	 1.671E+01	-1.142E+01	 0.000E+00	 1.458E-01	 5.760E-02	 2.664E+00	 9.099E-01	 1.927E+00	 5.668E-01	 1.612E+01	-1.520E+00	-1.428E+00	-1.256E+02	 2.311E+01	 2.243E+01	-2.785E+02	 3.029E+02	 9.487E+01	-2.471E+02	 1.322E+02	-8.692E+00	 1.354E+02	-6.656E+00	 3.434E+01
   11.4500	 1.671E+01	-1.162E+01	 0.000E+00	 1.374E-01	 7.649E-02	 2.797E+00	 7.456E-01	 1.989E+00	 5.992E-01	 1.622E+01	-1.816E+00	-1.728E+00	-1.520E+02	 2.220E+01	 2.584E+01	-3.195E+02	 2.931E+02	 6.369E+01	-2.574E+02	 1.286E+02	-8.571E+00	 1.310E+02	-5.800E+00	 3.478E+01
   11.5000	 1.671E+01	-1.182E+01	 0.000E+00	 1.364E-01	 9.067E-02	 2.824E+00	 7.266E-01	 2.001E+00	 6.461E-01	 1.630E+01	-1.994E+00	-1.891E+00	-1.664E+02	 2.160E+01	 2.878E+01	-3.546E+02	 2.888E+02	 3.152E+01	-2.637E+02	 1.247E+02	-8.400E+00	 1.262E+02	-5.295E+00	 3.523E+01
   11.5500	 1.671E+01	-1.203E+01	 0.000E+00	 1.431E-01	 9.957E-02	 2.861E+00	 8.595E-01	 2.045E+00	 7.048E-01	 1.639E+01	-2.047E+00	-1.949E+00	-1.715E+02	 2.135E+01	 3.122E+01	-3.831E+02	 2.907E+02	-1.162E+00	-2.659E+02	 1.204E+02	-8.173E+00	 1.213E+02	-5.218E+00	 3.567E+01
   11.6000	 1.670E+01	-1.224E+01	 0.000E+00	 1.575E-01	 1.033E-01	 3.022E+00	 1.045E+00	 2.192E+00	 7.705E-01	 1.647E+01	-2.061E+00	-1.954E+00	-1.719E+02	 2.153E+01	 3.312E+01	-4.051E+02	 2.999E+02	-3.390E+01	-2.642E+02	 1.156E+02	-7.988E+00	 1.163E+02	-5.398E+00	 3.613E+01
   11.6500	 1.669E+01	-1.244E+01	 0.000E+00	 1.798E-01	 1.021E-01	 3.276E+00	 1.145E+00	 2.265E+00	 8.553E-01	 1.655E+01	-2.244E+00	-2.126E+00	-1.870E+02	 2.221E+01	 3.442E+01	-4.206E+02	 3.166E+02	-6.617E+01	-2.583E+02	 1.105E+02	-8.018E+00	 1.113E+02	-5.538E+00	 3.658E+01
