
These predictions were generated by SubDyn on 13-Jun-2022 at 17:02:21.




    Time	      M1N1TDxss	      M2N1TDxss	      M2N2TDxss	       M1N1RDye	       M2N1RDye	       M2N2RDye	       IntfFXss	       IntfMYss
       s	            (m)	            (m)	            (m)	          (rad)	          (rad)	          (rad)	            (N)	           (Nm)
   11.6300	   0.000000E+00	   2.936783E-04	   7.419370E-03	   0.000000E+00	   5.658920E-04	   1.851367E-03	  -1.002644E+03	   6.011730E+03
   11.6400	   0.000000E+00	   2.935910E-04	   7.417504E-03	   0.000000E+00	   5.657272E-04	   1.850944E-03	  -1.002180E+03	   6.009833E+03
   11.6500	   0.000000E+00	   2.934661E-04	   7.414529E-03	   0.000000E+00	   5.654872E-04	   1.850243E-03	  -1.001713E+03	   6.007213E+03
   11.6600	   0.000000E+00	   2.932972E-04	   7.410816E-03	   0.000000E+00	   5.651666E-04	   1.849393E-03	  -1.000890E+03	   6.003647E+03
   11.6700	   0.000000E+00	   2.931023E-04	   7.406746E-03	   0.000000E+00	   5.647996E-04	   1.848481E-03	  -9.998185E+02	   5.999530E+03
   11.6800	   0.000000E+00	   2.929203E-04	   7.402677E-03	   0.000000E+00	   5.644534E-04	   1.847543E-03	  -9.989958E+02	   5.995763E+03
   11.6900	   0.000000E+00	   2.927641E-04	   7.399041E-03	   0.000000E+00	   5.641545E-04	   1.846692E-03	  -9.983810E+02	   5.992577E+03
   11.7000	   0.000000E+00	   2.926325E-04	   7.396260E-03	   0.000000E+00	   5.639062E-04	   1.846066E-03	  -9.976898E+02	   5.989862E+03
   11.7100	   0.000000E+00	   2.925487E-04	   7.394579E-03	   0.000000E+00	   5.637492E-04	   1.845695E-03	  -9.972047E+02	   5.988157E+03
   11.7200	   0.000000E+00	   2.925349E-04	   7.394119E-03	   0.000000E+00	   5.637210E-04	   1.845576E-03	  -9.972567E+02	   5.987977E+03
   11.7300	   0.000000E+00	   2.925787E-04	   7.394962E-03	   0.000000E+00	   5.638025E-04	   1.845759E-03	  -9.975553E+02	   5.988984E+03
   11.7400	   0.000000E+00	   2.926649E-04	   7.397046E-03	   0.000000E+00	   5.639687E-04	   1.846252E-03	  -9.978654E+02	   5.990815E+03
   11.7500	   0.000000E+00	   2.928006E-04	   7.400101E-03	   0.000000E+00	   5.642270E-04	   1.846958E-03	  -9.984852E+02	   5.993686E+03
   11.7600	   0.000000E+00	   2.929773E-04	   7.403790E-03	   0.000000E+00	   5.645597E-04	   1.847785E-03	  -9.994618E+02	   5.997439E+03
   11.7700	   0.000000E+00	   2.931596E-04	   7.407788E-03	   0.000000E+00	   5.649055E-04	   1.848700E-03	  -1.000340E+03	   6.001248E+03
   11.7800	   0.000000E+00	   2.933278E-04	   7.411690E-03	   0.000000E+00	   5.652273E-04	   1.849611E-03	  -1.001015E+03	   6.004702E+03
   11.7900	   0.000000E+00	   2.934819E-04	   7.415043E-03	   0.000000E+00	   5.655193E-04	   1.850376E-03	  -1.001769E+03	   6.007887E+03
   11.8000	   0.000000E+00	   2.936029E-04	   7.417521E-03	   0.000000E+00	   5.657465E-04	   1.850927E-03	  -1.002449E+03	   6.010387E+03
   11.8100	   0.000000E+00	   2.936629E-04	   7.418927E-03	   0.000000E+00	   5.658614E-04	   1.851256E-03	  -1.002663E+03	   6.011548E+03
   11.8200	   0.000000E+00	   2.936635E-04	   7.419101E-03	   0.000000E+00	   5.658648E-04	   1.851310E-03	  -1.002551E+03	   6.011460E+03
   11.8300	   0.000000E+00	   2.936187E-04	   7.417989E-03	   0.000000E+00	   5.657781E-04	   1.851044E-03	  -1.002402E+03	   6.010480E+03
   11.8400	   0.000000E+00	   2.935225E-04	   7.415748E-03	   0.000000E+00	   5.655939E-04	   1.850520E-03	  -1.002003E+03	   6.008430E+03
   11.8500	   0.000000E+00	   2.933745E-04	   7.412646E-03	   0.000000E+00	   5.653150E-04	   1.849824E-03	  -1.001185E+03	   6.005266E+03
   11.8600	   0.000000E+00	   2.932035E-04	   7.408962E-03	   0.000000E+00	   5.649915E-04	   1.848987E-03	  -1.000316E+03	   6.001664E+03
   11.8700	   0.000000E+00	   2.930338E-04	   7.405054E-03	   0.000000E+00	   5.646673E-04	   1.848076E-03	  -9.996153E+02	   5.998157E+03
   11.8800	   0.000000E+00	   2.928678E-04	   7.401369E-03	   0.000000E+00	   5.643519E-04	   1.847229E-03	  -9.988443E+02	   5.994719E+03
   11.8900	   0.000000E+00	   2.927198E-04	   7.398289E-03	   0.000000E+00	   5.640732E-04	   1.846540E-03	  -9.980345E+02	   5.991641E+03
   11.9000	   0.000000E+00	   2.926200E-04	   7.396076E-03	   0.000000E+00	   5.638836E-04	   1.846032E-03	  -9.975842E+02	   5.989624E+03
   11.9100	   0.000000E+00	   2.925768E-04	   7.394954E-03	   0.000000E+00	   5.637994E-04	   1.845760E-03	  -9.975005E+02	   5.988824E+03
   11.9200	   0.000000E+00	   2.925797E-04	   7.395078E-03	   0.000000E+00	   5.638056E-04	   1.845794E-03	  -9.974899E+02	   5.988942E+03
   11.9300	   0.000000E+00	   2.926333E-04	   7.396410E-03	   0.000000E+00	   5.639094E-04	   1.846112E-03	  -9.976680E+02	   5.990102E+03
   11.9400	   0.000000E+00	   2.927448E-04	   7.398766E-03	   0.000000E+00	   5.641198E-04	   1.846643E-03	  -9.982788E+02	   5.992507E+03
   11.9500	   0.000000E+00	   2.928940E-04	   7.401926E-03	   0.000000E+00	   5.644013E-04	   1.847356E-03	  -9.990753E+02	   5.995678E+03
   11.9600	   0.000000E+00	   2.930548E-04	   7.405597E-03	   0.000000E+00	   5.647082E-04	   1.848208E-03	  -9.997649E+02	   5.999027E+03
   11.9700	   0.000000E+00	   2.932221E-04	   7.409365E-03	   0.000000E+00	   5.650269E-04	   1.849079E-03	  -1.000512E+03	   6.002500E+03
   11.9800	   0.000000E+00	   2.933861E-04	   7.412823E-03	   0.000000E+00	   5.653361E-04	   1.849857E-03	  -1.001384E+03	   6.005923E+03
   11.9900	   0.000000E+00	   2.935171E-04	   7.415662E-03	   0.000000E+00	   5.655841E-04	   1.850503E-03	  -1.002025E+03	   6.008615E+03
   12.0000	   0.000000E+00	   2.935983E-04	   7.417608E-03	   0.000000E+00	   5.657402E-04	   1.850963E-03	  -1.002299E+03	   6.010218E+03
   12.0100	   0.000000E+00	   2.936353E-04	   7.418425E-03	   0.000000E+00	   5.658105E-04	   1.851150E-03	  -1.002462E+03	   6.010925E+03
   12.0200	   0.000000E+00	   2.936248E-04	   7.418036E-03	   0.000000E+00	   5.657884E-04	   1.851047E-03	  -1.002493E+03	   6.010663E+03
   12.0300	   0.000000E+00	   2.935546E-04	   7.416532E-03	   0.000000E+00	   5.656558E-04	   1.850706E-03	  -1.002116E+03	   6.009126E+03
   12.0400	   0.000000E+00	   2.934359E-04	   7.414061E-03	   0.000000E+00	   5.654323E-04	   1.850153E-03	  -1.001448E+03	   6.006572E+03
   12.0500	   0.000000E+00	   2.932931E-04	   7.410843E-03	   0.000000E+00	   5.651605E-04	   1.849410E-03	  -1.000809E+03	   6.003577E+03
   12.0600	   0.000000E+00	   2.931345E-04	   7.407232E-03	   0.000000E+00	   5.648579E-04	   1.848572E-03	  -1.000121E+03	   6.000274E+03
   12.0700	   0.000000E+00	   2.929660E-04	   7.403630E-03	   0.000000E+00	   5.645395E-04	   1.847756E-03	  -9.992497E+02	   5.996746E+03
   12.0800	   0.000000E+00	   2.928141E-04	   7.400374E-03	   0.000000E+00	   5.642523E-04	   1.847019E-03	  -9.984764E+02	   5.993592E+03
   12.0900	   0.000000E+00	   2.927016E-04	   7.397772E-03	   0.000000E+00	   5.640372E-04	   1.846411E-03	  -9.980315E+02	   5.991319E+03
   12.1000	   0.000000E+00	   2.926290E-04	   7.396118E-03	   0.000000E+00	   5.638986E-04	   1.846028E-03	  -9.977297E+02	   5.989871E+03
   12.1100	   0.000000E+00	   2.925986E-04	   7.395590E-03	   0.000000E+00	   5.638428E-04	   1.845919E-03	  -9.975121E+02	   5.989279E+03
   12.1200	   0.000000E+00	   2.926254E-04	   7.396196E-03	   0.000000E+00	   5.638939E-04	   1.846059E-03	  -9.976478E+02	   5.989905E+03
   12.1300	   0.000000E+00	   2.927076E-04	   7.397863E-03	   0.000000E+00	   5.640480E-04	   1.846429E-03	  -9.981425E+02	   5.991705E+03
   12.1400	   0.000000E+00	   2.928243E-04	   7.400454E-03	   0.000000E+00	   5.642698E-04	   1.847024E-03	  -9.986953E+02	   5.994180E+03
   12.1500	   0.000000E+00	   2.929653E-04	   7.403691E-03	   0.000000E+00	   5.645392E-04	   1.847777E-03	  -9.992935E+02	   5.997129E+03
   12.1600	   0.000000E+00	   2.931276E-04	   7.407206E-03	   0.000000E+00	   5.648464E-04	   1.848577E-03	  -1.000108E+03	   6.000534E+03
   12.1700	   0.000000E+00	   2.932895E-04	   7.410654E-03	   0.000000E+00	   5.651521E-04	   1.849357E-03	  -1.000949E+03	   6.003918E+03
   12.1800	   0.000000E+00	   2.934246E-04	   7.413714E-03	   0.000000E+00	   5.654098E-04	   1.850065E-03	  -1.001532E+03	   6.006687E+03
   12.1900	   0.000000E+00	   2.935269E-04	   7.416055E-03	   0.000000E+00	   5.656049E-04	   1.850609E-03	  -1.001954E+03	   6.008756E+03
   12.2000	   0.000000E+00	   2.935937E-04	   7.417418E-03	   0.000000E+00	   5.657303E-04	   1.850912E-03	  -1.002328E+03	   6.010110E+03
   12.2100	   0.000000E+00	   2.936092E-04	   7.417699E-03	   0.000000E+00	   5.657590E-04	   1.850971E-03	  -1.002423E+03	   6.010376E+03
   12.2200	   0.000000E+00	   2.935671E-04	   7.416893E-03	   0.000000E+00	   5.656806E-04	   1.850797E-03	  -1.002130E+03	   6.009410E+03
   12.2300	   0.000000E+00	   2.934823E-04	   7.415056E-03	   0.000000E+00	   5.655202E-04	   1.850379E-03	  -1.001698E+03	   6.007584E+03
   12.2400	   0.000000E+00	   2.933662E-04	   7.412374E-03	   0.000000E+00	   5.652982E-04	   1.849753E-03	  -1.001213E+03	   6.005143E+03
   12.2500	   0.000000E+00	   2.932199E-04	   7.409160E-03	   0.000000E+00	   5.650206E-04	   1.849018E-03	  -1.000502E+03	   6.002063E+03
   12.2600	   0.000000E+00	   2.930591E-04	   7.405743E-03	   0.000000E+00	   5.647170E-04	   1.848246E-03	  -9.996567E+02	   5.998683E+03
   12.2700	   0.000000E+00	   2.929108E-04	   7.402440E-03	   0.000000E+00	   5.644350E-04	   1.847486E-03	  -9.989779E+02	   5.995615E+03
   12.2800	   0.000000E+00	   2.927866E-04	   7.399596E-03	   0.000000E+00	   5.641979E-04	   1.846825E-03	  -9.984603E+02	   5.993079E+03
   12.2900	   0.000000E+00	   2.926897E-04	   7.397529E-03	   0.000000E+00	   5.640148E-04	   1.846358E-03	  -9.979655E+02	   5.991093E+03
   12.3000	   0.000000E+00	   2.926355E-04	   7.396426E-03	   0.000000E+00	   5.639131E-04	   1.846113E-03	  -9.976655E+02	   5.990009E+03
   12.3100	   0.000000E+00	   2.926369E-04	   7.396370E-03	   0.000000E+00	   5.639147E-04	   1.846092E-03	  -9.977442E+02	   5.990121E+03
   12.3200	   0.000000E+00	   2.926859E-04	   7.397382E-03	   0.000000E+00	   5.640068E-04	   1.846318E-03	  -9.980308E+02	   5.991213E+03
   12.3300	   0.000000E+00	   2.927715E-04	   7.399372E-03	   0.000000E+00	   5.641707E-04	   1.846783E-03	  -9.983859E+02	   5.993032E+03
   12.3400	   0.000000E+00	   2.928939E-04	   7.402101E-03	   0.000000E+00	   5.644034E-04	   1.847411E-03	  -9.989585E+02	   5.995618E+03
   12.3500	   0.000000E+00	   2.930433E-04	   7.405278E-03	   0.000000E+00	   5.646855E-04	   1.848129E-03	  -9.997470E+02	   5.998775E+03
   12.3600	   0.000000E+00	   2.931948E-04	   7.408606E-03	   0.000000E+00	   5.649729E-04	   1.848891E-03	  -1.000472E+03	   6.001932E+03
   12.3700	   0.000000E+00	   2.933324E-04	   7.411746E-03	   0.000000E+00	   5.652355E-04	   1.849620E-03	  -1.001056E+03	   6.004762E+03
   12.3800	   0.000000E+00	   2.934518E-04	   7.414350E-03	   0.000000E+00	   5.654618E-04	   1.850214E-03	  -1.001634E+03	   6.007221E+03
   12.3900	   0.000000E+00	   2.935388E-04	   7.416162E-03	   0.000000E+00	   5.656255E-04	   1.850620E-03	  -1.002101E+03	   6.009002E+03
   12.4000	   0.000000E+00	   2.935759E-04	   7.417031E-03	   0.000000E+00	   5.656967E-04	   1.850823E-03	  -1.002232E+03	   6.009706E+03
   12.4100	   0.000000E+00	   2.935642E-04	   7.416859E-03	   0.000000E+00	   5.656755E-04	   1.850792E-03	  -1.002108E+03	   6.009384E+03
   12.4200	   0.000000E+00	   2.935124E-04	   7.415647E-03	   0.000000E+00	   5.655763E-04	   1.850508E-03	  -1.001894E+03	   6.008261E+03
   12.4300	   0.000000E+00	   2.934200E-04	   7.413546E-03	   0.000000E+00	   5.654000E-04	   1.850021E-03	  -1.001482E+03	   6.006296E+03
   12.4400	   0.000000E+00	   2.932908E-04	   7.410793E-03	   0.000000E+00	   5.651561E-04	   1.849398E-03	  -1.000801E+03	   6.003552E+03
   12.4500	   0.000000E+00	   2.931460E-04	   7.407647E-03	   0.000000E+00	   5.648819E-04	   1.848681E-03	  -1.000081E+03	   6.000511E+03
   12.4600	   0.000000E+00	   2.930040E-04	   7.404422E-03	   0.000000E+00	   5.646109E-04	   1.847934E-03	  -9.994652E+02	   5.997570E+03
   12.4700	   0.000000E+00	   2.928707E-04	   7.401473E-03	   0.000000E+00	   5.643578E-04	   1.847257E-03	  -9.988417E+02	   5.994815E+03
   12.4800	   0.000000E+00	   2.927584E-04	   7.399102E-03	   0.000000E+00	   5.641461E-04	   1.846723E-03	  -9.982521E+02	   5.992495E+03
   12.4900	   0.000000E+00	   2.926871E-04	   7.397521E-03	   0.000000E+00	   5.640106E-04	   1.846360E-03	  -9.979320E+02	   5.991064E+03
   12.5000	   0.000000E+00	   2.926627E-04	   7.396889E-03	   0.000000E+00	   5.639630E-04	   1.846207E-03	  -9.978879E+02	   5.990630E+03
   12.5100	   0.000000E+00	   2.926793E-04	   7.397290E-03	   0.000000E+00	   5.639949E-04	   1.846302E-03	  -9.979567E+02	   5.991027E+03
   12.5200	   0.000000E+00	   2.927380E-04	   7.398666E-03	   0.000000E+00	   5.641075E-04	   1.846624E-03	  -9.981983E+02	   5.992293E+03
   12.5300	   0.000000E+00	   2.928398E-04	   7.400850E-03	   0.000000E+00	   5.642999E-04	   1.847119E-03	  -9.987318E+02	   5.994472E+03
   12.5400	   0.000000E+00	   2.929691E-04	   7.403628E-03	   0.000000E+00	   5.645443E-04	   1.847750E-03	  -9.993966E+02	   5.997207E+03
   12.5500	   0.000000E+00	   2.931067E-04	   7.406732E-03	   0.000000E+00	   5.648066E-04	   1.848467E-03	  -1.000010E+03	   6.000075E+03
   12.5600	   0.000000E+00	   2.932451E-04	   7.409824E-03	   0.000000E+00	   5.650698E-04	   1.849179E-03	  -1.000641E+03	   6.002946E+03
   12.5700	   0.000000E+00	   2.933740E-04	   7.412575E-03	   0.000000E+00	   5.653133E-04	   1.849802E-03	  -1.001304E+03	   6.005623E+03
   12.5800	   0.000000E+00	   2.934730E-04	   7.414732E-03	   0.000000E+00	   5.655009E-04	   1.850294E-03	  -1.001781E+03	   6.007650E+03
   12.5900	   0.000000E+00	   2.935304E-04	   7.416084E-03	   0.000000E+00	   5.656110E-04	   1.850612E-03	  -1.001987E+03	   6.008777E+03
   12.6000	   0.000000E+00	   2.935481E-04	   7.416474E-03	   0.000000E+00	   5.656447E-04	   1.850701E-03	  -1.002061E+03	   6.009092E+03
   12.6100	   0.000000E+00	   2.935246E-04	   7.415869E-03	   0.000000E+00	   5.655988E-04	   1.850554E-03	  -1.001989E+03	   6.008559E+03
   12.6200	   0.000000E+00	   2.934549E-04	   7.414360E-03	   0.000000E+00	   5.654670E-04	   1.850211E-03	  -1.001628E+03	   6.007049E+03
   12.6300	   0.000000E+00	   2.933487E-04	   7.412100E-03	   0.000000E+00	   5.652663E-04	   1.849700E-03	  -1.001063E+03	   6.004780E+03
   12.6400	   0.000000E+00	   2.932236E-04	   7.409303E-03	   0.000000E+00	   5.650284E-04	   1.849056E-03	  -1.000489E+03	   6.002157E+03
   12.6500	   0.000000E+00	   2.930888E-04	   7.406269E-03	   0.000000E+00	   5.647717E-04	   1.848355E-03	  -9.998834E+02	   5.999349E+03
   12.6600	   0.000000E+00	   2.929524E-04	   7.403328E-03	   0.000000E+00	   5.645136E-04	   1.847687E-03	  -9.991956E+02	   5.996503E+03
   12.6700	   0.000000E+00	   2.928335E-04	   7.400760E-03	   0.000000E+00	   5.642886E-04	   1.847103E-03	  -9.986053E+02	   5.994046E+03
   12.6800	   0.000000E+00	   2.927483E-04	   7.398813E-03	   0.000000E+00	   5.641261E-04	   1.846651E-03	  -9.982541E+02	   5.992327E+03
   12.6900	   0.000000E+00	   2.926991E-04	   7.397701E-03	   0.000000E+00	   5.640322E-04	   1.846394E-03	  -9.980474E+02	   5.991356E+03
   12.7000	   0.000000E+00	   2.926882E-04	   7.397539E-03	   0.000000E+00	   5.640126E-04	   1.846364E-03	  -9.979590E+02	   5.991170E+03
   12.7100	   0.000000E+00	   2.927232E-04	   7.398317E-03	   0.000000E+00	   5.640791E-04	   1.846542E-03	  -9.981357E+02	   5.991956E+03
   12.7200	   0.000000E+00	   2.928009E-04	   7.399948E-03	   0.000000E+00	   5.642255E-04	   1.846909E-03	  -9.985667E+02	   5.993637E+03
   12.7300	   0.000000E+00	   2.929063E-04	   7.402281E-03	   0.000000E+00	   5.644256E-04	   1.847444E-03	  -9.990683E+02	   5.995866E+03
   12.7400	   0.000000E+00	   2.930296E-04	   7.405070E-03	   0.000000E+00	   5.646608E-04	   1.848090E-03	  -9.996167E+02	   5.998447E+03
   12.7500	   0.000000E+00	   2.931647E-04	   7.408009E-03	   0.000000E+00	   5.649166E-04	   1.848760E-03	  -1.000284E+03	   6.001273E+03
   12.7600	   0.000000E+00	   2.932946E-04	   7.410806E-03	   0.000000E+00	   5.651624E-04	   1.849395E-03	  -1.000940E+03	   6.003978E+03
   12.7700	   0.000000E+00	   2.934009E-04	   7.413194E-03	   0.000000E+00	   5.653647E-04	   1.849946E-03	  -1.001409E+03	   6.006153E+03
   12.7800	   0.000000E+00	   2.934770E-04	   7.414919E-03	   0.000000E+00	   5.655098E-04	   1.850346E-03	  -1.001733E+03	   6.007689E+03
   12.7900	   0.000000E+00	   2.935196E-04	   7.415796E-03	   0.000000E+00	   5.655899E-04	   1.850541E-03	  -1.001963E+03	   6.008538E+03
   12.8000	   0.000000E+00	   2.935193E-04	   7.415757E-03	   0.000000E+00	   5.655889E-04	   1.850529E-03	  -1.001968E+03	   6.008481E+03
   12.8100	   0.000000E+00	   2.934737E-04	   7.414822E-03	   0.000000E+00	   5.655032E-04	   1.850321E-03	  -1.001695E+03	   6.007465E+03
   12.8200	   0.000000E+00	   2.933936E-04	   7.413071E-03	   0.000000E+00	   5.653513E-04	   1.849921E-03	  -1.001295E+03	   6.005749E+03
   12.8300	   0.000000E+00	   2.932884E-04	   7.410686E-03	   0.000000E+00	   5.651509E-04	   1.849369E-03	  -1.000830E+03	   6.003537E+03
   12.8400	   0.000000E+00	   2.931631E-04	   7.407933E-03	   0.000000E+00	   5.649131E-04	   1.848739E-03	  -1.000223E+03	   6.000905E+03
   12.8500	   0.000000E+00	   2.930310E-04	   7.405092E-03	   0.000000E+00	   5.646632E-04	   1.848094E-03	  -9.995500E+02	   5.998138E+03
   12.8600	   0.000000E+00	   2.929113E-04	   7.402436E-03	   0.000000E+00	   5.644358E-04	   1.847484E-03	  -9.989982E+02	   5.995667E+03
   12.8700	   0.000000E+00	   2.928143E-04	   7.400240E-03	   0.000000E+00	   5.642509E-04	   1.846975E-03	  -9.985796E+02	   5.993687E+03
   12.8800	   0.000000E+00	   2.927445E-04	   7.398742E-03	   0.000000E+00	   5.641189E-04	   1.846636E-03	  -9.982314E+02	   5.992267E+03
   12.8900	   0.000000E+00	   2.927121E-04	   7.398079E-03	   0.000000E+00	   5.640581E-04	   1.846488E-03	  -9.980587E+02	   5.991636E+03
   12.9000	   0.000000E+00	   2.927245E-04	   7.398300E-03	   0.000000E+00	   5.640809E-04	   1.846534E-03	  -9.981623E+02	   5.991957E+03
   12.9100	   0.000000E+00	   2.927756E-04	   7.399391E-03	   0.000000E+00	   5.641776E-04	   1.846781E-03	  -9.984388E+02	   5.993079E+03
   12.9200	   0.000000E+00	   2.928572E-04	   7.401246E-03	   0.000000E+00	   5.643331E-04	   1.847211E-03	  -9.988005E+02	   5.994809E+03
   12.9300	   0.000000E+00	   2.929657E-04	   7.403653E-03	   0.000000E+00	   5.645393E-04	   1.847764E-03	  -9.993145E+02	   5.997098E+03
   12.9400	   0.000000E+00	   2.930915E-04	   7.406359E-03	   0.000000E+00	   5.647773E-04	   1.848378E-03	  -9.999574E+02	   5.999745E+03
   12.9500	   0.000000E+00	   2.932163E-04	   7.409104E-03	   0.000000E+00	   5.650141E-04	   1.849007E-03	  -1.000552E+03	   6.002342E+03
   12.9600	   0.000000E+00	   2.933273E-04	   7.411608E-03	   0.000000E+00	   5.652254E-04	   1.849586E-03	  -1.001039E+03	   6.004623E+03
   12.9700	   0.000000E+00	   2.934185E-04	   7.413601E-03	   0.000000E+00	   5.653983E-04	   1.850041E-03	  -1.001477E+03	   6.006494E+03
   12.9800	   0.000000E+00	   2.934794E-04	   7.414886E-03	   0.000000E+00	   5.655133E-04	   1.850330E-03	  -1.001793E+03	   6.007730E+03
   12.9900	   0.000000E+00	   2.934993E-04	   7.415353E-03	   0.000000E+00	   5.655514E-04	   1.850440E-03	  -1.001857E+03	   6.008088E+03
   13.0000	   0.000000E+00	   2.934789E-04	   7.414951E-03	   0.000000E+00	   5.655133E-04	   1.850352E-03	  -1.001718E+03	   6.007603E+03
   13.0100	   0.000000E+00	   2.934246E-04	   7.413714E-03	   0.000000E+00	   5.654096E-04	   1.850065E-03	  -1.001475E+03	   6.006432E+03
   13.0200	   0.000000E+00	   2.933385E-04	   7.411784E-03	   0.000000E+00	   5.652458E-04	   1.849620E-03	  -1.001077E+03	   6.004606E+03
   13.0300	   0.000000E+00	   2.932267E-04	   7.409372E-03	   0.000000E+00	   5.650342E-04	   1.849072E-03	  -1.000506E+03	   6.002240E+03
   13.0400	   0.000000E+00	   2.931049E-04	   7.406713E-03	   0.000000E+00	   5.648034E-04	   1.848465E-03	  -9.999090E+02	   5.999689E+03
   13.0500	   0.000000E+00	   2.929875E-04	   7.404074E-03	   0.000000E+00	   5.645798E-04	   1.847856E-03	  -9.993846E+02	   5.997259E+03
   13.0600	   0.000000E+00	   2.928817E-04	   7.401739E-03	   0.000000E+00	   5.643790E-04	   1.847320E-03	  -9.988883E+02	   5.995076E+03
   13.0700	   0.000000E+00	   2.927976E-04	   7.399945E-03	   0.000000E+00	   5.642202E-04	   1.846914E-03	  -9.984604E+02	   5.993350E+03
   13.0800	   0.000000E+00	   2.927485E-04	   7.398856E-03	   0.000000E+00	   5.641269E-04	   1.846664E-03	  -9.982419E+02	   5.992374E+03
   13.0900	   0.000000E+00	   2.927385E-04	   7.398582E-03	   0.000000E+00	   5.641071E-04	   1.846597E-03	  -9.982379E+02	   5.992223E+03
   13.1000	   0.000000E+00	   2.927637E-04	   7.399160E-03	   0.000000E+00	   5.641554E-04	   1.846731E-03	  -9.983557E+02	   5.992794E+03
   13.1100	   0.000000E+00	   2.928234E-04	   7.400518E-03	   0.000000E+00	   5.642692E-04	   1.847046E-03	  -9.986222E+02	   5.994073E+03
   13.1200	   0.000000E+00	   2.929150E-04	   7.402503E-03	   0.000000E+00	   5.644427E-04	   1.847498E-03	  -9.990889E+02	   5.996025E+03
   13.1300	   0.000000E+00	   2.930263E-04	   7.404915E-03	   0.000000E+00	   5.646534E-04	   1.848047E-03	  -9.996470E+02	   5.998371E+03
   13.1400	   0.000000E+00	   2.931426E-04	   7.407518E-03	   0.000000E+00	   5.648747E-04	   1.848647E-03	  -1.000177E+03	   6.000793E+03
   13.1500	   0.000000E+00	   2.932557E-04	   7.410032E-03	   0.000000E+00	   5.650897E-04	   1.849225E-03	  -1.000700E+03	   6.003137E+03
   13.1600	   0.000000E+00	   2.933562E-04	   7.412196E-03	   0.000000E+00	   5.652797E-04	   1.849716E-03	  -1.001204E+03	   6.005216E+03
   13.1700	   0.000000E+00	   2.934298E-04	   7.413804E-03	   0.000000E+00	   5.654192E-04	   1.850083E-03	  -1.001553E+03	   6.006714E+03
   13.1800	   0.000000E+00	   2.934682E-04	   7.414699E-03	   0.000000E+00	   5.654928E-04	   1.850293E-03	  -1.001695E+03	   6.007460E+03
   13.1900	   0.000000E+00	   2.934720E-04	   7.414781E-03	   0.000000E+00	   5.654999E-04	   1.850311E-03	  -1.001704E+03	   6.007492E+03
   13.2000	   0.000000E+00	   2.934408E-04	   7.414046E-03	   0.000000E+00	   5.654402E-04	   1.850139E-03	  -1.001575E+03	   6.006804E+03
   13.2100	   0.000000E+00	   2.933740E-04	   7.412589E-03	   0.000000E+00	   5.653135E-04	   1.849807E-03	  -1.001236E+03	   6.005366E+03
   13.2200	   0.000000E+00	   2.932797E-04	   7.410558E-03	   0.000000E+00	   5.651352E-04	   1.849345E-03	  -1.000753E+03	   6.003364E+03
   13.2300	   0.000000E+00	   2.931716E-04	   7.408152E-03	   0.000000E+00	   5.649296E-04	   1.848792E-03	  -1.000249E+03	   6.001098E+03
   13.2400	   0.000000E+00	   2.930584E-04	   7.405626E-03	   0.000000E+00	   5.647144E-04	   1.848210E-03	  -9.997302E+02	   5.998743E+03
   13.2500	   0.000000E+00	   2.929488E-04	   7.403247E-03	   0.000000E+00	   5.645067E-04	   1.847668E-03	  -9.991875E+02	   5.996463E+03
   13.2600	   0.000000E+00	   2.928567E-04	   7.401247E-03	   0.000000E+00	   5.643324E-04	   1.847213E-03	  -9.987385E+02	   5.994567E+03
   13.2700	   0.000000E+00	   2.927938E-04	   7.399821E-03	   0.000000E+00	   5.642124E-04	   1.846882E-03	  -9.984726E+02	   5.993301E+03
   13.2800	   0.000000E+00	   2.927627E-04	   7.399122E-03	   0.000000E+00	   5.641532E-04	   1.846721E-03	  -9.983430E+02	   5.992700E+03
   13.2900	   0.000000E+00	   2.927652E-04	   7.399220E-03	   0.000000E+00	   5.641585E-04	   1.846747E-03	  -9.983379E+02	   5.992790E+03
   13.3000	   0.000000E+00	   2.928045E-04	   7.400089E-03	   0.000000E+00	   5.642331E-04	   1.846947E-03	  -9.985348E+02	   5.993655E+03
   13.3100	   0.000000E+00	   2.928767E-04	   7.401633E-03	   0.000000E+00	   5.643695E-04	   1.847296E-03	  -9.989153E+02	   5.995205E+03
   13.3200	   0.000000E+00	   2.929704E-04	   7.403705E-03	   0.000000E+00	   5.645475E-04	   1.847772E-03	  -9.993628E+02	   5.997183E+03
   13.3300	   0.000000E+00	   2.930767E-04	   7.406085E-03	   0.000000E+00	   5.647498E-04	   1.848320E-03	  -9.998483E+02	   5.999405E+03
   13.3400	   0.000000E+00	   2.931882E-04	   7.408520E-03	   0.000000E+00	   5.649611E-04	   1.848876E-03	  -1.000393E+03	   6.001732E+03
   13.3500	   0.000000E+00	   2.932918E-04	   7.410766E-03	   0.000000E+00	   5.651573E-04	   1.849388E-03	  -1.000905E+03	   6.003883E+03
   13.3600	   0.000000E+00	   2.933741E-04	   7.412604E-03	   0.000000E+00	   5.653138E-04	   1.849811E-03	  -1.001274E+03	   6.005563E+03
   13.3700	   0.000000E+00	   2.934291E-04	   7.413843E-03	   0.000000E+00	   5.654186E-04	   1.850097E-03	  -1.001511E+03	   6.006668E+03
