
These predictions were generated by MoorDyn (v2.0.02023-09-18) on 16-Oct-2023 at 11:00:45.

 
 
 
      Time        FAIRTEN1        FAIRTEN2        FAIRTEN3        ANCHTEN1        ANCHTEN2        ANCHTEN3
   10.7000   9.4581535E+05   1.5633943E+06   9.4081113E+05   7.5049278E+05   1.3628013E+06   7.4504620E+05
   10.7125   9.4546079E+05   1.5638650E+06   9.4041919E+05   7.5008450E+05   1.3633491E+06   7.4462044E+05
   10.7250   9.4510975E+05   1.5643301E+06   9.4003546E+05   7.4968014E+05   1.3638908E+06   7.4420293E+05
   10.7375   9.4476247E+05   1.5647892E+06   9.3966029E+05   7.4928007E+05   1.3644260E+06   7.4379394E+05
   10.7500   9.4441913E+05   1.5652422E+06   9.3929404E+05   7.4888466E+05   1.3649544E+06   7.4339369E+05
   10.7625   9.4407996E+05   1.5656890E+06   9.3893700E+05   7.4849423E+05   1.3654758E+06   7.4300238E+05
   10.7750   9.4374512E+05   1.5661295E+06   9.3858943E+05   7.4810907E+05   1.3659900E+06   7.4262023E+05
   10.7875   9.4341481E+05   1.5665636E+06   9.3825161E+05   7.4772945E+05   1.3664968E+06   7.4224739E+05
   10.8000   9.4308924E+05   1.5669912E+06   9.3792374E+05   7.4735562E+05   1.3669961E+06   7.4188403E+05
   10.8125   9.4276859E+05   1.5674122E+06   9.3760605E+05   7.4698782E+05   1.3674877E+06   7.4153032E+05
   10.8250   9.4245498E+05   1.5678236E+06   9.3730063E+05   7.4662625E+05   1.3679716E+06   7.4118641E+05
   10.8375   9.4214634E+05   1.5682287E+06   9.3700539E+05   7.4627115E+05   1.3684477E+06   7.4085246E+05
   10.8500   9.4184454E+05   1.5686248E+06   9.3672213E+05   7.4592272E+05   1.3689158E+06   7.4052865E+05
   10.8625   9.4154924E+05   1.5690126E+06   9.3645047E+05   7.4558119E+05   1.3693757E+06   7.4021519E+05
   10.8750   9.4126084E+05   1.5693918E+06   9.3619071E+05   7.4524680E+05   1.3698273E+06   7.3991229E+05
   10.8875   9.4097959E+05   1.5697621E+06   9.3594303E+05   7.4491980E+05   1.3702704E+06   7.3962018E+05
   10.9000   9.4070579E+05   1.5701232E+06   9.3570760E+05   7.4460042E+05   1.3707048E+06   7.3933911E+05
   10.9125   9.4043969E+05   1.5704748E+06   9.3548457E+05   7.4428894E+05   1.3711301E+06   7.3906935E+05
   10.9250   9.4018156E+05   1.5708168E+06   9.3527408E+05   7.4398562E+05   1.3715461E+06   7.3881118E+05
   10.9375   9.3993162E+05   1.5711488E+06   9.3507624E+05   7.4369071E+05   1.3719526E+06   7.3856486E+05
   10.9500   9.3969008E+05   1.5714708E+06   9.3489112E+05   7.4340447E+05   1.3723492E+06   7.3833067E+05
   10.9625   9.3945712E+05   1.5717825E+06   9.3471877E+05   7.4312713E+05   1.3727357E+06   7.3810888E+05
   10.9750   9.3923289E+05   1.5720839E+06   9.3455920E+05   7.4285893E+05   1.3731118E+06   7.3789973E+05
   10.9875   9.3901749E+05   1.5723749E+06   9.3441237E+05   7.4260008E+05   1.3734773E+06   7.3770346E+05
   11.0000   9.3881101E+05   1.5726555E+06   9.3427824E+05   7.4235077E+05   1.3738320E+06   7.3752027E+05
   11.0125   9.3861349E+05   1.5729257E+06   9.3415670E+05   7.4211119E+05   1.3741756E+06   7.3735037E+05
   11.0250   9.3842686E+05   1.5731828E+06   9.3404956E+05   7.4188151E+05   1.3745080E+06   7.3719393E+05
   11.0375   9.3824880E+05   1.5734303E+06   9.3395434E+05   7.4166190E+05   1.3748291E+06   7.3705109E+05
   11.0500   9.3808094E+05   1.5736659E+06   9.3387256E+05   7.4145249E+05   1.3751386E+06   7.3692201E+05
   11.0625   9.3792265E+05   1.5738906E+06   9.3380345E+05   7.4125345E+05   1.3754364E+06   7.3680679E+05
   11.0750   9.3777401E+05   1.5741043E+06   9.3374697E+05   7.4106492E+05   1.3757224E+06   7.3670556E+05
   11.0875   9.3763502E+05   1.5743070E+06   9.3370298E+05   7.4088704E+05   1.3759965E+06   7.3661840E+05
   11.1000   9.3750565E+05   1.5744987E+06   9.3367134E+05   7.4071994E+05   1.3762584E+06   7.3654539E+05
   11.1125   9.3738589E+05   1.5746796E+06   9.3365192E+05   7.4056377E+05   1.3765081E+06   7.3648660E+05
   11.1250   9.3727574E+05   1.5748496E+06   9.3364461E+05   7.4041866E+05   1.3767454E+06   7.3644208E+05
   11.1375   9.3717522E+05   1.5750087E+06   9.3364931E+05   7.4028472E+05   1.3769702E+06   7.3641186E+05
   11.1500   9.3708435E+05   1.5751567E+06   9.3366592E+05   7.4016207E+05   1.3771824E+06   7.3639596E+05
   11.1625   9.3700313E+05   1.5752937E+06   9.3369434E+05   7.4005082E+05   1.3773817E+06   7.3639438E+05
   11.1750   9.3693159E+05   1.5754195E+06   9.3373448E+05   7.3995106E+05   1.3775681E+06   7.3640711E+05
   11.1875   9.3686973E+05   1.5755342E+06   9.3378624E+05   7.3986286E+05   1.3777415E+06   7.3643409E+05
   11.2000   9.3681754E+05   1.5756376E+06   9.3384950E+05   7.3978629E+05   1.3779017E+06   7.3647528E+05
   11.2125   9.3677501E+05   1.5757298E+06   9.3392413E+05   7.3972139E+05   1.3780488E+06   7.3653059E+05
   11.2250   9.3674396E+05   1.5758081E+06   9.3401181E+05   7.3966818E+05   1.3781824E+06   7.3659994E+05
   11.2375   9.3672205E+05   1.5758759E+06   9.3411011E+05   7.3962670E+05   1.3783028E+06   7.3668322E+05
   11.2500   9.3671080E+05   1.5759309E+06   9.3422040E+05   7.3959691E+05   1.3784096E+06   7.3678028E+05
   11.2625   9.3670952E+05   1.5759741E+06   9.3434187E+05   7.3957882E+05   1.3785031E+06   7.3689098E+05
   11.2750   9.3671822E+05   1.5760056E+06   9.3447436E+05   7.3957236E+05   1.3785830E+06   7.3701516E+05
   11.2875   9.3673677E+05   1.5760253E+06   9.3461760E+05   7.3957747E+05   1.3786494E+06   7.3715262E+05
   11.3000   9.3676503E+05   1.5760336E+06   9.3477130E+05   7.3959407E+05   1.3787025E+06   7.3730316E+05
   11.3125   9.3680290E+05   1.5760306E+06   9.3493516E+05   7.3962204E+05   1.3787421E+06   7.3746654E+05
   11.3250   9.3685026E+05   1.5760165E+06   9.3510888E+05   7.3966125E+05   1.3787684E+06   7.3764250E+05
   11.3375   9.3690699E+05   1.5759915E+06   9.3529216E+05   7.3971154E+05   1.3787815E+06   7.3783077E+05
   11.3500   9.3697303E+05   1.5759555E+06   9.3548471E+05   7.3977273E+05   1.3787815E+06   7.3803105E+05
   11.3625   9.3704831E+05   1.5759088E+06   9.3568625E+05   7.3984462E+05   1.3787686E+06   7.3824303E+05
   11.3750   9.3713277E+05   1.5758513E+06   9.3589652E+05   7.3992701E+05   1.3787429E+06   7.3846638E+05
   11.3875   9.3722639E+05   1.5757831E+06   9.3611524E+05   7.4001967E+05   1.3787045E+06   7.3870076E+05
   11.4000   9.3732914E+05   1.5757043E+06   9.3634216E+05   7.4012238E+05   1.3786536E+06   7.3894583E+05
   11.4125   9.3744100E+05   1.5756147E+06   9.3657702E+05   7.4023493E+05   1.3785903E+06   7.3920124E+05
   11.4250   9.3756366E+05   1.5755123E+06   9.3682128E+05   7.4035709E+05   1.3785147E+06   7.3946665E+05
   11.4375   9.3769500E+05   1.5753996E+06   9.3707259E+05   7.4048865E+05   1.3784271E+06   7.3974172E+05
   11.4500   9.3783646E+05   1.5752749E+06   9.3733213E+05   7.4062941E+05   1.3783273E+06   7.4002611E+05
   11.4625   9.3798740E+05   1.5751388E+06   9.3759908E+05   7.4077917E+05   1.3782157E+06   7.4031949E+05
   11.4750   9.3814785E+05   1.5749914E+06   9.3787323E+05   7.4093773E+05   1.3780921E+06   7.4062152E+05
   11.4875   9.3831767E+05   1.5748326E+06   9.3815423E+05   7.4110492E+05   1.3779567E+06   7.4093186E+05
   11.5000   9.3849668E+05   1.5746627E+06   9.3844173E+05   7.4128054E+05   1.3778095E+06   7.4125017E+05
   11.5125   9.3868471E+05   1.5744819E+06   9.3873536E+05   7.4146439E+05   1.3776508E+06   7.4157607E+05
   11.5250   9.3888151E+05   1.5742904E+06   9.3903472E+05   7.4165628E+05   1.3774805E+06   7.4190920E+05
   11.5375   9.3908685E+05   1.5740884E+06   9.3933941E+05   7.4185599E+05   1.3772988E+06   7.4224914E+05
   11.5500   9.3930045E+05   1.5738761E+06   9.3964903E+05   7.4206329E+05   1.3771059E+06   7.4259548E+05
   11.5625   9.3952202E+05   1.5736540E+06   9.3996317E+05   7.4227796E+05   1.3769020E+06   7.4294776E+05
   11.5750   9.3975127E+05   1.5734221E+06   9.4028144E+05   7.4249974E+05   1.3766873E+06   7.4330553E+05
   11.5875   9.3998789E+05   1.5731807E+06   9.4060345E+05   7.4272839E+05   1.3764621E+06   7.4366831E+05
   11.6000   9.4023159E+05   1.5729302E+06   9.4092884E+05   7.4296366E+05   1.3762265E+06   7.4403559E+05
   11.6125   9.4048205E+05   1.5726705E+06   9.4125726E+05   7.4320530E+05   1.3759808E+06   7.4440688E+05
   11.6250   9.4074042E+05   1.5724005E+06   9.4158982E+05   7.4345310E+05   1.3757253E+06   7.4478169E+05
   11.6375   9.4100464E+05   1.5721220E+06   9.4192445E+05   7.4370682E+05   1.3754603E+06   7.4515952E+05
   11.6500   9.4127565E+05   1.5718340E+06   9.4226210E+05   7.4396629E+05   1.3751858E+06   7.4553990E+05
   11.6625   9.4155267E+05   1.5715369E+06   9.4260204E+05   7.4423131E+05   1.3749021E+06   7.4592235E+05
   11.6750   9.4183550E+05   1.5712308E+06   9.4294408E+05   7.4450174E+05   1.3746094E+06   7.4630643E+05
   11.6875   9.4212380E+05   1.5709158E+06   9.4328795E+05   7.4477742E+05   1.3743077E+06   7.4669170E+05
   11.7000   9.4241724E+05   1.5705920E+06   9.4363338E+05   7.4505824E+05   1.3739973E+06   7.4707772E+05
   11.7125   9.4271545E+05   1.5702595E+06   9.4398010E+05   7.4534406E+05   1.3736783E+06   7.4746409E+05
   11.7250   9.4301806E+05   1.5699184E+06   9.4432782E+05   7.4563476E+05   1.3733507E+06   7.4785039E+05
   11.7375   9.4332468E+05   1.5695690E+06   9.4467624E+05   7.4593020E+05   1.3730147E+06   7.4823620E+05
   11.7500   9.4363489E+05   1.5692114E+06   9.4502505E+05   7.4623024E+05   1.3726704E+06   7.4862111E+05
   11.7625   9.4394827E+05   1.5688459E+06   9.4537394E+05   7.4653472E+05   1.3723181E+06   7.4900471E+05
   11.7750   9.4426436E+05   1.5684727E+06   9.4572256E+05   7.4684344E+05   1.3719578E+06   7.4938656E+05
   11.7875   9.4458271E+05   1.5680921E+06   9.4607056E+05   7.4715621E+05   1.3715897E+06   7.4976624E+05
   11.8000   9.4490288E+05   1.5677043E+06   9.4641760E+05   7.4747280E+05   1.3712142E+06   7.5014333E+05
   11.8125   9.4522441E+05   1.5673096E+06   9.4676332E+05   7.4779297E+05   1.3708313E+06   7.5051740E+05
   11.8250   9.4554795E+05   1.5669076E+06   9.4710845E+05   7.4811645E+05   1.3704415E+06   7.5088804E+05
   11.8375   9.4587175E+05   1.5664993E+06   9.4745133E+05   7.4844296E+05   1.3700449E+06   7.5125483E+05
   11.8500   9.4619635E+05   1.5660845E+06   9.4779254E+05   7.4877223E+05   1.3696417E+06   7.5161740E+05
   11.8625   9.4652102E+05   1.5656635E+06   9.4813143E+05   7.4910396E+05   1.3692323E+06   7.5197538E+05
   11.8750   9.4684550E+05   1.5652365E+06   9.4846774E+05   7.4943786E+05   1.3688169E+06   7.5232843E+05
   11.8875   9.4716946E+05   1.5648035E+06   9.4880119E+05   7.4977362E+05   1.3683957E+06   7.5267624E+05
   11.9000   9.4749261E+05   1.5643648E+06   9.4913149E+05   7.5011095E+05   1.3679690E+06   7.5301851E+05
   11.9125   9.4781471E+05   1.5639203E+06   9.4945836E+05   7.5044954E+05   1.3675368E+06   7.5335499E+05
   11.9250   9.4813551E+05   1.5634702E+06   9.4978154E+05   7.5078908E+05   1.3670994E+06   7.5368544E+05
   11.9375   9.4845481E+05   1.5630144E+06   9.5010077E+05   7.5112925E+05   1.3666569E+06   7.5400964E+05
   11.9500   9.4877241E+05   1.5625531E+06   9.5041580E+05   7.5146971E+05   1.3662095E+06   7.5432740E+05
   11.9625   9.4908813E+05   1.5620863E+06   9.5072636E+05   7.5181014E+05   1.3657574E+06   7.5463853E+05
   11.9750   9.4940179E+05   1.5616141E+06   9.5103220E+05   7.5215019E+05   1.3653006E+06   7.5494286E+05
   11.9875   9.4971323E+05   1.5611364E+06   9.5133304E+05   7.5248948E+05   1.3648394E+06   7.5524025E+05
   12.0000   9.5002227E+05   1.5606535E+06   9.5162860E+05   7.5282764E+05   1.3643738E+06   7.5553054E+05
   12.0125   9.5032875E+05   1.5601654E+06   9.5191860E+05   7.5316428E+05   1.3639040E+06   7.5581359E+05
   12.0250   9.5063310E+05   1.5596725E+06   9.5220336E+05   7.5349902E+05   1.3634302E+06   7.5608928E+05
   12.0375   9.5093441E+05   1.5591746E+06   9.5248184E+05   7.5383143E+05   1.3629525E+06   7.5635747E+05
   12.0500   9.5123303E+05   1.5586722E+06   9.5275428E+05   7.5416111E+05   1.3624711E+06   7.5661804E+05
   12.0625   9.5152861E+05   1.5581653E+06   9.5302019E+05   7.5448764E+05   1.3619863E+06   7.5687090E+05
   12.0750   9.5182101E+05   1.5576541E+06   9.5327935E+05   7.5481062E+05   1.3614981E+06   7.5711592E+05
   12.0875   9.5211010E+05   1.5571387E+06   9.5353150E+05   7.5512963E+05   1.3610069E+06   7.5735301E+05
   12.1000   9.5239573E+05   1.5566193E+06   9.5377641E+05   7.5544427E+05   1.3605127E+06   7.5758208E+05
   12.1125   9.5267780E+05   1.5560961E+06   9.5401388E+05   7.5575415E+05   1.3600158E+06   7.5780303E+05
   12.1250   9.5295619E+05   1.5555691E+06   9.5424373E+05   7.5605888E+05   1.3595163E+06   7.5801580E+05
   12.1375   9.5323082E+05   1.5550383E+06   9.5446583E+05   7.5635809E+05   1.3590144E+06   7.5822031E+05
   12.1500   9.5350163E+05   1.5545038E+06   9.5468008E+05   7.5665145E+05   1.3585102E+06   7.5841649E+05
   12.1625   9.5376856E+05   1.5539656E+06   9.5488639E+05   7.5693862E+05   1.3580039E+06   7.5860428E+05
   12.1750   9.5403158E+05   1.5534237E+06   9.5508472E+05   7.5721929E+05   1.3574956E+06   7.5878363E+05
   12.1875   9.5429064E+05   1.5528780E+06   9.5527505E+05   7.5749320E+05   1.3569853E+06   7.5895451E+05
   12.2000   9.5454571E+05   1.5523285E+06   9.5545740E+05   7.5776007E+05   1.3564732E+06   7.5911686E+05
   12.2125   9.5479675E+05   1.5517751E+06   9.5563176E+05   7.5801969E+05   1.3559593E+06   7.5927068E+05
   12.2250   9.5504379E+05   1.5512190E+06   9.5579829E+05   7.5827185E+05   1.3554436E+06   7.5941592E+05
   12.2375   9.5528667E+05   1.5506588E+06   9.5595689E+05   7.5851638E+05   1.3549262E+06   7.5955258E+05
   12.2500   9.5552538E+05   1.5500954E+06   9.5610771E+05   7.5875313E+05   1.3544070E+06   7.5968066E+05
   12.2625   9.5575978E+05   1.5495285E+06   9.5625076E+05   7.5898197E+05   1.3538862E+06   7.5980013E+05
   12.2750   9.5598978E+05   1.5489583E+06   9.5638611E+05   7.5920280E+05   1.3533637E+06   7.5991101E+05
   12.2875   9.5621524E+05   1.5483848E+06   9.5651382E+05   7.5941554E+05   1.3528395E+06   7.6001328E+05
   12.3000   9.5643601E+05   1.5478080E+06   9.5663395E+05   7.5962011E+05   1.3523137E+06   7.6010696E+05
   12.3125   9.5665193E+05   1.5472282E+06   9.5674659E+05   7.5981647E+05   1.3517863E+06   7.6019204E+05
   12.3250   9.5686287E+05   1.5466453E+06   9.5685183E+05   7.6000458E+05   1.3512574E+06   7.6026853E+05
   12.3375   9.5706865E+05   1.5460594E+06   9.5694977E+05   7.6018443E+05   1.3507270E+06   7.6033642E+05
   12.3500   9.5726914E+05   1.5454707E+06   9.5704052E+05   7.6035600E+05   1.3501951E+06   7.6039574E+05
   12.3625   9.5746420E+05   1.5448792E+06   9.5712425E+05   7.6051931E+05   1.3496617E+06   7.6044651E+05
   12.3750   9.5765372E+05   1.5442848E+06   9.5720110E+05   7.6067439E+05   1.3491269E+06   7.6048875E+05
   12.3875   9.5783759E+05   1.5436876E+06   9.5727128E+05   7.6082127E+05   1.3485907E+06   7.6052250E+05
   12.4000   9.5801574E+05   1.5430876E+06   9.5733497E+05   7.6096002E+05   1.3480532E+06   7.6054782E+05
   12.4125   9.5818810E+05   1.5424847E+06   9.5739241E+05   7.6109072E+05   1.3475142E+06   7.6056480E+05
   12.4250   9.5835422E+05   1.5418808E+06   9.5744340E+05   7.6121346E+05   1.3469737E+06   7.6057353E+05
   12.4375   9.5851457E+05   1.5412734E+06   9.5748870E+05   7.6132838E+05   1.3464318E+06   7.6057413E+05
   12.4500   9.5866879E+05   1.5406641E+06   9.5752821E+05   7.6143559E+05   1.3458884E+06   7.6056674E+05
   12.4625   9.5881701E+05   1.5400521E+06   9.5756228E+05   7.6153526E+05   1.3453434E+06   7.6055154E+05
   12.4750   9.5895920E+05   1.5394375E+06   9.5759115E+05   7.6162754E+05   1.3447967E+06   7.6052871E+05
   12.4875   9.5909537E+05   1.5388202E+06   9.5761503E+05   7.6171261E+05   1.3442483E+06   7.6049845E+05
   12.5000   9.5922551E+05   1.5382000E+06   9.5763414E+05   7.6179065E+05   1.3436981E+06   7.6046101E+05
   12.5125   9.5934966E+05   1.5375770E+06   9.5764869E+05   7.6186185E+05   1.3431459E+06   7.6041661E+05
   12.5250   9.5946780E+05   1.5369511E+06   9.5765884E+05   7.6192639E+05   1.3425919E+06   7.6036552E+05
   12.5375   9.5957995E+05   1.5363222E+06   9.5766477E+05   7.6198445E+05   1.3420358E+06   7.6030800E+05
   12.5500   9.5968612E+05   1.5356904E+06   9.5766664E+05   7.6203621E+05   1.3414775E+06   7.6024434E+05
   12.5625   9.5978633E+05   1.5350557E+06   9.5766460E+05   7.6208184E+05   1.3409171E+06   7.6017481E+05
   12.5750   9.5988061E+05   1.5344180E+06   9.5765878E+05   7.6212152E+05   1.3403545E+06   7.6009972E+05
   12.5875   9.5996900E+05   1.5337774E+06   9.5764934E+05   7.6215541E+05   1.3397895E+06   7.6001937E+05
   12.6000   9.6005155E+05   1.5331338E+06   9.5763641E+05   7.6218365E+05   1.3392222E+06   7.5993406E+05
   12.6125   9.6012832E+05   1.5324873E+06   9.5762014E+05   7.6220641E+05   1.3386525E+06   7.5984412E+05
   12.6250   9.6019849E+05   1.5318407E+06   9.5759977E+05   7.6222383E+05   1.3380804E+06   7.5974986E+05
   12.6375   9.6026329E+05   1.5311904E+06   9.5757658E+05   7.6223606E+05   1.3375057E+06   7.5965161E+05
   12.6500   9.6032205E+05   1.5305388E+06   9.5754997E+05   7.6224325E+05   1.3369286E+06   7.5954971E+05
   12.6625   9.6037519E+05   1.5298850E+06   9.5752041E+05   7.6224555E+05   1.3363489E+06   7.5944452E+05
   12.6750   9.6042283E+05   1.5292290E+06   9.5748803E+05   7.6224312E+05   1.3357666E+06   7.5933637E+05
   12.6875   9.6046512E+05   1.5285708E+06   9.5745303E+05   7.6223611E+05   1.3351816E+06   7.5922565E+05
   12.7000   9.6050225E+05   1.5279101E+06   9.5741560E+05   7.6222470E+05   1.3345940E+06   7.5911271E+05
   12.7125   9.6053439E+05   1.5272470E+06   9.5737595E+05   7.6220906E+05   1.3340036E+06   7.5899793E+05
   12.7250   9.6056173E+05   1.5265813E+06   9.5733427E+05   7.6218937E+05   1.3334103E+06   7.5888169E+05
   12.7375   9.6058445E+05   1.5259130E+06   9.5729074E+05   7.6216583E+05   1.3328140E+06   7.5876437E+05
   12.7500   9.6060272E+05   1.5252420E+06   9.5724553E+05   7.6213863E+05   1.3322147E+06   7.5864634E+05
   12.7625   9.6061673E+05   1.5245683E+06   9.5719883E+05   7.6210797E+05   1.3316123E+06   7.5852798E+05
   12.7750   9.6062664E+05   1.5238919E+06   9.5715079E+05   7.6207404E+05   1.3310065E+06   7.5840966E+05
   12.7875   9.6063261E+05   1.5232128E+06   9.5710158E+05   7.6203704E+05   1.3303974E+06   7.5829172E+05
   12.8000   9.6063481E+05   1.5225311E+06   9.5705136E+05   7.6199718E+05   1.3297847E+06   7.5817450E+05
   12.8125   9.6063341E+05   1.5218467E+06   9.5700029E+05   7.6195463E+05   1.3291685E+06   7.5805833E+05
   12.8250   9.6062723E+05   1.5211633E+06   9.5694720E+05   7.6190958E+05   1.3285485E+06   7.5794351E+05
   12.8375   9.6061809E+05   1.5204765E+06   9.5689391E+05   7.6186220E+05   1.3279249E+06   7.5783033E+05
   12.8500   9.6060500E+05   1.5197894E+06   9.5683947E+05   7.6181265E+05   1.3272975E+06   7.5771904E+05
   12.8625   9.6058860E+05   1.5191009E+06   9.5678451E+05   7.6176108E+05   1.3266664E+06   7.5760988E+05
   12.8750   9.6056899E+05   1.5184112E+06   9.5672920E+05   7.6170766E+05   1.3260315E+06   7.5750309E+05
   12.8875   9.6054641E+05   1.5177202E+06   9.5667379E+05   7.6165251E+05   1.3253930E+06   7.5739887E+05
   12.9000   9.6052110E+05   1.5170278E+06   9.5661858E+05   7.6159577E+05   1.3247508E+06   7.5729742E+05
   12.9125   9.6049329E+05   1.5163339E+06   9.5656385E+05   7.6153760E+05   1.3241049E+06   7.5719892E+05
   12.9250   9.6046325E+05   1.5156385E+06   9.5650994E+05   7.6147813E+05   1.3234556E+06   7.5710356E+05
   12.9375   9.6043125E+05   1.5149414E+06   9.5645715E+05   7.6141751E+05   1.3228027E+06   7.5701151E+05
   12.9500   9.6039756E+05   1.5142424E+06   9.5640585E+05   7.6135588E+05   1.3221463E+06   7.5692295E+05
   12.9625   9.6036246E+05   1.5135414E+06   9.5635635E+05   7.6129340E+05   1.3214864E+06   7.5683803E+05
   12.9750   9.6032623E+05   1.5128383E+06   9.5630899E+05   7.6123023E+05   1.3208231E+06   7.5675691E+05
   12.9875   9.6028913E+05   1.5121330E+06   9.5626411E+05   7.6116653E+05   1.3201563E+06   7.5667976E+05
   13.0000   9.6025143E+05   1.5114253E+06   9.5622200E+05   7.6110245E+05   1.3194861E+06   7.5660670E+05
   13.0125   9.6021340E+05   1.5107153E+06   9.5618297E+05   7.6103815E+05   1.3188124E+06   7.5653788E+05
   13.0250   9.6017364E+05   1.5100067E+06   9.5614568E+05   7.6097377E+05   1.3181354E+06   7.5647341E+05
   13.0375   9.6013438E+05   1.5092948E+06   9.5611237E+05   7.6090945E+05   1.3174552E+06   7.5641340E+05
   13.0500   9.6009445E+05   1.5085830E+06   9.5608190E+05   7.6084531E+05   1.3167717E+06   7.5635791E+05
   13.0625   9.6005460E+05   1.5078699E+06   9.5605502E+05   7.6078147E+05   1.3160851E+06   7.5630702E+05
   13.0750   9.6001493E+05   1.5071559E+06   9.5603185E+05   7.6071803E+05   1.3153957E+06   7.5626078E+05
   13.0875   9.5997566E+05   1.5064410E+06   9.5601260E+05   7.6065508E+05   1.3147035E+06   7.5621923E+05
   13.1000   9.5993702E+05   1.5057252E+06   9.5599749E+05   7.6059272E+05   1.3140088E+06   7.5618239E+05
   13.1125   9.5989922E+05   1.5050086E+06   9.5598671E+05   7.6053104E+05   1.3133118E+06   7.5615030E+05
   13.1250   9.5986248E+05   1.5042911E+06   9.5598046E+05   7.6047012E+05   1.3126127E+06   7.5612299E+05
   13.1375   9.5982703E+05   1.5035728E+06   9.5597894E+05   7.6041007E+05   1.3119116E+06   7.5610048E+05
   13.1500   9.5979308E+05   1.5028537E+06   9.5598234E+05   7.6035100E+05   1.3112088E+06   7.5608283E+05
   13.1625   9.5976087E+05   1.5021337E+06   9.5599084E+05   7.6029304E+05   1.3105044E+06   7.5607009E+05
   13.1750   9.5973063E+05   1.5014129E+06   9.5600464E+05   7.6023631E+05   1.3097985E+06   7.5606234E+05
   13.1875   9.5970258E+05   1.5006912E+06   9.5602389E+05   7.6018098E+05   1.3090912E+06   7.5605967E+05
   13.2000   9.5967694E+05   1.4999687E+06   9.5604876E+05   7.6012719E+05   1.3083826E+06   7.5606217E+05
   13.2125   9.5965393E+05   1.4992453E+06   9.5607941E+05   7.6007512E+05   1.3076728E+06   7.5606996E+05
   13.2250   9.5963194E+05   1.4985251E+06   9.5611418E+05   7.6002495E+05   1.3069619E+06   7.5608314E+05
   13.2375   9.5961336E+05   1.4978032E+06   9.5615536E+05   7.5997686E+05   1.3062498E+06   7.5610183E+05
   13.2500   9.5959681E+05   1.4970831E+06   9.5620150E+05   7.5993102E+05   1.3055368E+06   7.5612614E+05
   13.2625   9.5958301E+05   1.4963637E+06   9.5625324E+05   7.5988760E+05   1.3048228E+06   7.5615619E+05
   13.2750   9.5957199E+05   1.4956452E+06   9.5631052E+05   7.5984678E+05   1.3041080E+06   7.5619206E+05
   13.2875   9.5956385E+05   1.4949279E+06   9.5637336E+05   7.5980871E+05   1.3033925E+06   7.5623384E+05
   13.3000   9.5955869E+05   1.4942119E+06   9.5644177E+05   7.5977356E+05   1.3026765E+06   7.5628162E+05
   13.3125   9.5955660E+05   1.4934974E+06   9.5651572E+05   7.5974148E+05   1.3019602E+06   7.5633545E+05
   13.3250   9.5955765E+05   1.4927844E+06   9.5659519E+05   7.5971262E+05   1.3012436E+06   7.5639541E+05
   13.3375   9.5956189E+05   1.4920733E+06   9.5668012E+05   7.5968714E+05   1.3005271E+06   7.5646155E+05
   13.3500   9.5956936E+05   1.4913643E+06   9.5677047E+05   7.5966518E+05   1.2998107E+06   7.5653391E+05
   13.3625   9.5958012E+05   1.4906575E+06   9.5686616E+05   7.5964691E+05   1.2990948E+06   7.5661255E+05
   13.3750   9.5959421E+05   1.4899531E+06   9.5696715E+05   7.5963246E+05   1.2983793E+06   7.5669751E+05
   13.3875   9.5961167E+05   1.4892514E+06   9.5707335E+05   7.5962201E+05   1.2976646E+06   7.5678882E+05
   13.4000   9.5963254E+05   1.4885526E+06   9.5718471E+05   7.5961570E+05   1.2969507E+06   7.5688653E+05
   13.4125   9.5965688E+05   1.4878566E+06   9.5730119E+05   7.5961370E+05   1.2962379E+06   7.5699065E+05
   13.4250   9.5968289E+05   1.4871677E+06   9.5742088E+05   7.5961614E+05   1.2955264E+06   7.5710121E+05
   13.4375   9.5971289E+05   1.4864812E+06   9.5754599E+05   7.5962317E+05   1.2948163E+06   7.5721822E+05
   13.4500   9.5974534E+05   1.4858005E+06   9.5767490E+05   7.5963492E+05   1.2941078E+06   7.5734167E+05
   13.4625   9.5978089E+05   1.4851245E+06   9.5780813E+05   7.5965150E+05   1.2934012E+06   7.5747155E+05
   13.4750   9.5981948E+05   1.4844536E+06   9.5794555E+05   7.5967302E+05   1.2926967E+06   7.5760781E+05
   13.4875   9.5986116E+05   1.4837879E+06   9.5808710E+05   7.5969958E+05   1.2919946E+06   7.5775043E+05
   13.5000   9.5990599E+05   1.4831275E+06   9.5823273E+05   7.5973125E+05   1.2912951E+06   7.5789932E+05
   13.5125   9.5995399E+05   1.4824726E+06   9.5838237E+05   7.5976809E+05   1.2905986E+06   7.5805444E+05
   13.5250   9.6000520E+05   1.4818233E+06   9.5853594E+05   7.5981018E+05   1.2899054E+06   7.5821568E+05
   13.5375   9.6005964E+05   1.4811797E+06   9.5869336E+05   7.5985754E+05   1.2892157E+06   7.5838295E+05
   13.5500   9.6011732E+05   1.4805422E+06   9.5885452E+05   7.5991022E+05   1.2885298E+06   7.5855616E+05
   13.5625   9.6017824E+05   1.4799109E+06   9.5901929E+05   7.5996824E+05   1.2878482E+06   7.5873518E+05
   13.5750   9.6024239E+05   1.4792861E+06   9.5918756E+05   7.6003161E+05   1.2871710E+06   7.5891990E+05
