
Predictions were generated on 11-Jan-2021 at 20:48:56 using OpenFAST, compiled as a 64-bit application using double precision at commit v2.4.0-137-gb5d9a13c
 linked with  NWTC Subroutine Library; ElastoDyn; InflowWind; AeroDyn; ServoDyn

Description from the FAST input file: FAST Certification Test #05: AWT-27CR2 with many DOFs with startup and shutdown and FF turbulence.

Time	Wind1VelX	Wind1VelY	Wind1VelZ	TipDxb1	TipDyb1	TipRDxb1	TipRDyb1	Spn3ALxb1	Spn3ALyb1	RotSpeed	LSSGagV	HSShftV	RootFxb2	RootFyb2	Spn2MLxb1	Spn2MLyb1	LSShftTq	HSShftTq	LSShftPwr	HSShftPwr	YawBrFxn	YawBrFyn	YawBrFzn	GenTq	GenPwr
   11.2400	 1.200E+01	 0.000E+00	 0.000E+00	 1.537E-01	-3.459E-02	 2.441E-01	 1.140E+00	 3.532E+01	 2.940E+00	 5.418E+01	 5.418E+01	 1.219E+03	 4.116E+00	 9.091E-01	 9.105E+00	 1.800E+01	 3.655E+01	 1.624E+00	 2.074E+02	 2.074E+02	 2.822E+01	-6.015E-01	-7.130E+01	 1.615E+00	 1.926E+02
   11.2800	 1.200E+01	 0.000E+00	 0.000E+00	 1.560E-01	-3.619E-02	 2.560E-01	 1.157E+00	 3.527E+01	 2.886E+00	 5.418E+01	 5.418E+01	 1.219E+03	 4.191E+00	 1.449E+00	 1.002E+01	 1.827E+01	 3.670E+01	 1.631E+00	 2.082E+02	 2.082E+02	 2.853E+01	-1.209E+00	-7.128E+01	 1.621E+00	 1.933E+02
   11.3200	 1.200E+01	 0.000E+00	 0.000E+00	 1.579E-01	-3.724E-02	 2.639E-01	 1.174E+00	 3.523E+01	 2.757E+00	 5.418E+01	 5.418E+01	 1.219E+03	 4.264E+00	 1.765E+00	 1.055E+01	 1.849E+01	 3.683E+01	 1.637E+00	 2.090E+02	 2.090E+02	 2.887E+01	-1.720E+00	-7.116E+01	 1.627E+00	 1.940E+02
   11.3600	 1.200E+01	 0.000E+00	 0.000E+00	 1.595E-01	-3.768E-02	 2.673E-01	 1.189E+00	 3.517E+01	 2.561E+00	 5.419E+01	 5.419E+01	 1.219E+03	 4.329E+00	 1.841E+00	 1.069E+01	 1.867E+01	 3.694E+01	 1.642E+00	 2.096E+02	 2.096E+02	 2.922E+01	-2.118E+00	-7.092E+01	 1.633E+00	 1.947E+02
   11.4000	 1.200E+01	 0.000E+00	 0.000E+00	 1.606E-01	-3.752E-02	 2.661E-01	 1.204E+00	 3.513E+01	 2.328E+00	 5.419E+01	 5.419E+01	 1.219E+03	 4.388E+00	 1.681E+00	 1.044E+01	 1.877E+01	 3.701E+01	 1.645E+00	 2.100E+02	 2.100E+02	 2.954E+01	-2.393E+00	-7.064E+01	 1.638E+00	 1.954E+02
   11.4400	 1.200E+01	 0.000E+00	 0.000E+00	 1.611E-01	-3.680E-02	 2.608E-01	 1.215E+00	 3.517E+01	 2.106E+00	 5.419E+01	 5.419E+01	 1.219E+03	 4.428E+00	 1.317E+00	 9.830E+00	 1.880E+01	 3.701E+01	 1.645E+00	 2.101E+02	 2.101E+02	 2.982E+01	-2.540E+00	-7.039E+01	 1.641E+00	 1.958E+02
   11.4800	 1.200E+01	 0.000E+00	 0.000E+00	 1.608E-01	-3.559E-02	 2.517E-01	 1.219E+00	 3.518E+01	 1.926E+00	 5.419E+01	 5.419E+01	 1.219E+03	 4.456E+00	 7.718E-01	 8.931E+00	 1.875E+01	 3.699E+01	 1.644E+00	 2.099E+02	 2.099E+02	 3.004E+01	-2.540E+00	-7.022E+01	 1.643E+00	 1.960E+02
   11.5200	 1.200E+01	 0.000E+00	 0.000E+00	 1.600E-01	-3.394E-02	 2.393E-01	 1.217E+00	 3.516E+01	 1.801E+00	 5.419E+01	 5.419E+01	 1.219E+03	 4.474E+00	 7.053E-02	 7.774E+00	 1.863E+01	 3.697E+01	 1.643E+00	 2.098E+02	 2.098E+02	 3.019E+01	-2.385E+00	-7.014E+01	 1.644E+00	 1.961E+02
   11.5600	 1.200E+01	 0.000E+00	 0.000E+00	 1.589E-01	-3.198E-02	 2.245E-01	 1.214E+00	 3.518E+01	 1.741E+00	 5.419E+01	 5.419E+01	 1.219E+03	 4.482E+00	-7.489E-01	 6.415E+00	 1.847E+01	 3.693E+01	 1.642E+00	 2.096E+02	 2.096E+02	 3.025E+01	-2.084E+00	-7.019E+01	 1.643E+00	 1.960E+02
   11.6000	 1.200E+01	 0.000E+00	 0.000E+00	 1.578E-01	-2.985E-02	 2.083E-01	 1.211E+00	 3.520E+01	 1.758E+00	 5.419E+01	 5.419E+01	 1.219E+03	 4.488E+00	-1.643E+00	 4.942E+00	 1.831E+01	 3.689E+01	 1.640E+00	 2.094E+02	 2.094E+02	 3.023E+01	-1.637E+00	-7.036E+01	 1.642E+00	 1.959E+02
   11.6400	 1.200E+01	 0.000E+00	 0.000E+00	 1.566E-01	-2.764E-02	 1.917E-01	 1.208E+00	 3.521E+01	 1.840E+00	 5.419E+01	 5.419E+01	 1.219E+03	 4.488E+00	-2.572E+00	 3.424E+00	 1.814E+01	 3.687E+01	 1.639E+00	 2.092E+02	 2.092E+02	 3.012E+01	-1.055E+00	-7.060E+01	 1.641E+00	 1.958E+02
   11.6800	 1.200E+01	 0.000E+00	 0.000E+00	 1.554E-01	-2.542E-02	 1.749E-01	 1.205E+00	 3.522E+01	 1.949E+00	 5.419E+01	 5.419E+01	 1.219E+03	 4.476E+00	-3.502E+00	 1.902E+00	 1.796E+01	 3.685E+01	 1.638E+00	 2.091E+02	 2.091E+02	 2.994E+01	-3.721E-01	-7.086E+01	 1.640E+00	 1.956E+02
   11.7200	 1.200E+01	 0.000E+00	 0.000E+00	 1.542E-01	-2.327E-02	 1.587E-01	 1.199E+00	 3.521E+01	 2.061E+00	 5.419E+01	 5.419E+01	 1.219E+03	 4.454E+00	-4.389E+00	 4.444E-01	 1.778E+01	 3.682E+01	 1.637E+00	 2.090E+02	 2.090E+02	 2.969E+01	 3.609E-01	-7.109E+01	 1.639E+00	 1.955E+02
   11.7600	 1.200E+01	 0.000E+00	 0.000E+00	 1.528E-01	-2.130E-02	 1.437E-01	 1.192E+00	 3.520E+01	 2.175E+00	 5.419E+01	 5.419E+01	 1.219E+03	 4.421E+00	-5.190E+00	-8.663E-01	 1.759E+01	 3.680E+01	 1.636E+00	 2.088E+02	 2.088E+02	 2.940E+01	 1.101E+00	-7.126E+01	 1.637E+00	 1.953E+02
   11.8000	 1.200E+01	 0.000E+00	 0.000E+00	 1.515E-01	-1.961E-02	 1.309E-01	 1.183E+00	 3.520E+01	 2.277E+00	 5.419E+01	 5.419E+01	 1.219E+03	 4.379E+00	-5.864E+00	-1.969E+00	 1.741E+01	 3.677E+01	 1.634E+00	 2.086E+02	 2.086E+02	 2.910E+01	 1.800E+00	-7.131E+01	 1.636E+00	 1.952E+02
   11.8400	 1.200E+01	 0.000E+00	 0.000E+00	 1.501E-01	-1.825E-02	 1.206E-01	 1.173E+00	 3.519E+01	 2.362E+00	 5.419E+01	 5.419E+01	 1.219E+03	 4.328E+00	-6.377E+00	-2.813E+00	 1.723E+01	 3.672E+01	 1.632E+00	 2.084E+02	 2.084E+02	 2.879E+01	 2.398E+00	-7.125E+01	 1.635E+00	 1.950E+02
   11.8800	 1.200E+01	 0.000E+00	 0.000E+00	 1.487E-01	-1.729E-02	 1.134E-01	 1.161E+00	 3.522E+01	 2.433E+00	 5.419E+01	 5.419E+01	 1.219E+03	 4.260E+00	-6.693E+00	-3.350E+00	 1.705E+01	 3.664E+01	 1.628E+00	 2.079E+02	 2.079E+02	 2.850E+01	 2.845E+00	-7.107E+01	 1.632E+00	 1.947E+02
   11.9200	 1.200E+01	 0.000E+00	 0.000E+00	 1.471E-01	-1.679E-02	 1.096E-01	 1.145E+00	 3.524E+01	 2.484E+00	 5.418E+01	 5.419E+01	 1.219E+03	 4.187E+00	-6.797E+00	-3.539E+00	 1.687E+01	 3.655E+01	 1.624E+00	 2.074E+02	 2.074E+02	 2.826E+01	 3.107E+00	-7.082E+01	 1.629E+00	 1.943E+02
   11.9600	 1.200E+01	 0.000E+00	 0.000E+00	 1.456E-01	-1.679E-02	 1.095E-01	 1.127E+00	 3.523E+01	 2.533E+00	 5.418E+01	 5.418E+01	 1.219E+03	 4.117E+00	-6.681E+00	-3.362E+00	 1.672E+01	 3.646E+01	 1.620E+00	 2.069E+02	 2.069E+02	 2.807E+01	 3.167E+00	-7.055E+01	 1.626E+00	 1.939E+02
   12.0000	 1.200E+01	 0.000E+00	 0.000E+00	 1.444E-01	-1.730E-02	 1.134E-01	 1.112E+00	 3.526E+01	 2.579E+00	 5.418E+01	 5.418E+01	 1.219E+03	 4.048E+00	-6.350E+00	-2.836E+00	 1.661E+01	 3.637E+01	 1.617E+00	 2.064E+02	 2.064E+02	 2.793E+01	 3.018E+00	-7.032E+01	 0.000E+00	 0.000E+00
   12.0400	 1.200E+01	 0.000E+00	 0.000E+00	 1.440E-01	-1.281E-02	 7.908E-02	 1.117E+00	 3.534E+01	-2.143E+00	 5.438E+01	 5.448E+01	 1.226E+03	 4.153E+00	-4.219E+00	-7.177E+00	 1.638E+01	 9.740E+00	 4.329E-01	 5.547E+01	 5.557E+01	 2.805E+01	 1.908E+00	-7.016E+01	 0.000E+00	 0.000E+00
   12.0800	 1.200E+01	 0.000E+00	 0.000E+00	 1.428E-01	-1.304E-02	 8.154E-02	 1.121E+00	 3.664E+01	-2.474E+00	 5.456E+01	 5.457E+01	 1.228E+03	 3.961E+00	-3.368E+00	-6.044E+00	 1.619E+01	 8.093E+00	 3.597E-01	 4.624E+01	 4.625E+01	 2.807E+01	 2.473E+00	-7.010E+01	 0.000E+00	 0.000E+00
   12.1200	 1.200E+01	 0.000E+00	 0.000E+00	 1.399E-01	-1.704E-02	 1.113E-01	 1.057E+00	 3.624E+01	-8.579E-01	 5.477E+01	 5.474E+01	 1.232E+03	 3.933E+00	-3.076E+00	-2.668E+00	 1.617E+01	 1.789E+01	 7.951E-01	 1.026E+02	 1.025E+02	 2.814E+01	 1.801E+00	-7.019E+01	 0.000E+00	 0.000E+00
   12.1600	 1.200E+01	 0.000E+00	 0.000E+00	 1.390E-01	-1.930E-02	 1.280E-01	 1.028E+00	 3.629E+01	-6.567E-01	 5.497E+01	 5.497E+01	 1.237E+03	 3.935E+00	-2.053E+00	-1.170E+00	 1.622E+01	 1.746E+01	 7.759E-01	 1.005E+02	 1.005E+02	 2.836E+01	 5.897E-02	-7.032E+01	 0.000E+00	 0.000E+00
   12.2000	 1.200E+01	 0.000E+00	 0.000E+00	 1.414E-01	-2.123E-02	 1.432E-01	 1.061E+00	 3.716E+01	-9.325E-01	 5.516E+01	 5.517E+01	 1.241E+03	 3.878E+00	-8.223E-01	 8.413E-02	 1.642E+01	 1.430E+01	 6.356E-01	 8.261E+01	 8.263E+01	 2.860E+01	 7.428E-04	-7.058E+01	 0.000E+00	 0.000E+00
   12.2400	 1.200E+01	 0.000E+00	 0.000E+00	 1.445E-01	-2.363E-02	 1.610E-01	 1.079E+00	 3.697E+01	-1.120E+00	 5.535E+01	 5.535E+01	 1.245E+03	 4.008E+00	 9.335E-02	 1.516E+00	 1.684E+01	 1.451E+01	 6.448E-01	 8.410E+01	 8.409E+01	 2.895E+01	 3.126E-01	-7.085E+01	 0.000E+00	 0.000E+00
   12.2800	 1.200E+01	 0.000E+00	 0.000E+00	 1.483E-01	-2.631E-02	 1.809E-01	 1.102E+00	 3.701E+01	-1.000E+00	 5.555E+01	 5.554E+01	 1.250E+03	 4.131E+00	 9.421E-01	 3.117E+00	 1.732E+01	 1.584E+01	 7.041E-01	 9.215E+01	 9.214E+01	 2.941E+01	-7.619E-01	-7.099E+01	 0.000E+00	 0.000E+00
   12.3200	 1.200E+01	 0.000E+00	 0.000E+00	 1.524E-01	-2.913E-02	 2.024E-01	 1.139E+00	 3.743E+01	-6.681E-01	 5.575E+01	 5.575E+01	 1.254E+03	 4.183E+00	 1.850E+00	 4.860E+00	 1.776E+01	 1.615E+01	 7.176E-01	 9.426E+01	 9.426E+01	 2.983E+01	-1.671E+00	-7.122E+01	 0.000E+00	 0.000E+00
   12.3600	 1.200E+01	 0.000E+00	 0.000E+00	 1.554E-01	-3.109E-02	 2.170E-01	 1.160E+00	 3.752E+01	-8.066E-01	 5.595E+01	 5.595E+01	 1.259E+03	 4.286E+00	 2.541E+00	 5.894E+00	 1.813E+01	 1.568E+01	 6.967E-01	 9.185E+01	 9.185E+01	 3.024E+01	-1.363E+00	-7.135E+01	 0.000E+00	 0.000E+00
   12.4000	 1.200E+01	 0.000E+00	 0.000E+00	 1.570E-01	-3.189E-02	 2.230E-01	 1.173E+00	 3.791E+01	-1.248E+00	 5.615E+01	 5.615E+01	 1.263E+03	 4.345E+00	 2.922E+00	 6.225E+00	 1.830E+01	 1.540E+01	 6.845E-01	 9.056E+01	 9.056E+01	 3.068E+01	-1.207E+00	-7.115E+01	 0.000E+00	 0.000E+00
   12.4400	 1.200E+01	 0.000E+00	 0.000E+00	 1.570E-01	-3.244E-02	 2.272E-01	 1.171E+00	 3.835E+01	-1.342E+00	 5.635E+01	 5.635E+01	 1.268E+03	 4.344E+00	 3.136E+00	 6.637E+00	 1.834E+01	 1.560E+01	 6.931E-01	 9.203E+01	 9.203E+01	 3.104E+01	-1.719E+00	-7.097E+01	 0.000E+00	 0.000E+00
   12.4800	 1.200E+01	 0.000E+00	 0.000E+00	 1.562E-01	-3.271E-02	 2.290E-01	 1.156E+00	 3.855E+01	-1.320E+00	 5.655E+01	 5.655E+01	 1.272E+03	 4.360E+00	 3.148E+00	 6.862E+00	 1.833E+01	 1.582E+01	 7.032E-01	 9.369E+01	 9.369E+01	 3.139E+01	-1.783E+00	-7.085E+01	 0.000E+00	 0.000E+00
   12.5200	 1.200E+01	 0.000E+00	 0.000E+00	 1.558E-01	-3.202E-02	 2.238E-01	 1.152E+00	 3.893E+01	-1.600E+00	 5.675E+01	 5.675E+01	 1.277E+03	 4.386E+00	 2.873E+00	 6.281E+00	 1.829E+01	 1.562E+01	 6.941E-01	 9.281E+01	 9.281E+01	 3.175E+01	-1.282E+00	-7.055E+01	 0.000E+00	 0.000E+00
   12.5600	 1.200E+01	 0.000E+00	 0.000E+00	 1.557E-01	-3.074E-02	 2.141E-01	 1.159E+00	 3.937E+01	-1.859E+00	 5.694E+01	 5.695E+01	 1.281E+03	 4.409E+00	 2.378E+00	 5.298E+00	 1.826E+01	 1.534E+01	 6.818E-01	 9.148E+01	 9.148E+01	 3.204E+01	-1.076E+00	-7.029E+01	 0.000E+00	 0.000E+00
   12.6000	 1.200E+01	 0.000E+00	 0.000E+00	 1.555E-01	-2.940E-02	 2.039E-01	 1.160E+00	 3.959E+01	-1.846E+00	 5.714E+01	 5.714E+01	 1.286E+03	 4.438E+00	 1.713E+00	 4.314E+00	 1.825E+01	 1.552E+01	 6.899E-01	 9.288E+01	 9.288E+01	 3.226E+01	-1.075E+00	-7.022E+01	 0.000E+00	 0.000E+00
   12.6400	 1.200E+01	 0.000E+00	 0.000E+00	 1.554E-01	-2.768E-02	 1.908E-01	 1.162E+00	 3.981E+01	-1.827E+00	 5.734E+01	 5.734E+01	 1.290E+03	 4.468E+00	 8.801E-01	 3.006E+00	 1.821E+01	 1.575E+01	 7.001E-01	 9.459E+01	 9.459E+01	 3.247E+01	-6.984E-01	-7.020E+01	 0.000E+00	 0.000E+00
   12.6800	 1.200E+01	 0.000E+00	 0.000E+00	 1.551E-01	-2.547E-02	 1.740E-01	 1.168E+00	 4.012E+01	-1.864E+00	 5.754E+01	 5.754E+01	 1.295E+03	 4.488E+00	-5.784E-02	 1.352E+00	 1.812E+01	 1.559E+01	 6.930E-01	 9.396E+01	 9.396E+01	 3.259E+01	-1.489E-01	-7.030E+01	 0.000E+00	 0.000E+00
   12.7200	 1.200E+01	 0.000E+00	 0.000E+00	 1.544E-01	-2.316E-02	 1.566E-01	 1.169E+00	 4.040E+01	-1.781E+00	 5.774E+01	 5.774E+01	 1.299E+03	 4.489E+00	-1.047E+00	-2.774E-01	 1.800E+01	 1.548E+01	 6.882E-01	 9.363E+01	 9.363E+01	 3.259E+01	 2.038E-01	-7.051E+01	 0.000E+00	 0.000E+00
   12.7600	 1.200E+01	 0.000E+00	 0.000E+00	 1.529E-01	-2.081E-02	 1.388E-01	 1.162E+00	 4.066E+01	-1.643E+00	 5.794E+01	 5.794E+01	 1.304E+03	 4.464E+00	-2.069E+00	-1.873E+00	 1.780E+01	 1.565E+01	 6.954E-01	 9.492E+01	 9.492E+01	 3.254E+01	 5.510E-01	-7.075E+01	 0.000E+00	 0.000E+00
   12.8000	 1.200E+01	 0.000E+00	 0.000E+00	 1.508E-01	-1.835E-02	 1.201E-01	 1.149E+00	 4.094E+01	-1.564E+00	 5.814E+01	 5.814E+01	 1.308E+03	 4.415E+00	-3.055E+00	-3.498E+00	 1.753E+01	 1.566E+01	 6.962E-01	 9.536E+01	 9.536E+01	 3.244E+01	 1.075E+00	-7.099E+01	 0.000E+00	 0.000E+00
   12.8400	 1.200E+01	 0.000E+00	 0.000E+00	 1.484E-01	-1.605E-02	 1.027E-01	 1.131E+00	 4.120E+01	-1.477E+00	 5.833E+01	 5.833E+01	 1.313E+03	 4.350E+00	-3.923E+00	-4.942E+00	 1.724E+01	 1.550E+01	 6.889E-01	 9.469E+01	 9.469E+01	 3.230E+01	 1.567E+00	-7.116E+01	 0.000E+00	 0.000E+00
   12.8800	 1.200E+01	 0.000E+00	 0.000E+00	 1.461E-01	-1.415E-02	 8.842E-02	 1.114E+00	 4.144E+01	-1.359E+00	 5.853E+01	 5.853E+01	 1.317E+03	 4.277E+00	-4.643E+00	-6.080E+00	 1.697E+01	 1.547E+01	 6.875E-01	 9.481E+01	 9.481E+01	 3.214E+01	 1.877E+00	-7.121E+01	 0.000E+00	 0.000E+00
   12.9200	 1.200E+01	 0.000E+00	 0.000E+00	 1.442E-01	-1.270E-02	 7.750E-02	 1.100E+00	 4.168E+01	-1.269E+00	 5.873E+01	 5.873E+01	 1.321E+03	 4.205E+00	-5.178E+00	-6.928E+00	 1.675E+01	 1.553E+01	 6.901E-01	 9.550E+01	 9.550E+01	 3.202E+01	 2.117E+00	-7.116E+01	 0.000E+00	 0.000E+00
   12.9600	 1.200E+01	 0.000E+00	 0.000E+00	 1.428E-01	-1.180E-02	 7.071E-02	 1.088E+00	 4.191E+01	-1.191E+00	 5.893E+01	 5.893E+01	 1.326E+03	 4.136E+00	-5.468E+00	-7.404E+00	 1.658E+01	 1.549E+01	 6.883E-01	 9.557E+01	 9.557E+01	 3.194E+01	 2.307E+00	-7.101E+01	 0.000E+00	 0.000E+00
   13.0000	 1.200E+01	 0.000E+00	 0.000E+00	 1.417E-01	-1.155E-02	 6.888E-02	 1.078E+00	 4.213E+01	-1.090E+00	 5.912E+01	 5.912E+01	 1.330E+03	 4.073E+00	-5.485E+00	-7.423E+00	 1.647E+01	 1.541E+01	 6.851E-01	 9.543E+01	 9.543E+01	 3.192E+01	 2.314E+00	-7.076E+01	 0.000E+00	 0.000E+00
   13.0400	 1.200E+01	 0.000E+00	 0.000E+00	 1.409E-01	-1.195E-02	 7.194E-02	 1.068E+00	 4.235E+01	-9.879E-01	 5.932E+01	 5.932E+01	 1.335E+03	 4.016E+00	-5.242E+00	-6.998E+00	 1.640E+01	 1.544E+01	 6.861E-01	 9.590E+01	 9.590E+01	 3.194E+01	 2.115E+00	-7.051E+01	 0.000E+00	 0.000E+00
   13.0800	 1.200E+01	 0.000E+00	 0.000E+00	 1.404E-01	-1.295E-02	 7.944E-02	 1.058E+00	 4.260E+01	-8.942E-01	 5.952E+01	 5.952E+01	 1.339E+03	 3.966E+00	-4.748E+00	-6.168E+00	 1.638E+01	 1.548E+01	 6.882E-01	 9.651E+01	 9.651E+01	 3.202E+01	 1.803E+00	-7.030E+01	 0.000E+00	 0.000E+00
   13.1200	 1.200E+01	 0.000E+00	 0.000E+00	 1.401E-01	-1.449E-02	 9.108E-02	 1.048E+00	 4.287E+01	-8.018E-01	 5.971E+01	 5.971E+01	 1.344E+03	 3.925E+00	-4.020E+00	-4.963E+00	 1.640E+01	 1.548E+01	 6.878E-01	 9.677E+01	 9.677E+01	 3.216E+01	 1.406E+00	-7.018E+01	 0.000E+00	 0.000E+00
   13.1600	 1.200E+01	 0.000E+00	 0.000E+00	 1.402E-01	-1.650E-02	 1.063E-01	 1.040E+00	 4.313E+01	-7.054E-01	 5.991E+01	 5.991E+01	 1.348E+03	 3.893E+00	-3.104E+00	-3.450E+00	 1.646E+01	 1.548E+01	 6.878E-01	 9.709E+01	 9.709E+01	 3.234E+01	 9.070E-01	-7.018E+01	 0.000E+00	 0.000E+00
   13.2000	 1.200E+01	 0.000E+00	 0.000E+00	 1.407E-01	-1.887E-02	 1.242E-01	 1.035E+00	 4.342E+01	-6.161E-01	 6.011E+01	 6.011E+01	 1.352E+03	 3.877E+00	-2.062E+00	-1.731E+00	 1.658E+01	 1.553E+01	 6.901E-01	 9.773E+01	 9.773E+01	 3.255E+01	 3.654E-01	-7.030E+01	 0.000E+00	 0.000E+00
   13.2400	 1.200E+01	 0.000E+00	 0.000E+00	 1.416E-01	-2.147E-02	 1.438E-01	 1.034E+00	 4.368E+01	-5.356E-01	 6.031E+01	 6.031E+01	 1.357E+03	 3.878E+00	-9.539E-01	 9.806E-02	 1.675E+01	 1.559E+01	 6.927E-01	 9.842E+01	 9.842E+01	 3.281E+01	-1.310E-01	-7.051E+01	 0.000E+00	 0.000E+00
   13.2800	 1.200E+01	 0.000E+00	 0.000E+00	 1.431E-01	-2.413E-02	 1.639E-01	 1.038E+00	 4.397E+01	-4.808E-01	 6.050E+01	 6.050E+01	 1.361E+03	 3.894E+00	 1.470E-01	 1.905E+00	 1.698E+01	 1.562E+01	 6.942E-01	 9.897E+01	 9.897E+01	 3.309E+01	-5.536E-01	-7.076E+01	 0.000E+00	 0.000E+00
   13.3200	 1.200E+01	 0.000E+00	 0.000E+00	 1.450E-01	-2.668E-02	 1.831E-01	 1.047E+00	 4.426E+01	-4.586E-01	 6.070E+01	 6.070E+01	 1.366E+03	 3.926E+00	 1.165E+00	 3.572E+00	 1.725E+01	 1.566E+01	 6.958E-01	 9.952E+01	 9.952E+01	 3.339E+01	-8.984E-01	-7.100E+01	 0.000E+00	 0.000E+00
   13.3600	 1.200E+01	 0.000E+00	 0.000E+00	 1.472E-01	-2.894E-02	 2.001E-01	 1.060E+00	 4.455E+01	-4.781E-01	 6.090E+01	 6.090E+01	 1.370E+03	 3.968E+00	 2.028E+00	 4.987E+00	 1.755E+01	 1.571E+01	 6.980E-01	 1.002E+02	 1.002E+02	 3.372E+01	-1.136E+00	-7.117E+01	 0.000E+00	 0.000E+00
   13.4000	 1.200E+01	 0.000E+00	 0.000E+00	 1.494E-01	-3.072E-02	 2.135E-01	 1.074E+00	 4.486E+01	-5.578E-01	 6.110E+01	 6.110E+01	 1.375E+03	 4.015E+00	 2.675E+00	 6.035E+00	 1.784E+01	 1.574E+01	 6.994E-01	 1.007E+02	 1.007E+02	 3.406E+01	-1.250E+00	-7.122E+01	 0.000E+00	 0.000E+00
   13.4400	 1.200E+01	 0.000E+00	 0.000E+00	 1.512E-01	-3.188E-02	 2.221E-01	 1.088E+00	 4.516E+01	-6.986E-01	 6.130E+01	 6.130E+01	 1.379E+03	 4.062E+00	 3.056E+00	 6.638E+00	 1.807E+01	 1.575E+01	 7.000E-01	 1.011E+02	 1.011E+02	 3.441E+01	-1.266E+00	-7.114E+01	 0.000E+00	 0.000E+00
   13.4800	 1.200E+01	 0.000E+00	 0.000E+00	 1.526E-01	-3.232E-02	 2.254E-01	 1.100E+00	 4.549E+01	-8.785E-01	 6.150E+01	 6.150E+01	 1.384E+03	 4.107E+00	 3.146E+00	 6.758E+00	 1.824E+01	 1.576E+01	 7.004E-01	 1.015E+02	 1.015E+02	 3.475E+01	-1.220E+00	-7.093E+01	 0.000E+00	 0.000E+00
   13.5200	 1.200E+01	 0.000E+00	 0.000E+00	 1.534E-01	-3.205E-02	 2.233E-01	 1.108E+00	 4.581E+01	-1.059E+00	 6.171E+01	 6.171E+01	 1.388E+03	 4.147E+00	 2.949E+00	 6.412E+00	 1.833E+01	 1.577E+01	 7.007E-01	 1.019E+02	 1.019E+02	 3.508E+01	-1.124E+00	-7.067E+01	 0.000E+00	 0.000E+00
   13.5600	 1.200E+01	 0.000E+00	 0.000E+00	 1.535E-01	-3.108E-02	 2.159E-01	 1.112E+00	 4.617E+01	-1.207E+00	 6.191E+01	 6.191E+01	 1.393E+03	 4.173E+00	 2.484E+00	 5.630E+00	 1.833E+01	 1.575E+01	 7.002E-01	 1.021E+02	 1.021E+02	 3.537E+01	-9.888E-01	-7.043E+01	 0.000E+00	 0.000E+00
   13.6000	 1.200E+01	 0.000E+00	 0.000E+00	 1.528E-01	-2.949E-02	 2.038E-01	 1.110E+00	 4.653E+01	-1.302E+00	 6.211E+01	 6.211E+01	 1.397E+03	 4.183E+00	 1.785E+00	 4.467E+00	 1.824E+01	 1.572E+01	 6.988E-01	 1.023E+02	 1.023E+02	 3.561E+01	-8.204E-01	-7.026E+01	 0.000E+00	 0.000E+00
   13.6400	 1.200E+01	 0.000E+00	 0.000E+00	 1.514E-01	-2.738E-02	 1.879E-01	 1.102E+00	 4.686E+01	-1.333E+00	 6.231E+01	 6.231E+01	 1.402E+03	 4.180E+00	 8.936E-01	 3.001E+00	 1.807E+01	 1.570E+01	 6.979E-01	 1.025E+02	 1.025E+02	 3.579E+01	-6.140E-01	-7.021E+01	 0.000E+00	 0.000E+00
   13.6800	 1.200E+01	 0.000E+00	 0.000E+00	 1.496E-01	-2.492E-02	 1.693E-01	 1.092E+00	 4.720E+01	-1.299E+00	 6.251E+01	 6.251E+01	 1.406E+03	 4.158E+00	-1.267E-01	 1.326E+00	 1.785E+01	 1.569E+01	 6.972E-01	 1.027E+02	 1.027E+02	 3.591E+01	-3.551E-01	-7.030E+01	 0.000E+00	 0.000E+00
   13.7200	 1.200E+01	 0.000E+00	 0.000E+00	 1.476E-01	-2.226E-02	 1.492E-01	 1.081E+00	 4.751E+01	-1.221E+00	 6.271E+01	 6.271E+01	 1.411E+03	 4.125E+00	-1.222E+00	-4.632E-01	 1.759E+01	 1.567E+01	 6.967E-01	 1.029E+02	 1.029E+02	 3.596E+01	-3.966E-02	-7.049E+01	 0.000E+00	 0.000E+00
   13.7600	 1.200E+01	 0.000E+00	 0.000E+00	 1.456E-01	-1.956E-02	 1.287E-01	 1.070E+00	 4.779E+01	-1.124E+00	 6.291E+01	 6.291E+01	 1.415E+03	 4.088E+00	-2.327E+00	-2.262E+00	 1.733E+01	 1.567E+01	 6.964E-01	 1.032E+02	 1.032E+02	 3.597E+01	 3.211E-01	-7.072E+01	 0.000E+00	 0.000E+00
   13.8000	 1.200E+01	 0.000E+00	 0.000E+00	 1.436E-01	-1.698E-02	 1.093E-01	 1.058E+00	 4.804E+01	-1.023E+00	 6.311E+01	 6.311E+01	 1.420E+03	 4.047E+00	-3.370E+00	-3.956E+00	 1.707E+01	 1.568E+01	 6.969E-01	 1.036E+02	 1.036E+02	 3.594E+01	 7.062E-01	-7.094E+01	 0.000E+00	 0.000E+00
   13.8400	 1.200E+01	 0.000E+00	 0.000E+00	 1.416E-01	-1.470E-02	 9.206E-02	 1.047E+00	 4.829E+01	-9.258E-01	 6.330E+01	 6.330E+01	 1.424E+03	 4.000E+00	-4.277E+00	-5.424E+00	 1.681E+01	 1.569E+01	 6.975E-01	 1.040E+02	 1.040E+02	 3.589E+01	 1.091E+00	-7.109E+01	 0.000E+00	 0.000E+00
