
Predictions were generated on 20-Dec-2019 at 14:30:05 using OpenFAST, compiled as a 64-bit application using double precision at commit -128-NOTFOUND
 linked with  NWTC Subroutine Library; ElastoDyn; InflowWind; AeroDyn; ServoDyn

Description from the FAST input file: FAST Certification Test #12: WindPACT 1.5 MW Baseline with many DOFs with VS and VP and ECD wind.

Time      	Wind1VelX 	Wind1VelY 	Wind1VelZ 	OoPDefl3  	IPDefl3   	TipALxb3  	TipALyb3  	Spn4ALxb1 	Spn4ALyb1 	BldPitch3 	RotAccel  	LSSGagA   	HSShftA   	RootFxb3  	RootFyb3  	RootMEdg3 	RootMFlp3 	LSShftFya 	LSShftFza 	YawBrFxp  	YawBrFyp  	TwrBsFxt  	TwrBsFyt  	RtSkew    
    8.2500	 1.349E+01	-1.731E+00	 0.000E+00	 2.066E+00	-3.667E-01	 2.208E+01	-2.805E+00	 4.994E+00	-1.203E+00	 4.410E+00	 4.346E+00	 5.064E+00	 4.454E+02	 8.856E+01	-2.645E+01	 3.257E+02	 1.634E+03	 2.581E+02	 7.742E+00	 2.873E+02	-8.431E+00	 2.925E+02	-9.495E+00	 9.241E+00
    8.3000	 1.355E+01	-1.814E+00	 0.000E+00	 2.055E+00	-3.530E-01	 2.227E+01	-2.841E+00	 4.856E+00	-1.255E+00	 4.556E+00	 4.642E+00	 5.412E+00	 4.761E+02	 8.840E+01	-2.245E+01	 2.773E+02	 1.629E+03	 2.570E+02	-2.103E+01	 2.941E+02	-8.703E+00	 3.013E+02	-8.908E+00	 9.514E+00
    8.3500	 1.362E+01	-1.901E+00	 0.000E+00	 2.044E+00	-3.383E-01	 2.249E+01	-2.944E+00	 4.703E+00	-1.318E+00	 4.709E+00	 4.795E+00	 5.617E+00	 4.941E+02	 8.821E+01	-1.827E+01	 2.264E+02	 1.624E+03	 2.528E+02	-4.942E+01	 3.001E+02	-8.678E+00	 3.089E+02	-8.694E+00	 9.795E+00
    8.4000	 1.369E+01	-1.989E+00	 0.000E+00	 2.033E+00	-3.229E-01	 2.269E+01	-3.093E+00	 4.544E+00	-1.394E+00	 4.869E+00	 4.852E+00	 5.701E+00	 5.015E+02	 8.798E+01	-1.394E+01	 1.736E+02	 1.618E+03	 2.455E+02	-7.710E+01	 3.054E+02	-8.337E+00	 3.151E+02	-8.902E+00	 1.007E+01
    8.4500	 1.376E+01	-2.081E+00	 0.000E+00	 2.021E+00	-3.072E-01	 2.289E+01	-3.231E+00	 4.406E+00	-1.483E+00	 5.032E+00	 4.939E+00	 5.814E+00	 5.114E+02	 8.770E+01	-9.516E+00	 1.195E+02	 1.612E+03	 2.352E+02	-1.038E+02	 3.098E+02	-7.806E+00	 3.201E+02	-9.186E+00	 1.035E+01
    8.5000	 1.383E+01	-2.174E+00	 0.000E+00	 2.010E+00	-2.914E-01	 2.307E+01	-3.333E+00	 4.286E+00	-1.577E+00	 5.200E+00	 5.124E+00	 6.045E+00	 5.318E+02	 8.739E+01	-5.028E+00	 6.512E+01	 1.605E+03	 2.221E+02	-1.292E+02	 3.131E+02	-7.293E+00	 3.241E+02	-9.045E+00	 1.063E+01
    8.5500	 1.390E+01	-2.271E+00	 0.000E+00	 2.000E+00	-2.760E-01	 2.325E+01	-3.417E+00	 4.179E+00	-1.675E+00	 5.374E+00	 5.401E+00	 6.376E+00	 5.608E+02	 8.708E+01	-5.290E-01	 1.071E+01	 1.600E+03	 2.062E+02	-1.532E+02	 3.152E+02	-6.930E+00	 3.270E+02	-8.219E+00	 1.092E+01
    8.6000	 1.397E+01	-2.368E+00	 0.000E+00	 1.990E+00	-2.609E-01	 2.338E+01	-3.525E+00	 4.081E+00	-1.771E+00	 5.556E+00	 5.686E+00	 6.714E+00	 5.906E+02	 8.680E+01	 3.928E+00	-4.329E+01	 1.595E+03	 1.878E+02	-1.754E+02	 3.162E+02	-6.676E+00	 3.286E+02	-6.886E+00	 1.120E+01
    8.6500	 1.404E+01	-2.470E+00	 0.000E+00	 1.982E+00	-2.465E-01	 2.346E+01	-3.664E+00	 4.030E+00	-1.871E+00	 5.747E+00	 5.962E+00	 7.023E+00	 6.177E+02	 8.654E+01	 8.299E+00	-9.643E+01	 1.591E+03	 1.669E+02	-1.955E+02	 3.162E+02	-6.350E+00	 3.289E+02	-5.551E+00	 1.149E+01
    8.7000	 1.411E+01	-2.572E+00	 0.000E+00	 1.975E+00	-2.330E-01	 2.343E+01	-3.852E+00	 3.966E+00	-1.963E+00	 5.945E+00	 6.102E+00	 7.221E+00	 6.352E+02	 8.628E+01	 1.250E+01	-1.477E+02	 1.588E+03	 1.439E+02	-2.131E+02	 3.152E+02	-5.797E+00	 3.274E+02	-4.633E+00	 1.177E+01
    8.7500	 1.418E+01	-2.678E+00	 0.000E+00	 1.969E+00	-2.208E-01	 2.261E+01	-4.017E+00	 4.020E+00	-2.058E+00	 6.149E+00	 6.215E+00	 7.349E+00	 6.464E+02	 8.600E+01	 1.648E+01	-1.963E+02	 1.585E+03	 1.191E+02	-2.281E+02	 3.132E+02	-4.996E+00	 3.244E+02	-4.209E+00	 1.206E+01
    8.8000	 1.425E+01	-2.786E+00	 0.000E+00	 1.963E+00	-2.101E-01	 2.391E+01	-4.176E+00	 3.910E+00	-2.149E+00	 6.357E+00	 6.403E+00	 7.588E+00	 6.675E+02	 8.597E+01	 2.016E+01	-2.411E+02	 1.584E+03	 9.286E+01	-2.402E+02	 3.103E+02	-4.076E+00	 3.202E+02	-3.958E+00	 1.235E+01
    8.8500	 1.432E+01	-2.897E+00	 0.000E+00	 1.959E+00	-2.015E-01	 2.344E+01	-4.226E+00	 4.046E+00	-2.222E+00	 6.573E+00	 6.516E+00	 7.770E+00	 6.835E+02	 8.567E+01	 2.349E+01	-2.815E+02	 1.581E+03	 6.525E+01	-2.493E+02	 3.061E+02	-3.295E+00	 3.150E+02	-3.382E+00	 1.264E+01
    8.9000	 1.439E+01	-3.009E+00	 0.000E+00	 1.956E+00	-1.949E-01	 2.266E+01	-4.277E+00	 4.248E+00	-2.284E+00	 6.793E+00	 6.633E+00	 7.912E+00	 6.959E+02	 8.542E+01	 2.643E+01	-3.172E+02	 1.579E+03	 3.662E+01	-2.552E+02	 3.009E+02	-2.748E+00	 3.089E+02	-2.298E+00	 1.293E+01
    8.9500	 1.446E+01	-3.125E+00	 0.000E+00	 1.952E+00	-1.903E-01	 2.249E+01	-4.339E+00	 4.380E+00	-2.332E+00	 7.019E+00	 6.798E+00	 8.122E+00	 7.145E+02	 8.517E+01	 2.899E+01	-3.481E+02	 1.577E+03	 7.338E+00	-2.580E+02	 2.948E+02	-2.321E+00	 3.018E+02	-9.652E-01	 1.323E+01
    9.0000	 1.453E+01	-3.243E+00	 0.000E+00	 1.948E+00	-1.877E-01	 2.266E+01	-4.398E+00	 4.458E+00	-2.370E+00	 7.251E+00	 6.986E+00	 8.407E+00	 7.395E+02	 8.502E+01	 3.112E+01	-3.738E+02	 1.576E+03	-2.223E+01	-2.573E+02	 2.880E+02	-1.858E+00	 2.936E+02	 1.971E-01	 1.353E+01
    9.0500	 1.461E+01	-3.363E+00	 0.000E+00	 1.943E+00	-1.871E-01	 2.258E+01	-4.470E+00	 4.594E+00	-2.394E+00	 7.490E+00	 7.103E+00	 8.524E+00	 7.498E+02	 8.482E+01	 3.278E+01	-3.941E+02	 1.574E+03	-5.163E+01	-2.532E+02	 2.806E+02	-1.326E+00	 2.843E+02	 9.626E-01	 1.384E+01
    9.1000	 1.468E+01	-3.485E+00	 0.000E+00	 1.936E+00	-1.883E-01	 2.213E+01	-4.568E+00	 4.817E+00	-2.395E+00	 7.734E+00	 7.055E+00	 8.507E+00	 7.483E+02	 8.442E+01	 3.394E+01	-4.086E+02	 1.570E+03	-8.045E+01	-2.457E+02	 2.726E+02	-7.179E-01	 2.739E+02	 1.309E+00	 1.415E+01
    9.1500	 1.475E+01	-3.611E+00	 0.000E+00	 1.928E+00	-1.915E-01	 2.172E+01	-4.639E+00	 5.029E+00	-2.381E+00	 7.980E+00	 7.007E+00	 8.461E+00	 7.443E+02	 8.388E+01	 3.460E+01	-4.168E+02	 1.562E+03	-1.083E+02	-2.349E+02	 2.642E+02	-1.234E-01	 2.631E+02	 1.464E+00	 1.447E+01
    9.2000	 1.482E+01	-3.738E+00	 0.000E+00	 1.916E+00	-1.967E-01	 2.163E+01	-4.661E+00	 5.174E+00	-2.350E+00	 8.228E+00	 7.000E+00	 8.491E+00	 7.469E+02	 8.325E+01	 3.474E+01	-4.182E+02	 1.553E+03	-1.350E+02	-2.210E+02	 2.552E+02	 3.298E-01	 2.521E+02	 1.741E+00	 1.479E+01
    9.2500	 1.489E+01	-3.869E+00	 0.000E+00	 1.899E+00	-2.038E-01	 2.175E+01	-4.628E+00	 5.297E+00	-2.306E+00	 8.479E+00	 7.054E+00	 8.559E+00	 7.529E+02	 8.256E+01	 3.434E+01	-4.130E+02	 1.542E+03	-1.601E+02	-2.040E+02	 2.459E+02	 5.457E-01	 2.411E+02	 2.315E+00	 1.513E+01
    9.3000	 1.496E+01	-4.001E+00	 0.000E+00	 1.880E+00	-2.126E-01	 2.181E+01	-4.571E+00	 5.450E+00	-2.247E+00	 8.735E+00	 7.053E+00	 8.576E+00	 7.544E+02	 8.168E+01	 3.340E+01	-4.012E+02	 1.528E+03	-1.833E+02	-1.840E+02	 2.365E+02	 5.480E-01	 2.301E+02	 3.058E+00	 1.547E+01
    9.3500	 1.503E+01	-4.137E+00	 0.000E+00	 1.856E+00	-2.228E-01	 2.167E+01	-4.505E+00	 5.580E+00	-2.174E+00	 8.993E+00	 6.947E+00	 8.504E+00	 7.481E+02	 8.073E+01	 3.189E+01	-3.828E+02	 1.510E+03	-2.040E+02	-1.613E+02	 2.271E+02	 4.613E-01	 2.190E+02	 3.627E+00	 1.582E+01
    9.4000	 1.509E+01	-4.274E+00	 0.000E+00	 1.828E+00	-2.343E-01	 2.156E+01	-4.408E+00	 5.638E+00	-2.095E+00	 9.253E+00	 6.779E+00	 8.360E+00	 7.354E+02	 7.963E+01	 2.988E+01	-3.584E+02	 1.490E+03	-2.219E+02	-1.362E+02	 2.180E+02	 4.147E-01	 2.078E+02	 3.721E+00	 1.618E+01
    9.4500	 1.516E+01	-4.415E+00	 0.000E+00	 1.795E+00	-2.469E-01	 2.159E+01	-4.271E+00	 5.627E+00	-2.008E+00	 9.514E+00	 6.583E+00	 8.178E+00	 7.194E+02	 7.839E+01	 2.739E+01	-3.282E+02	 1.467E+03	-2.368E+02	-1.091E+02	 2.091E+02	 4.165E-01	 1.969E+02	 3.323E+00	 1.655E+01
    9.5000	 1.523E+01	-4.556E+00	 0.000E+00	 1.758E+00	-2.602E-01	 2.169E+01	-4.084E+00	 5.591E+00	-1.920E+00	 9.774E+00	 6.430E+00	 7.992E+00	 7.030E+02	 7.706E+01	 2.447E+01	-2.928E+02	 1.442E+03	-2.485E+02	-8.031E+01	 2.006E+02	 3.644E-01	 1.867E+02	 2.680E+00	 1.693E+01
    9.5500	 1.529E+01	-4.702E+00	 0.000E+00	 1.717E+00	-2.741E-01	 2.155E+01	-3.868E+00	 5.520E+00	-1.834E+00	 1.003E+01	 6.325E+00	 7.825E+00	 6.883E+02	 7.612E+01	 2.106E+01	-2.524E+02	 1.418E+03	-2.567E+02	-5.010E+01	 1.923E+02	 1.043E-01	 1.776E+02	 2.120E+00	 1.733E+01
    9.6000	 1.536E+01	-4.849E+00	 0.000E+00	 1.673E+00	-2.883E-01	 2.161E+01	-3.729E+00	 5.417E+00	-1.726E+00	 1.029E+01	 5.980E+00	 7.562E+00	 6.652E+02	 7.433E+01	 1.739E+01	-2.086E+02	 1.387E+03	-2.613E+02	-1.912E+01	 1.845E+02	-4.061E-01	 1.691E+02	 1.801E+00	 1.773E+01
    9.6500	 1.542E+01	-4.998E+00	 0.000E+00	 1.626E+00	-3.026E-01	 2.149E+01	-3.530E+00	 5.265E+00	-1.627E+00	 1.055E+01	 5.767E+00	 7.322E+00	 6.441E+02	 7.282E+01	 1.337E+01	-1.611E+02	 1.357E+03	-2.622E+02	 1.240E+01	 1.773E+02	-1.085E+00	 1.615E+02	 1.516E+00	 1.814E+01
    9.7000	 1.549E+01	-5.150E+00	 0.000E+00	 1.576E+00	-3.171E-01	 2.128E+01	-3.302E+00	 5.078E+00	-1.528E+00	 1.081E+01	 5.524E+00	 7.110E+00	 6.254E+02	 7.141E+01	 9.089E+00	-1.108E+02	 1.326E+03	-2.592E+02	 4.388E+01	 1.708E+02	-1.783E+00	 1.546E+02	 9.675E-01	 1.855E+01
    9.7500	 1.555E+01	-5.304E+00	 0.000E+00	 1.525E+00	-3.315E-01	 2.104E+01	-3.007E+00	 4.875E+00	-1.425E+00	 1.107E+01	 5.299E+00	 6.883E+00	 6.055E+02	 7.012E+01	 4.633E+00	-5.843E+01	 1.295E+03	-2.523E+02	 7.480E+01	 1.649E+02	-2.419E+00	 1.484E+02	-9.814E-03	 1.898E+01
    9.8000	 1.561E+01	-5.460E+00	 0.000E+00	 1.472E+00	-3.454E-01	 2.072E+01	-2.711E+00	 4.652E+00	-1.320E+00	 1.133E+01	 4.971E+00	 6.521E+00	 5.736E+02	 6.899E+01	 5.101E-02	-4.997E+00	 1.265E+03	-2.415E+02	 1.047E+02	 1.596E+02	-3.047E+00	 1.429E+02	-1.311E+00	 1.941E+01
    9.8500	 1.567E+01	-5.619E+00	 0.000E+00	 1.418E+00	-3.585E-01	 2.032E+01	-2.460E+00	 4.416E+00	-1.216E+00	 1.158E+01	 4.494E+00	 6.038E+00	 5.311E+02	 6.800E+01	-4.593E+00	 4.871E+01	 1.236E+03	-2.271E+02	 1.331E+02	 1.549E+02	-3.741E+00	 1.383E+02	-2.696E+00	 1.984E+01
    9.9000	 1.573E+01	-5.780E+00	 0.000E+00	 1.364E+00	-3.710E-01	 1.985E+01	-2.201E+00	 4.167E+00	-1.120E+00	 1.183E+01	 4.058E+00	 5.543E+00	 4.876E+02	 6.711E+01	-9.212E+00	 1.020E+02	 1.208E+03	-2.092E+02	 1.596E+02	 1.507E+02	-4.536E+00	 1.345E+02	-3.953E+00	 2.029E+01
    9.9500	 1.579E+01	-5.943E+00	 0.000E+00	 1.311E+00	-3.828E-01	 1.922E+01	-1.909E+00	 3.920E+00	-1.027E+00	 1.207E+01	 3.696E+00	 5.141E+00	 4.522E+02	 6.636E+01	-1.375E+01	 1.545E+02	 1.182E+03	-1.880E+02	 1.837E+02	 1.472E+02	-5.422E+00	 1.314E+02	-5.012E+00	 2.074E+01
   10.0000	 1.585E+01	-6.108E+00	 0.000E+00	 1.259E+00	-3.939E-01	 1.851E+01	-1.568E+00	 3.681E+00	-9.383E-01	 1.231E+01	 3.391E+00	 4.835E+00	 4.253E+02	 6.565E+01	-1.814E+01	 2.052E+02	 1.156E+03	-1.638E+02	 2.051E+02	 1.442E+02	-6.348E+00	 1.290E+02	-5.924E+00	 2.119E+01
   10.0500	 1.590E+01	-6.276E+00	 0.000E+00	 1.208E+00	-4.030E-01	 1.813E+01	-1.211E+00	 3.624E+00	-8.691E-01	 1.250E+01	 3.304E+00	 4.343E+00	 3.820E+02	 6.523E+01	-2.231E+01	 2.532E+02	 1.133E+03	-1.372E+02	 2.234E+02	 1.417E+02	-7.314E+00	 1.273E+02	-6.774E+00	 2.166E+01
   10.1000	 1.596E+01	-6.445E+00	 0.000E+00	 1.160E+00	-4.110E-01	 1.749E+01	-9.608E-01	 3.494E+00	-7.752E-01	 1.268E+01	 2.928E+00	 3.986E+00	 3.507E+02	 6.481E+01	-2.619E+01	 2.978E+02	 1.111E+03	-1.084E+02	 2.382E+02	 1.399E+02	-8.141E+00	 1.261E+02	-7.772E+00	 2.214E+01
   10.1500	 1.601E+01	-6.617E+00	 0.000E+00	 1.116E+00	-4.179E-01	 1.655E+01	-6.980E-01	 3.401E+00	-6.880E-01	 1.285E+01	 2.617E+00	 3.658E+00	 3.218E+02	 6.451E+01	-2.969E+01	 3.379E+02	 1.092E+03	-7.800E+01	 2.494E+02	 1.385E+02	-8.857E+00	 1.255E+02	-8.878E+00	 2.264E+01
   10.2000	 1.606E+01	-6.790E+00	 0.000E+00	 1.074E+00	-4.232E-01	 1.565E+01	-5.011E-01	 3.248E+00	-6.100E-01	 1.302E+01	 2.378E+00	 3.363E+00	 2.958E+02	 6.434E+01	-3.274E+01	 3.725E+02	 1.074E+03	-4.640E+01	 2.568E+02	 1.378E+02	-9.524E+00	 1.254E+02	-9.909E+00	 2.314E+01
   10.2500	 1.611E+01	-6.966E+00	 0.000E+00	 1.035E+00	-4.268E-01	 1.476E+01	-3.902E-01	 3.098E+00	-5.311E-01	 1.318E+01	 2.060E+00	 3.047E+00	 2.680E+02	 6.424E+01	-3.534E+01	 4.012E+02	 1.059E+03	-1.411E+01	 2.604E+02	 1.376E+02	-1.022E+01	 1.258E+02	-1.068E+01	 2.365E+01
   10.3000	 1.616E+01	-7.143E+00	 0.000E+00	 9.994E-01	-4.284E-01	 1.357E+01	-3.318E-01	 2.980E+00	-4.526E-01	 1.334E+01	 1.735E+00	 2.697E+00	 2.373E+02	 6.406E+01	-3.742E+01	 4.238E+02	 1.043E+03	 1.839E+01	 2.600E+02	 1.380E+02	-1.096E+01	 1.268E+02	-1.116E+01	 2.415E+01
   10.3500	 1.620E+01	-7.323E+00	 0.000E+00	 9.649E-01	-4.280E-01	 1.225E+01	-2.403E-01	 2.870E+00	-3.790E-01	 1.349E+01	 1.530E+00	 2.448E+00	 2.153E+02	 6.383E+01	-3.898E+01	 4.404E+02	 1.027E+03	 5.059E+01	 2.558E+02	 1.388E+02	-1.164E+01	 1.285E+02	-1.154E+01	 2.465E+01
   10.4000	 1.625E+01	-7.504E+00	 0.000E+00	 9.303E-01	-4.253E-01	 1.112E+01	-1.261E-01	 2.744E+00	-3.120E-01	 1.364E+01	 1.430E+00	 2.317E+00	 2.038E+02	 6.353E+01	-4.000E+01	 4.509E+02	 1.009E+03	 8.199E+01	 2.477E+02	 1.399E+02	-1.217E+01	 1.308E+02	-1.198E+01	 2.515E+01
   10.4500	 1.629E+01	-7.687E+00	 0.000E+00	 8.946E-01	-4.196E-01	 1.032E+01	-4.137E-02	 2.615E+00	-2.445E-01	 1.379E+01	 1.273E+00	 2.204E+00	 1.938E+02	 6.311E+01	-4.049E+01	 4.551E+02	 9.896E+02	 1.121E+02	 2.360E+02	 1.413E+02	-1.257E+01	 1.336E+02	-1.250E+01	 2.564E+01
   10.5000	 1.633E+01	-7.871E+00	 0.000E+00	 8.575E-01	-4.108E-01	 9.509E+00	 8.732E-03	 2.528E+00	-1.814E-01	 1.394E+01	 1.067E+00	 1.945E+00	 1.711E+02	 6.242E+01	-4.041E+01	 4.526E+02	 9.664E+02	 1.405E+02	 2.206E+02	 1.431E+02	-1.291E+01	 1.367E+02	-1.301E+01	 2.612E+01
   10.5500	 1.637E+01	-8.058E+00	 0.000E+00	 8.185E-01	-3.987E-01	 8.745E+00	 3.106E-02	 2.464E+00	-1.114E-01	 1.408E+01	 7.517E-01	 1.659E+00	 1.459E+02	 6.136E+01	-3.978E+01	 4.436E+02	 9.390E+02	 1.667E+02	 2.020E+02	 1.449E+02	-1.318E+01	 1.400E+02	-1.347E+01	 2.660E+01
   10.6000	 1.640E+01	-8.245E+00	 0.000E+00	 7.775E-01	-3.836E-01	 8.160E+00	 1.255E-01	 2.406E+00	-5.483E-02	 1.422E+01	 6.360E-01	 1.463E+00	 1.287E+02	 6.005E+01	-3.855E+01	 4.282E+02	 9.076E+02	 1.904E+02	 1.800E+02	 1.467E+02	-1.337E+01	 1.435E+02	-1.388E+01	 2.708E+01
   10.6500	 1.644E+01	-8.435E+00	 0.000E+00	 7.345E-01	-3.654E-01	 7.590E+00	 2.167E-01	 2.344E+00	 1.886E-03	 1.436E+01	 5.360E-01	 1.304E+00	 1.147E+02	 5.853E+01	-3.678E+01	 4.065E+02	 8.731E+02	 2.112E+02	 1.553E+02	 1.485E+02	-1.352E+01	 1.469E+02	-1.412E+01	 2.755E+01
   10.7000	 1.647E+01	-8.625E+00	 0.000E+00	 6.897E-01	-3.440E-01	 7.099E+00	 2.487E-01	 2.285E+00	 6.713E-02	 1.449E+01	 3.338E-01	 1.100E+00	 9.677E+01	 5.662E+01	-3.447E+01	 3.789E+02	 8.352E+02	 2.286E+02	 1.282E+02	 1.502E+02	-1.365E+01	 1.499E+02	-1.415E+01	 2.802E+01
   10.7500	 1.650E+01	-8.818E+00	 0.000E+00	 6.436E-01	-3.199E-01	 6.687E+00	 2.506E-01	 2.230E+00	 1.366E-01	 1.462E+01	 9.572E-02	 8.483E-01	 7.462E+01	 5.459E+01	-3.170E+01	 3.458E+02	 7.952E+02	 2.423E+02	 9.920E+01	 1.517E+02	-1.372E+01	 1.525E+02	-1.405E+01	 2.849E+01
   10.8000	 1.653E+01	-9.011E+00	 0.000E+00	 5.967E-01	-2.934E-01	 6.309E+00	 2.703E-01	 2.172E+00	 2.053E-01	 1.475E+01	-1.163E-01	 6.277E-01	 5.522E+01	 5.226E+01	-2.847E+01	 3.078E+02	 7.528E+02	 2.523E+02	 6.874E+01	 1.529E+02	-1.365E+01	 1.547E+02	-1.400E+01	 2.896E+01
   10.8500	 1.656E+01	-9.206E+00	 0.000E+00	 5.494E-01	-2.650E-01	 5.883E+00	 3.275E-01	 2.100E+00	 2.697E-01	 1.488E+01	-2.748E-01	 4.400E-01	 3.870E+01	 4.968E+01	-2.481E+01	 2.656E+02	 7.085E+02	 2.582E+02	 3.729E+01	 1.537E+02	-1.341E+01	 1.564E+02	-1.401E+01	 2.943E+01
   10.9000	 1.658E+01	-9.402E+00	 0.000E+00	 5.023E-01	-2.352E-01	 5.432E+00	 3.796E-01	 2.033E+00	 3.306E-01	 1.500E+01	-4.660E-01	 2.548E-01	 2.242E+01	 4.691E+01	-2.083E+01	 2.200E+02	 6.627E+02	 2.602E+02	 5.334E+00	 1.539E+02	-1.309E+01	 1.576E+02	-1.394E+01	 2.989E+01
   10.9500	 1.661E+01	-9.599E+00	 0.000E+00	 4.558E-01	-2.041E-01	 5.027E+00	 4.299E-01	 1.959E+00	 3.840E-01	 1.512E+01	-6.667E-01	 5.714E-02	 5.026E+00	 4.406E+01	-1.659E+01	 1.714E+02	 6.167E+02	 2.581E+02	-2.665E+01	 1.538E+02	-1.276E+01	 1.581E+02	-1.362E+01	 3.034E+01
   11.0000	 1.663E+01	-9.798E+00	 0.000E+00	 4.103E-01	-1.723E-01	 4.718E+00	 4.954E-01	 1.896E+00	 4.225E-01	 1.523E+01	-7.944E-01	-1.196E-01	-1.052E+01	 4.113E+01	-1.214E+01	 1.206E+02	 5.708E+02	 2.521E+02	-5.824E+01	 1.533E+02	-1.244E+01	 1.578E+02	-1.300E+01	 3.079E+01
   11.0500	 1.665E+01	-9.997E+00	 0.000E+00	 3.664E-01	-1.401E-01	 4.421E+00	 5.437E-01	 1.826E+00	 4.542E-01	 1.535E+01	-9.603E-01	-2.575E-01	-2.265E+01	 3.832E+01	-7.582E+00	 6.842E+01	 5.268E+02	 2.425E+02	-8.891E+01	 1.524E+02	-1.213E+01	 1.567E+02	-1.215E+01	 3.124E+01
   11.1000	 1.666E+01	-1.020E+01	 0.000E+00	 3.249E-01	-1.080E-01	 4.183E+00	 6.129E-01	 1.769E+00	 4.621E-01	 1.546E+01	-1.012E+00	-3.536E-01	-3.110E+01	 3.554E+01	-2.927E+00	 1.510E+01	 4.844E+02	 2.291E+02	-1.183E+02	 1.510E+02	-1.178E+01	 1.551E+02	-1.122E+01	 3.169E+01
   11.1500	 1.668E+01	-1.040E+01	 0.000E+00	 2.865E-01	-7.637E-02	 3.927E+00	 6.427E-01	 1.714E+00	 4.638E-01	 1.557E+01	-1.114E+00	-4.608E-01	-4.053E+01	 3.290E+01	 1.729E+00	-3.860E+01	 4.447E+02	 2.125E+02	-1.460E+02	 1.493E+02	-1.139E+01	 1.531E+02	-1.031E+01	 3.213E+01
   11.2000	 1.669E+01	-1.060E+01	 0.000E+00	 2.517E-01	-4.567E-02	 3.714E+00	 6.392E-01	 1.686E+00	 4.550E-01	 1.567E+01	-1.229E+00	-5.570E-01	-4.899E+01	 3.051E+01	 6.324E+00	-9.203E+01	 4.089E+02	 1.927E+02	-1.716E+02	 1.472E+02	-1.096E+01	 1.507E+02	-9.487E+00	 3.257E+01
   11.2500	 1.670E+01	-1.080E+01	 0.000E+00	 2.213E-01	-1.664E-02	 3.588E+00	 5.378E-01	 1.651E+00	 5.088E-01	 1.578E+01	-1.784E+00	-1.015E+00	-8.926E+01	 2.845E+01	 1.067E+01	-1.430E+02	 3.781E+02	 1.716E+02	-1.951E+02	 1.450E+02	-1.055E+01	 1.478E+02	-8.642E+00	 3.301E+01
   11.3000	 1.671E+01	-1.101E+01	 0.000E+00	 1.960E-01	 9.661E-03	 3.693E+00	 7.448E-01	 1.660E+00	 4.846E-01	 1.587E+01	-1.452E+00	-6.917E-01	-6.085E+01	 2.669E+01	 1.500E+01	-1.926E+02	 3.527E+02	 1.466E+02	-2.156E+02	 1.421E+02	-9.905E+00	 1.453E+02	-8.268E+00	 3.345E+01
   11.3500	 1.671E+01	-1.121E+01	 0.000E+00	 1.770E-01	 3.354E-02	 3.037E+00	 8.181E-01	 1.683E+00	 4.713E-01	 1.598E+01	-1.308E+00	-7.807E-01	-6.867E+01	 2.524E+01	 1.909E+01	-2.404E+02	 3.329E+02	 1.193E+02	-2.330E+02	 1.390E+02	-9.515E+00	 1.425E+02	-7.693E+00	 3.390E+01
   11.4000	 1.671E+01	-1.142E+01	 0.000E+00	 1.640E-01	 5.508E-02	 2.935E+00	 6.348E-01	 1.732E+00	 5.020E-01	 1.608E+01	-1.664E+00	-1.119E+00	-9.845E+01	 2.431E+01	 2.277E+01	-2.850E+02	 3.206E+02	 8.999E+01	-2.467E+02	 1.357E+02	-9.389E+00	 1.391E+02	-6.887E+00	 3.434E+01
   11.4500	 1.671E+01	-1.162E+01	 0.000E+00	 1.572E-01	 7.312E-02	 3.265E+00	 4.595E-01	 1.790E+00	 5.553E-01	 1.617E+01	-2.039E+00	-1.514E+00	-1.332E+02	 2.387E+01	 2.603E+01	-3.248E+02	 3.157E+02	 5.911E+01	-2.564E+02	 1.323E+02	-9.366E+00	 1.351E+02	-6.190E+00	 3.478E+01
   11.5000	 1.671E+01	-1.182E+01	 0.000E+00	 1.578E-01	 8.621E-02	 3.513E+00	 4.920E-01	 1.875E+00	 6.156E-01	 1.626E+01	-2.154E+00	-1.631E+00	-1.435E+02	 2.372E+01	 2.885E+01	-3.584E+02	 3.164E+02	 2.726E+01	-2.622E+02	 1.284E+02	-9.223E+00	 1.308E+02	-5.995E+00	 3.522E+01
   11.5500	 1.671E+01	-1.203E+01	 0.000E+00	 1.664E-01	 9.378E-02	 3.482E+00	 6.758E-01	 1.871E+00	 6.952E-01	 1.635E+01	-2.170E+00	-1.710E+00	-1.504E+02	 2.391E+01	 3.113E+01	-3.851E+02	 3.230E+02	-4.931E+00	-2.640E+02	 1.242E+02	-9.040E+00	 1.261E+02	-6.214E+00	 3.567E+01
   11.6000	 1.670E+01	-1.224E+01	 0.000E+00	 1.830E-01	 9.604E-02	 3.456E+00	 8.421E-01	 1.890E+00	 8.073E-01	 1.643E+01	-2.391E+00	-1.894E+00	-1.666E+02	 2.452E+01	 3.279E+01	-4.048E+02	 3.363E+02	-3.693E+01	-2.616E+02	 1.195E+02	-8.956E+00	 1.211E+02	-6.579E+00	 3.612E+01
