      Time   FAIRTEN1   FAIRTEN2   FAIRTEN3   ANCHTEN1   ANCHTEN2   ANCHTEN3
   14.5875 0.968472E+06 0.147220E+07 0.968624E+06 0.771093E+06 0.127374E+07 0.771343E+06
   14.6000 0.968441E+06 0.147277E+07 0.968508E+06 0.771092E+06 0.127428E+07 0.771240E+06
   14.6125 0.968406E+06 0.147336E+07 0.968385E+06 0.771083E+06 0.127482E+07 0.771130E+06
   14.6250 0.968364E+06 0.147396E+07 0.968254E+06 0.771068E+06 0.127538E+07 0.771013E+06
   14.6375 0.968317E+06 0.147458E+07 0.968117E+06 0.771045E+06 0.127596E+07 0.770891E+06
   14.6500 0.968265E+06 0.147521E+07 0.967972E+06 0.771016E+06 0.127654E+07 0.770762E+06
   14.6625 0.968207E+06 0.147585E+07 0.967822E+06 0.770979E+06 0.127715E+07 0.770627E+06
   14.6750 0.968144E+06 0.147650E+07 0.967665E+06 0.770936E+06 0.127776E+07 0.770485E+06
   14.6875 0.968076E+06 0.147716E+07 0.967501E+06 0.770886E+06 0.127838E+07 0.770338E+06
   14.7000 0.968002E+06 0.147784E+07 0.967332E+06 0.770828E+06 0.127902E+07 0.770185E+06
   14.7125 0.967923E+06 0.147852E+07 0.967157E+06 0.770764E+06 0.127967E+07 0.770026E+06
   14.7250 0.967839E+06 0.147922E+07 0.966976E+06 0.770693E+06 0.128033E+07 0.769861E+06
   14.7375 0.967749E+06 0.147993E+07 0.966790E+06 0.770616E+06 0.128100E+07 0.769690E+06
   14.7500 0.967655E+06 0.148064E+07 0.966599E+06 0.770531E+06 0.128169E+07 0.769513E+06
   14.7625 0.967555E+06 0.148137E+07 0.966403E+06 0.770441E+06 0.128238E+07 0.769332E+06
   14.7750 0.967450E+06 0.148211E+07 0.966203E+06 0.770343E+06 0.128308E+07 0.769144E+06
   14.7875 0.967340E+06 0.148285E+07 0.965998E+06 0.770240E+06 0.128380E+07 0.768951E+06
   14.8000 0.967226E+06 0.148361E+07 0.965790E+06 0.770130E+06 0.128452E+07 0.768754E+06
   14.8125 0.967106E+06 0.148437E+07 0.965577E+06 0.770015E+06 0.128525E+07 0.768551E+06
   14.8250 0.966981E+06 0.148514E+07 0.965361E+06 0.769893E+06 0.128599E+07 0.768343E+06
   14.8375 0.966851E+06 0.148591E+07 0.965141E+06 0.769766E+06 0.128674E+07 0.768131E+06
   14.8500 0.966717E+06 0.148670E+07 0.964918E+06 0.769634E+06 0.128750E+07 0.767914E+06
   14.8625 0.966577E+06 0.148749E+07 0.964692E+06 0.769496E+06 0.128826E+07 0.767693E+06
   14.8750 0.966432E+06 0.148828E+07 0.964462E+06 0.769353E+06 0.128903E+07 0.767467E+06
   14.8875 0.966283E+06 0.148909E+07 0.964230E+06 0.769205E+06 0.128981E+07 0.767238E+06
   14.9000 0.966129E+06 0.148990E+07 0.963996E+06 0.769051E+06 0.129059E+07 0.767004E+06
   14.9125 0.965970E+06 0.149071E+07 0.963760E+06 0.768894E+06 0.129138E+07 0.766767E+06
   14.9250 0.965807E+06 0.149153E+07 0.963521E+06 0.768731E+06 0.129218E+07 0.766526E+06
   14.9375 0.965638E+06 0.149236E+07 0.963280E+06 0.768564E+06 0.129298E+07 0.766282E+06
   14.9500 0.965466E+06 0.149318E+07 0.963038E+06 0.768392E+06 0.129379E+07 0.766035E+06
   14.9625 0.965289E+06 0.149402E+07 0.962795E+06 0.768217E+06 0.129460E+07 0.765785E+06
   14.9750 0.965107E+06 0.149486E+07 0.962550E+06 0.768037E+06 0.129542E+07 0.765533E+06
   14.9875 0.964921E+06 0.149570E+07 0.962304E+06 0.767853E+06 0.129624E+07 0.765278E+06
   15.0000 0.964731E+06 0.149654E+07 0.962056E+06 0.767666E+06 0.129706E+07 0.765021E+06
   15.0125 0.964537E+06 0.149739E+07 0.961809E+06 0.767475E+06 0.129789E+07 0.764762E+06
   15.0250 0.964339E+06 0.149824E+07 0.961560E+06 0.767280E+06 0.129872E+07 0.764501E+06
   15.0375 0.964136E+06 0.149909E+07 0.961310E+06 0.767083E+06 0.129956E+07 0.764239E+06
   15.0500 0.963930E+06 0.149995E+07 0.961060E+06 0.766883E+06 0.130039E+07 0.763976E+06
   15.0625 0.963720E+06 0.150081E+07 0.960810E+06 0.766679E+06 0.130123E+07 0.763712E+06
   15.0750 0.963506E+06 0.150167E+07 0.960560E+06 0.766473E+06 0.130207E+07 0.763448E+06
   15.0875 0.963289E+06 0.150253E+07 0.960309E+06 0.766265E+06 0.130291E+07 0.763183E+06
   15.1000 0.963069E+06 0.150339E+07 0.960058E+06 0.766054E+06 0.130375E+07 0.762918E+06
   15.1125 0.962845E+06 0.150425E+07 0.959807E+06 0.765841E+06 0.130459E+07 0.762654E+06
   15.1250 0.962618E+06 0.150511E+07 0.959557E+06 0.765626E+06 0.130543E+07 0.762390E+06
   15.1375 0.962388E+06 0.150598E+07 0.959307E+06 0.765409E+06 0.130627E+07 0.762128E+06
   15.1500 0.962155E+06 0.150684E+07 0.959057E+06 0.765190E+06 0.130711E+07 0.761866E+06
   15.1625 0.961919E+06 0.150770E+07 0.958808E+06 0.764969E+06 0.130795E+07 0.761605E+06
   15.1750 0.961681E+06 0.150857E+07 0.958559E+06 0.764747E+06 0.130879E+07 0.761346E+06
   15.1875 0.961441E+06 0.150943E+07 0.958311E+06 0.764524E+06 0.130963E+07 0.761089E+06
   15.2000 0.961199E+06 0.151029E+07 0.958065E+06 0.764299E+06 0.131046E+07 0.760834E+06
   15.2125 0.960954E+06 0.151115E+07 0.957819E+06 0.764072E+06 0.131130E+07 0.760581E+06
   15.2250 0.960708E+06 0.151201E+07 0.957575E+06 0.763845E+06 0.131213E+07 0.760331E+06
   15.2375 0.960461E+06 0.151287E+07 0.957333E+06 0.763616E+06 0.131295E+07 0.760083E+06
   15.2500 0.960212E+06 0.151372E+07 0.957092E+06 0.763387E+06 0.131378E+07 0.759838E+06
   15.2625 0.959962E+06 0.151457E+07 0.956853E+06 0.763156E+06 0.131460E+07 0.759596E+06
   15.2750 0.959711E+06 0.151542E+07 0.956616E+06 0.762925E+06 0.131542E+07 0.759358E+06
   15.2875 0.959459E+06 0.151627E+07 0.956381E+06 0.762693E+06 0.131624E+07 0.759122E+06
   15.3000 0.959207E+06 0.151711E+07 0.956148E+06 0.762460E+06 0.131705E+07 0.758890E+06
   15.3125 0.958955E+06 0.151795E+07 0.955917E+06 0.762227E+06 0.131786E+07 0.758662E+06
   15.3250 0.958702E+06 0.151879E+07 0.955690E+06 0.761993E+06 0.131866E+07 0.758438E+06
   15.3375 0.958450E+06 0.151962E+07 0.955465E+06 0.761759E+06 0.131946E+07 0.758217E+06
   15.3500 0.958198E+06 0.152044E+07 0.955242E+06 0.761524E+06 0.132026E+07 0.758000E+06
   15.3625 0.957946E+06 0.152127E+07 0.955023E+06 0.761289E+06 0.132105E+07 0.757787E+06
   15.3750 0.957696E+06 0.152208E+07 0.954806E+06 0.761054E+06 0.132183E+07 0.757578E+06
   15.3875 0.957445E+06 0.152290E+07 0.954593E+06 0.760818E+06 0.132262E+07 0.757374E+06
   15.4000 0.957196E+06 0.152370E+07 0.954383E+06 0.760583E+06 0.132339E+07 0.757173E+06
   15.4125 0.956949E+06 0.152451E+07 0.954177E+06 0.760348E+06 0.132416E+07 0.756977E+06
   15.4250 0.956703E+06 0.152530E+07 0.953974E+06 0.760113E+06 0.132493E+07 0.756785E+06
   15.4375 0.956458E+06 0.152610E+07 0.953775E+06 0.759878E+06 0.132569E+07 0.756598E+06
   15.4500 0.956215E+06 0.152688E+07 0.953579E+06 0.759644E+06 0.132645E+07 0.756415E+06
   15.4625 0.955975E+06 0.152766E+07 0.953388E+06 0.759410E+06 0.132720E+07 0.756237E+06
   15.4750 0.955736E+06 0.152843E+07 0.953201E+06 0.759177E+06 0.132794E+07 0.756063E+06
   15.4875 0.955500E+06 0.152920E+07 0.953017E+06 0.758944E+06 0.132868E+07 0.755894E+06
   15.5000 0.955266E+06 0.152996E+07 0.952838E+06 0.758713E+06 0.132941E+07 0.755729E+06
   15.5125 0.955035E+06 0.153071E+07 0.952664E+06 0.758483E+06 0.133014E+07 0.755570E+06
   15.5250 0.954806E+06 0.153146E+07 0.952493E+06 0.758254E+06 0.133086E+07 0.755415E+06
   15.5375 0.954580E+06 0.153219E+07 0.952327E+06 0.758027E+06 0.133157E+07 0.755265E+06
   15.5500 0.954357E+06 0.153293E+07 0.952165E+06 0.757801E+06 0.133227E+07 0.755120E+06
   15.5625 0.954137E+06 0.153365E+07 0.952008E+06 0.757578E+06 0.133297E+07 0.754980E+06
   15.5750 0.953920E+06 0.153437E+07 0.951855E+06 0.757356E+06 0.133366E+07 0.754845E+06
   15.5875 0.953706E+06 0.153508E+07 0.951706E+06 0.757136E+06 0.133434E+07 0.754715E+06
   15.6000 0.953494E+06 0.153579E+07 0.951562E+06 0.756919E+06 0.133502E+07 0.754590E+06
   15.6125 0.953287E+06 0.153649E+07 0.951423E+06 0.756705E+06 0.133569E+07 0.754470E+06
   15.6250 0.953083E+06 0.153718E+07 0.951288E+06 0.756493E+06 0.133635E+07 0.754355E+06
   15.6375 0.952882E+06 0.153786E+07 0.951158E+06 0.756284E+06 0.133700E+07 0.754245E+06
   15.6500 0.952685E+06 0.153854E+07 0.951033E+06 0.756078E+06 0.133765E+07 0.754141E+06
   15.6625 0.952491E+06 0.153920E+07 0.950912E+06 0.755876E+06 0.133828E+07 0.754041E+06
   15.6750 0.952302E+06 0.153986E+07 0.950795E+06 0.755677E+06 0.133891E+07 0.753947E+06
   15.6875 0.952115E+06 0.154052E+07 0.950683E+06 0.755482E+06 0.133953E+07 0.753858E+06
   15.7000 0.951933E+06 0.154116E+07 0.950576E+06 0.755290E+06 0.134015E+07 0.753774E+06
   15.7125 0.951754E+06 0.154180E+07 0.950473E+06 0.755103E+06 0.134075E+07 0.753695E+06
   15.7250 0.951579E+06 0.154243E+07 0.950374E+06 0.754920E+06 0.134134E+07 0.753621E+06
   15.7375 0.951408E+06 0.154305E+07 0.950280E+06 0.754741E+06 0.134193E+07 0.753552E+06
   15.7500 0.951240E+06 0.154367E+07 0.950190E+06 0.754567E+06 0.134251E+07 0.753488E+06
   15.7625 0.951077E+06 0.154428E+07 0.950104E+06 0.754397E+06 0.134308E+07 0.753429E+06
   15.7750 0.950916E+06 0.154488E+07 0.950022E+06 0.754232E+06 0.134364E+07 0.753375E+06
   15.7875 0.950760E+06 0.154547E+07 0.949945E+06 0.754072E+06 0.134419E+07 0.753326E+06
   15.8000 0.950608E+06 0.154606E+07 0.949871E+06 0.753918E+06 0.134474E+07 0.753281E+06
   15.8125 0.950459E+06 0.154664E+07 0.949802E+06 0.753768E+06 0.134527E+07 0.753242E+06
   15.8250 0.950315E+06 0.154721E+07 0.949738E+06 0.753623E+06 0.134580E+07 0.753207E+06
   15.8375 0.950174E+06 0.154778E+07 0.949677E+06 0.753484E+06 0.134632E+07 0.753177E+06
   15.8500 0.950038E+06 0.154833E+07 0.949620E+06 0.753351E+06 0.134683E+07 0.753151E+06
   15.8625 0.949906E+06 0.154888E+07 0.949568E+06 0.753222E+06 0.134734E+07 0.753129E+06
   15.8750 0.949779E+06 0.154942E+07 0.949519E+06 0.753100E+06 0.134783E+07 0.753112E+06
   15.8875 0.949655E+06 0.154995E+07 0.949475E+06 0.752983E+06 0.134832E+07 0.753100E+06
   15.9000 0.949535E+06 0.155048E+07 0.949434E+06 0.752872E+06 0.134880E+07 0.753091E+06
   15.9125 0.949420E+06 0.155099E+07 0.949396E+06 0.752766E+06 0.134927E+07 0.753087E+06
   15.9250 0.949308E+06 0.155150E+07 0.949363E+06 0.752667E+06 0.134973E+07 0.753087E+06
   15.9375 0.949200E+06 0.155201E+07 0.949332E+06 0.752573E+06 0.135018E+07 0.753090E+06
   15.9500 0.949097E+06 0.155250E+07 0.949305E+06 0.752485E+06 0.135063E+07 0.753098E+06
   15.9625 0.948997E+06 0.155299E+07 0.949281E+06 0.752403E+06 0.135107E+07 0.753109E+06
   15.9750 0.948901E+06 0.155347E+07 0.949260E+06 0.752326E+06 0.135150E+07 0.753123E+06
   15.9875 0.948810E+06 0.155395E+07 0.949242E+06 0.752256E+06 0.135193E+07 0.753141E+06
   16.0000 0.948722E+06 0.155441E+07 0.949226E+06 0.752191E+06 0.135234E+07 0.753163E+06
   16.0125 0.948638E+06 0.155487E+07 0.949214E+06 0.752132E+06 0.135275E+07 0.753188E+06
   16.0250 0.948559E+06 0.155532E+07 0.949205E+06 0.752078E+06 0.135316E+07 0.753215E+06
   16.0375 0.948484E+06 0.155577E+07 0.949198E+06 0.752030E+06 0.135355E+07 0.753246E+06
   16.0500 0.948413E+06 0.155621E+07 0.949195E+06 0.751987E+06 0.135394E+07 0.753280E+06
   16.0625 0.948347E+06 0.155664E+07 0.949194E+06 0.751950E+06 0.135433E+07 0.753316E+06
   16.0750 0.948285E+06 0.155706E+07 0.949195E+06 0.751918E+06 0.135470E+07 0.753355E+06
   16.0875 0.948228E+06 0.155747E+07 0.949199E+06 0.751892E+06 0.135507E+07 0.753396E+06
   16.1000 0.948175E+06 0.155788E+07 0.949205E+06 0.751870E+06 0.135544E+07 0.753440E+06
   16.1125 0.948125E+06 0.155828E+07 0.949214E+06 0.751854E+06 0.135579E+07 0.753486E+06
   16.1250 0.948081E+06 0.155867E+07 0.949224E+06 0.751843E+06 0.135614E+07 0.753535E+06
   16.1375 0.948040E+06 0.155906E+07 0.949236E+06 0.751836E+06 0.135649E+07 0.753585E+06
   16.1500 0.948003E+06 0.155944E+07 0.949249E+06 0.751835E+06 0.135683E+07 0.753638E+06
   16.1625 0.947971E+06 0.155982E+07 0.949264E+06 0.751838E+06 0.135716E+07 0.753692E+06
   16.1750 0.947942E+06 0.156018E+07 0.949281E+06 0.751845E+06 0.135749E+07 0.753747E+06
   16.1875 0.947917E+06 0.156055E+07 0.949298E+06 0.751857E+06 0.135781E+07 0.753805E+06
   16.2000 0.947897E+06 0.156090E+07 0.949317E+06 0.751872E+06 0.135812E+07 0.753863E+06
   16.2125 0.947880E+06 0.156125E+07 0.949337E+06 0.751892E+06 0.135843E+07 0.753923E+06
   16.2250 0.947868E+06 0.156159E+07 0.949359E+06 0.751916E+06 0.135874E+07 0.753983E+06
   16.2375 0.947860E+06 0.156193E+07 0.949381E+06 0.751943E+06 0.135904E+07 0.754045E+06
   16.2500 0.947857E+06 0.156226E+07 0.949405E+06 0.751974E+06 0.135933E+07 0.754107E+06
   16.2625 0.947857E+06 0.156259E+07 0.949430E+06 0.752009E+06 0.135962E+07 0.754169E+06
   16.2750 0.947862E+06 0.156290E+07 0.949456E+06 0.752046E+06 0.135990E+07 0.754232E+06
   16.2875 0.947871E+06 0.156321E+07 0.949483E+06 0.752087E+06 0.136018E+07 0.754295E+06
   16.3000 0.947884E+06 0.156352E+07 0.949510E+06 0.752131E+06 0.136046E+07 0.754358E+06
   16.3125 0.947900E+06 0.156382E+07 0.949538E+06 0.752178E+06 0.136073E+07 0.754421E+06
   16.3250 0.947921E+06 0.156411E+07 0.949567E+06 0.752227E+06 0.136099E+07 0.754484E+06
   16.3375 0.947945E+06 0.156440E+07 0.949596E+06 0.752279E+06 0.136125E+07 0.754547E+06
   16.3500 0.947972E+06 0.156469E+07 0.949626E+06 0.752334E+06 0.136151E+07 0.754609E+06
   16.3625 0.948004E+06 0.156496E+07 0.949656E+06 0.752391E+06 0.136176E+07 0.754670E+06
   16.3750 0.948038E+06 0.156524E+07 0.949686E+06 0.752451E+06 0.136201E+07 0.754731E+06
   16.3875 0.948076E+06 0.156551E+07 0.949716E+06 0.752513E+06 0.136225E+07 0.754791E+06
   16.4000 0.948117E+06 0.156577E+07 0.949747E+06 0.752577E+06 0.136249E+07 0.754850E+06
   16.4125 0.948161E+06 0.156603E+07 0.949777E+06 0.752643E+06 0.136273E+07 0.754908E+06
   16.4250 0.948208E+06 0.156628E+07 0.949808E+06 0.752711E+06 0.136296E+07 0.754964E+06
   16.4375 0.948259E+06 0.156653E+07 0.949840E+06 0.752780E+06 0.136319E+07 0.755019E+06
   16.4500 0.948313E+06 0.156677E+07 0.949871E+06 0.752851E+06 0.136341E+07 0.755073E+06
   16.4625 0.948369E+06 0.156700E+07 0.949903E+06 0.752924E+06 0.136363E+07 0.755124E+06
   16.4750 0.948428E+06 0.156723E+07 0.949935E+06 0.752999E+06 0.136385E+07 0.755175E+06
   16.4875 0.948490E+06 0.156746E+07 0.949967E+06 0.753074E+06 0.136406E+07 0.755223E+06
   16.5000 0.948554E+06 0.156768E+07 0.949999E+06 0.753152E+06 0.136427E+07 0.755270E+06
   16.5125 0.948621E+06 0.156789E+07 0.950031E+06 0.753230E+06 0.136448E+07 0.755314E+06
   16.5250 0.948690E+06 0.156810E+07 0.950063E+06 0.753310E+06 0.136468E+07 0.755357E+06
   16.5375 0.948761E+06 0.156831E+07 0.950094E+06 0.753391E+06 0.136488E+07 0.755398E+06
   16.5500 0.948833E+06 0.156851E+07 0.950125E+06 0.753473E+06 0.136508E+07 0.755436E+06
   16.5625 0.948908E+06 0.156871E+07 0.950156E+06 0.753557E+06 0.136527E+07 0.755473E+06
   16.5750 0.948983E+06 0.156890E+07 0.950187E+06 0.753641E+06 0.136546E+07 0.755508E+06
   16.5875 0.949061E+06 0.156908E+07 0.950217E+06 0.753727E+06 0.136565E+07 0.755540E+06
   16.6000 0.949139E+06 0.156927E+07 0.950246E+06 0.753814E+06 0.136583E+07 0.755571E+06
   16.6125 0.949218E+06 0.156944E+07 0.950275E+06 0.753901E+06 0.136601E+07 0.755599E+06
   16.6250 0.949300E+06 0.156962E+07 0.950304E+06 0.753989E+06 0.136619E+07 0.755626E+06
   16.6375 0.949382E+06 0.156978E+07 0.950332E+06 0.754078E+06 0.136636E+07 0.755650E+06
   16.6500 0.949465E+06 0.156994E+07 0.950360E+06 0.754168E+06 0.136653E+07 0.755672E+06
   16.6625 0.949549E+06 0.157010E+07 0.950388E+06 0.754258E+06 0.136670E+07 0.755692E+06
   16.6750 0.949634E+06 0.157025E+07 0.950414E+06 0.754349E+06 0.136686E+07 0.755711E+06
   16.6875 0.949719E+06 0.157040E+07 0.950440E+06 0.754440E+06 0.136702E+07 0.755727E+06
   16.7000 0.949804E+06 0.157054E+07 0.950465E+06 0.754532E+06 0.136718E+07 0.755741E+06
   16.7125 0.949890E+06 0.157068E+07 0.950490E+06 0.754624E+06 0.136733E+07 0.755754E+06
   16.7250 0.949976E+06 0.157081E+07 0.950513E+06 0.754716E+06 0.136748E+07 0.755765E+06
   16.7375 0.950062E+06 0.157094E+07 0.950535E+06 0.754809E+06 0.136763E+07 0.755774E+06
   16.7500 0.950148E+06 0.157106E+07 0.950556E+06 0.754902E+06 0.136777E+07 0.755782E+06
   16.7625 0.950234E+06 0.157118E+07 0.950576E+06 0.754995E+06 0.136791E+07 0.755788E+06
   16.7750 0.950319E+06 0.157130E+07 0.950595E+06 0.755088E+06 0.136805E+07 0.755792E+06
   16.7875 0.950404E+06 0.157141E+07 0.950612E+06 0.755181E+06 0.136818E+07 0.755796E+06
   16.8000 0.950489E+06 0.157151E+07 0.950628E+06 0.755274E+06 0.136831E+07 0.755797E+06
   16.8125 0.950573E+06 0.157161E+07 0.950643E+06 0.755367E+06 0.136843E+07 0.755798E+06
   16.8250 0.950657E+06 0.157171E+07 0.950656E+06 0.755459E+06 0.136855E+07 0.755798E+06
   16.8375 0.950740E+06 0.157180E+07 0.950669E+06 0.755551E+06 0.136867E+07 0.755796E+06
   16.8500 0.950823E+06 0.157188E+07 0.950680E+06 0.755643E+06 0.136878E+07 0.755793E+06
   16.8625 0.950905E+06 0.157196E+07 0.950690E+06 0.755734E+06 0.136889E+07 0.755789E+06
   16.8750 0.950987E+06 0.157204E+07 0.950698E+06 0.755824E+06 0.136900E+07 0.755785E+06
   16.8875 0.951068E+06 0.157211E+07 0.950706E+06 0.755914E+06 0.136910E+07 0.755779E+06
   16.9000 0.951148E+06 0.157217E+07 0.950712E+06 0.756003E+06 0.136919E+07 0.755773E+06
   16.9125 0.951228E+06 0.157223E+07 0.950717E+06 0.756090E+06 0.136928E+07 0.755766E+06
   16.9250 0.951307E+06 0.157229E+07 0.950720E+06 0.756177E+06 0.136937E+07 0.755759E+06
   16.9375 0.951384E+06 0.157234E+07 0.950723E+06 0.756263E+06 0.136945E+07 0.755750E+06
   16.9500 0.951461E+06 0.157238E+07 0.950724E+06 0.756347E+06 0.136953E+07 0.755742E+06
   16.9625 0.951537E+06 0.157242E+07 0.950724E+06 0.756431E+06 0.136961E+07 0.755732E+06
   16.9750 0.951611E+06 0.157246E+07 0.950722E+06 0.756513E+06 0.136967E+07 0.755722E+06
   16.9875 0.951685E+06 0.157249E+07 0.950720E+06 0.756593E+06 0.136974E+07 0.755712E+06
   17.0000 0.951757E+06 0.157251E+07 0.950716E+06 0.756672E+06 0.136980E+07 0.755701E+06
   17.0125 0.951829E+06 0.157254E+07 0.950711E+06 0.756750E+06 0.136985E+07 0.755690E+06
   17.0250 0.951899E+06 0.157255E+07 0.950706E+06 0.756825E+06 0.136990E+07 0.755679E+06
   17.0375 0.951969E+06 0.157256E+07 0.950701E+06 0.756899E+06 0.136994E+07 0.755666E+06
   17.0500 0.952038E+06 0.157256E+07 0.950694E+06 0.756971E+06 0.136998E+07 0.755654E+06
   17.0625 0.952105E+06 0.157256E+07 0.950688E+06 0.757041E+06 0.137001E+07 0.755641E+06
   17.0750 0.952172E+06 0.157255E+07 0.950680E+06 0.757109E+06 0.137004E+07 0.755627E+06
   17.0875 0.952238E+06 0.157254E+07 0.950673E+06 0.757176E+06 0.137006E+07 0.755614E+06
   17.1000 0.952302E+06 0.157252E+07 0.950666E+06 0.757240E+06 0.137008E+07 0.755599E+06
   17.1125 0.952366E+06 0.157249E+07 0.950658E+06 0.757302E+06 0.137009E+07 0.755585E+06
   17.1250 0.952428E+06 0.157246E+07 0.950651E+06 0.757362E+06 0.137009E+07 0.755570E+06
   17.1375 0.952490E+06 0.157242E+07 0.950644E+06 0.757420E+06 0.137009E+07 0.755554E+06
   17.1500 0.952550E+06 0.157238E+07 0.950637E+06 0.757475E+06 0.137009E+07 0.755539E+06
   17.1625 0.952609E+06 0.157233E+07 0.950630E+06 0.757529E+06 0.137008E+07 0.755523E+06
   17.1750 0.952666E+06 0.157227E+07 0.950624E+06 0.757580E+06 0.137006E+07 0.755507E+06
   17.1875 0.952723E+06 0.157221E+07 0.950619E+06 0.757629E+06 0.137003E+07 0.755490E+06
   17.2000 0.952777E+06 0.157214E+07 0.950614E+06 0.757676E+06 0.137000E+07 0.755473E+06
   17.2125 0.952831E+06 0.157206E+07 0.950610E+06 0.757721E+06 0.136997E+07 0.755456E+06
   17.2250 0.952883E+06 0.157198E+07 0.950607E+06 0.757763E+06 0.136992E+07 0.755439E+06
   17.2375 0.952934E+06 0.157189E+07 0.950605E+06 0.757804E+06 0.136987E+07 0.755421E+06
   17.2500 0.952983E+06 0.157179E+07 0.950604E+06 0.757842E+06 0.136982E+07 0.755403E+06
   17.2625 0.953031E+06 0.157169E+07 0.950604E+06 0.757877E+06 0.136976E+07 0.755385E+06
   17.2750 0.953076E+06 0.157158E+07 0.950606E+06 0.757911E+06 0.136969E+07 0.755367E+06
   17.2875 0.953121E+06 0.157146E+07 0.950608E+06 0.757943E+06 0.136962E+07 0.755349E+06
   17.3000 0.953163E+06 0.157134E+07 0.950612E+06 0.757972E+06 0.136953E+07 0.755331E+06
   17.3125 0.953204E+06 0.157121E+07 0.950617E+06 0.758000E+06 0.136945E+07 0.755313E+06
   17.3250 0.953243E+06 0.157108E+07 0.950623E+06 0.758025E+06 0.136935E+07 0.755295E+06
   17.3375 0.953280E+06 0.157094E+07 0.950631E+06 0.758049E+06 0.136925E+07 0.755278E+06
   17.3500 0.953315E+06 0.157079E+07 0.950640E+06 0.758070E+06 0.136914E+07 0.755261E+06
   17.3625 0.953348E+06 0.157063E+07 0.950650E+06 0.758090E+06 0.136902E+07 0.755245E+06
   17.3750 0.953379E+06 0.157047E+07 0.950661E+06 0.758108E+06 0.136890E+07 0.755229E+06
   17.3875 0.953409E+06 0.157031E+07 0.950674E+06 0.758125E+06 0.136877E+07 0.755214E+06
   17.4000 0.953437E+06 0.157013E+07 0.950689E+06 0.758139E+06 0.136863E+07 0.755200E+06
   17.4125 0.953463E+06 0.156995E+07 0.950705E+06 0.758153E+06 0.136849E+07 0.755187E+06
   17.4250 0.953487E+06 0.156976E+07 0.950722E+06 0.758164E+06 0.136834E+07 0.755174E+06
   17.4375 0.953509E+06 0.156957E+07 0.950740E+06 0.758174E+06 0.136818E+07 0.755163E+06
   17.4500 0.953529E+06 0.156937E+07 0.950761E+06 0.758182E+06 0.136801E+07 0.755154E+06
   17.4625 0.953548E+06 0.156916E+07 0.950782E+06 0.758189E+06 0.136784E+07 0.755146E+06
   17.4750 0.953565E+06 0.156895E+07 0.950806E+06 0.758195E+06 0.136766E+07 0.755139E+06
   17.4875 0.953581E+06 0.156873E+07 0.950830E+06 0.758199E+06 0.136747E+07 0.755134E+06
   17.5000 0.953595E+06 0.156851E+07 0.950857E+06 0.758201E+06 0.136727E+07 0.755131E+06
   17.5125 0.953607E+06 0.156827E+07 0.950884E+06 0.758202E+06 0.136707E+07 0.755129E+06
   17.5250 0.953618E+06 0.156804E+07 0.950914E+06 0.758202E+06 0.136686E+07 0.755130E+06
   17.5375 0.953627E+06 0.156779E+07 0.950944E+06 0.758200E+06 0.136665E+07 0.755133E+06
   17.5500 0.953635E+06 0.156754E+07 0.950977E+06 0.758197E+06 0.136642E+07 0.755137E+06
   17.5625 0.953641E+06 0.156729E+07 0.951010E+06 0.758192E+06 0.136619E+07 0.755144E+06
   17.5750 0.953646E+06 0.156702E+07 0.951046E+06 0.758186E+06 0.136596E+07 0.755153E+06
   17.5875 0.953650E+06 0.156676E+07 0.951082E+06 0.758179E+06 0.136571E+07 0.755165E+06
   17.6000 0.953653E+06 0.156648E+07 0.951120E+06 0.758170E+06 0.136546E+07 0.755178E+06
   17.6125 0.953655E+06 0.156620E+07 0.951160E+06 0.758160E+06 0.136521E+07 0.755195E+06
   17.6250 0.953656E+06 0.156592E+07 0.951201E+06 0.758148E+06 0.136495E+07 0.755213E+06
   17.6375 0.953656E+06 0.156563E+07 0.951243E+06 0.758135E+06 0.136468E+07 0.755234E+06
   17.6500 0.953655E+06 0.156533E+07 0.951287E+06 0.758121E+06 0.136441E+07 0.755258E+06
   17.6625 0.953654E+06 0.156503E+07 0.951332E+06 0.758106E+06 0.136413E+07 0.755284E+06
   17.6750 0.953651E+06 0.156472E+07 0.951378E+06 0.758089E+06 0.136384E+07 0.755312E+06
   17.6875 0.953648E+06 0.156441E+07 0.951426E+06 0.758071E+06 0.136356E+07 0.755343E+06
   17.7000 0.953645E+06 0.156409E+07 0.951475E+06 0.758052E+06 0.136326E+07 0.755377E+06
   17.7125 0.953641E+06 0.156377E+07 0.951525E+06 0.758032E+06 0.136296E+07 0.755413E+06
   17.7250 0.953637E+06 0.156344E+07 0.951577E+06 0.758011E+06 0.136265E+07 0.755452E+06
   17.7375 0.953632E+06 0.156311E+07 0.951630E+06 0.757989E+06 0.136234E+07 0.755493E+06
   17.7500 0.953627E+06 0.156277E+07 0.951684E+06 0.757966E+06 0.136203E+07 0.755537E+06
   17.7625 0.953622E+06 0.156243E+07 0.951740E+06 0.757942E+06 0.136171E+07 0.755584E+06
   17.7750 0.953616E+06 0.156209E+07 0.951796E+06 0.757917E+06 0.136139E+07 0.755633E+06
   17.7875 0.953611E+06 0.156174E+07 0.951854E+06 0.757892E+06 0.136106E+07 0.755685E+06
   17.8000 0.953605E+06 0.156139E+07 0.951913E+06 0.757866E+06 0.136072E+07 0.755739E+06
