
Predictions were generated on 20-Nov-2019 at 10:08:49 using OpenFAST, compiled as a 64-bit application using double precision at commit -128-NOTFOUND
 linked with  NWTC Subroutine Library; ElastoDyn; InflowWind; AeroDyn; ServoDyn

Description from the FAST input file: FAST Certification Test #08: AOC 15/50 with many DOFs with fixed yaw error and steady wind. Many parameters are pure fiction.

Time      	Wind1VelX 	Wind1VelY 	Wind1VelZ 	LSSGagPxa 	TipDxb1   	TipDxb2   	TipDyb1   	TipDyb2   	RollDefl1 	RollDefl2 	PtchDefl1 	PtchDefl2 	Spn1ALxb1 	Spn1ALyb1 	HSShftV   	TTDspRoll 	TTDspPtch 	YawBrRVxp 	YawBrRVyp 	YawBrRAxp 	YawBrRAyp 	RootFxb1  	RootFyb1  	Spn2MLxb1 	Spn2MLyb1 	LSShftFya 	LSShftFza 	YawBrFxn  	YawBrFyn  	RtSpeed   	RtSkew    	B1N1Theta 	B1N2Theta 	B1N3Theta 	B1N4Theta 	B1N1AxInd 	B1N2AxInd 	B1N3AxInd 	B1N4AxInd 	B1N1Alpha 	B1N2Alpha 	B1N3Alpha 	B1N4Alpha 	B1N1Vrel  	B1N2Vrel  	B1N3Vrel  	B1N4Vrel  	B1N1Cl    	B1N2Cl    	B1N3Cl    	B1N4Cl    	B1N1Cd    	B1N2Cd    	B1N3Cd    	B1N4Cd    	B1N1Cm    	B1N2Cm    	B1N3Cm    	B1N4Cm    
   11.2500	 9.526E+00	-5.500E+00	 0.000E+00	 9.450E+00	-1.401E-02	-8.501E-03	-2.502E-03	-6.643E-03	 3.269E-02	 9.011E-02	-3.681E-01	-2.917E-01	 6.097E+00	 7.435E-01	 1.812E+03	 3.635E-02	 9.896E-02	 4.335E-03	-4.553E-03	-5.585E-01	-1.516E+00	-4.172E-01	-5.442E-01	 4.291E-01	-4.385E-01	-1.056E+00	-6.449E+00	 6.240E+00	-8.070E-02	 6.414E+01	 1.499E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 4.939E-02	 1.128E-01	 1.672E-01	 2.011E-01	 3.870E+01	 1.991E+01	 1.274E+01	 9.778E+00	 1.438E+01	 2.239E+01	 3.152E+01	 4.108E+01	 1.065E+00	 9.825E-01	 1.063E+00	 9.837E-01	 7.571E-01	 2.046E-01	 8.568E-02	 5.460E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   11.3000	 9.526E+00	-5.500E+00	 0.000E+00	 2.869E+01	-1.245E-02	-7.654E-03	-4.677E-03	-4.968E-03	 6.362E-02	 6.661E-02	-3.236E-01	-2.731E-01	 6.281E+00	 7.382E-01	 1.812E+03	 3.612E-02	 9.785E-02	-8.420E-03	-1.778E-02	-2.693E-02	 8.189E-01	-4.623E-01	-1.020E+00	 7.122E-01	-3.584E-01	-3.166E+00	-5.640E+00	 6.053E+00	-1.059E-01	 6.414E+01	 1.498E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 5.407E-02	 1.242E-01	 1.871E-01	 2.239E-01	 3.736E+01	 1.901E+01	 1.198E+01	 9.141E+00	 1.452E+01	 2.260E+01	 3.176E+01	 4.133E+01	 1.027E+00	 9.294E-01	 1.044E+00	 9.717E-01	 6.826E-01	 1.837E-01	 7.164E-02	 4.512E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   11.3500	 9.526E+00	-5.500E+00	 0.000E+00	 4.793E+01	-9.504E-03	-8.832E-03	-6.281E-03	-3.317E-03	 8.614E-02	 4.335E-02	-2.677E-01	-2.981E-01	 6.235E+00	 7.485E-01	 1.812E+03	 3.532E-02	 9.643E-02	-2.836E-02	-6.754E-02	-2.991E-01	-1.463E+00	-4.092E-01	-1.388E+00	 8.878E-01	-2.479E-01	-4.901E+00	-4.371E+00	 5.950E+00	-7.222E-02	 6.414E+01	 1.499E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 6.163E-02	 1.406E-01	 2.130E-01	 2.491E-01	 3.521E+01	 1.773E+01	 1.101E+01	 8.445E+00	 1.486E+01	 2.306E+01	 3.226E+01	 4.186E+01	 9.821E-01	 8.942E-01	 1.038E+00	 9.666E-01	 5.776E-01	 1.596E-01	 5.553E-02	 3.521E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   11.4000	 9.526E+00	-5.500E+00	 0.000E+00	 6.718E+01	-9.099E-03	-1.096E-02	-7.296E-03	-9.458E-04	 9.991E-02	 9.625E-03	-2.792E-01	-3.550E-01	 6.312E+00	 7.462E-01	 1.812E+03	 3.404E-02	 9.344E-02	-2.490E-02	-4.881E-02	-5.012E-01	-1.285E+00	-3.679E-01	-1.649E+00	 9.975E-01	-2.619E-01	-6.104E+00	-2.485E+00	 5.739E+00	-8.296E-02	 6.414E+01	 1.498E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 7.205E-02	 1.751E-01	 2.467E-01	 2.762E-01	 3.258E+01	 1.585E+01	 9.837E+00	 7.706E+00	 1.538E+01	 2.371E+01	 3.297E+01	 4.262E+01	 9.333E-01	 8.508E-01	 1.038E+00	 9.633E-01	 4.918E-01	 1.280E-01	 3.587E-02	 2.464E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   11.4500	 9.526E+00	-5.500E+00	 0.000E+00	 8.642E+01	-1.068E-02	-7.391E-03	-7.898E-03	 9.784E-05	 1.083E-01	-3.651E-03	-3.125E-01	-2.316E-01	 6.440E+00	 7.115E-01	 1.812E+03	 3.259E-02	 8.983E-02	-2.033E-02	-5.267E-02	 2.733E-01	 1.516E+00	-4.438E-01	-1.778E+00	 1.086E+00	-3.197E-01	-6.609E+00	-4.541E-01	 5.372E+00	-1.055E-02	 6.414E+01	 1.502E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 8.464E-02	 3.591E-01	 2.873E-01	 3.059E-01	 2.987E+01	 1.039E+01	 8.581E+00	 6.919E+00	 1.602E+01	 2.429E+01	 3.378E+01	 4.346E+01	 8.770E-01	 7.182E-01	 1.047E+00	 9.600E-01	 4.042E-01	 2.074E-02	 1.546E-02	 1.351E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   11.5000	 9.526E+00	-5.500E+00	 0.000E+00	 1.057E+02	-1.145E-02	-1.050E-03	-7.409E-03	 1.257E-03	 1.010E-01	-2.089E-02	-3.442E-01	-1.450E-01	 6.495E+00	 6.832E-01	 1.812E+03	 3.111E-02	 8.685E-02	-3.554E-02	-6.346E-02	 5.301E-01	 1.761E+00	-4.076E-01	-1.710E+00	 1.011E+00	-3.623E-01	-6.273E+00	 1.731E+00	 5.378E+00	 2.552E-02	 6.414E+01	 1.500E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 9.809E-02	 3.810E-01	 3.056E-01	 3.322E-01	 2.741E+01	 9.199E+00	 7.784E+00	 6.202E+00	 1.672E+01	 2.510E+01	 3.463E+01	 4.432E+01	 8.182E-01	 1.077E+00	 1.069E+00	 9.515E-01	 3.257E-01	 9.106E-03	 6.473E-03	 5.398E-03	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   11.5500	 9.526E+00	-5.500E+00	 0.000E+00	 1.249E+02	-9.645E-03	 1.163E-03	-6.869E-03	 2.366E-03	 9.332E-02	-3.730E-02	-3.126E-01	-1.338E-01	 6.482E+00	 7.570E-01	 1.812E+03	 3.001E-02	 8.576E-02	-1.592E-02	-8.174E-03	 2.840E-02	-2.415E-01	-3.394E-01	-1.541E+00	 9.296E-01	-3.052E-01	-5.383E+00	 3.696E+00	 5.460E+00	 6.480E-02	 6.414E+01	 1.502E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 1.119E-01	 3.930E-01	 3.164E-01	 3.448E-01	 2.538E+01	 8.410E+00	 7.228E+00	 5.755E+00	 1.739E+01	 2.585E+01	 3.540E+01	 4.508E+01	 7.786E-01	 1.268E+00	 1.045E+00	 9.348E-01	 2.701E-01	-8.271E-03	 5.923E-03	 3.064E-03	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   11.6000	 9.526E+00	-5.500E+00	 0.000E+00	 1.441E+02	-8.061E-03	-1.802E-03	-5.389E-03	 2.724E-03	 7.259E-02	-4.171E-02	-2.787E-01	-1.672E-01	 6.437E+00	 7.376E-01	 1.812E+03	 2.947E-02	 8.570E-02	-1.698E-03	 1.987E-02	 5.199E-01	 1.482E+00	-3.023E-01	-1.185E+00	 7.200E-01	-2.537E-01	-3.777E+00	 5.206E+00	 5.325E+00	 8.740E-02	 6.414E+01	 1.500E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 1.225E-01	 3.999E-01	 3.208E-01	 3.395E-01	 2.399E+01	 7.928E+00	 6.927E+00	 5.660E+00	 1.794E+01	 2.645E+01	 3.600E+01	 4.568E+01	 7.798E-01	 1.274E+00	 1.029E+00	 9.177E-01	 2.534E-01	-2.090E-03	 6.817E-03	 5.762E-03	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   11.6500	 9.526E+00	-5.500E+00	 0.000E+00	 1.634E+02	-8.656E-03	-5.892E-03	-3.707E-03	 3.155E-03	 4.891E-02	-4.739E-02	-2.917E-01	-2.325E-01	 6.433E+00	 7.888E-01	 1.812E+03	 2.991E-02	 8.817E-02	 1.242E-02	 4.794E-02	-6.444E-02	-1.323E+00	-3.117E-01	-7.714E-01	 5.139E-01	-2.788E-01	-1.874E+00	 6.292E+00	 5.439E+00	 9.033E-02	 6.414E+01	 1.502E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 1.680E-01	 3.953E-01	 3.132E-01	 3.235E-01	 1.961E+01	 7.882E+00	 6.956E+00	 5.795E+00	 1.732E+01	 2.685E+01	 3.640E+01	 4.607E+01	 9.839E-01	 1.279E+00	 1.041E+00	 9.253E-01	 2.523E-01	 8.155E-03	 8.614E-03	 7.579E-03	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   11.7000	 9.526E+00	-5.500E+00	 0.000E+00	 1.826E+02	-9.876E-03	-6.882E-03	-1.620E-03	 2.376E-03	 2.067E-02	-3.673E-02	-2.728E-01	-2.626E-01	 6.738E+00	 7.889E-01	 1.812E+03	 3.098E-02	 9.057E-02	 3.600E-02	 7.789E-02	 2.897E-01	 8.838E-01	-4.150E-01	-2.895E-01	 2.553E-01	-3.032E-01	 3.317E-01	 6.541E+00	 5.417E+00	 4.252E-02	 6.414E+01	 1.499E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 1.244E-01	 3.800E-01	 2.972E-01	 3.025E-01	 2.344E+01	 8.236E+00	 7.228E+00	 6.091E+00	 1.845E+01	 2.699E+01	 3.653E+01	 4.619E+01	 1.290E+00	 1.390E+00	 1.068E+00	 9.354E-01	 4.484E-01	 4.912E-02	 2.482E-02	 1.608E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   11.7500	 9.526E+00	-5.500E+00	 0.000E+00	 2.019E+02	-9.189E-03	-6.139E-03	 3.709E-05	 1.429E-03	-3.324E-03	-2.283E-02	-2.869E-01	-2.253E-01	 6.541E+00	 7.445E-01	 1.812E+03	 3.260E-02	 9.327E-02	 3.687E-02	 4.475E-02	 7.386E-01	 1.787E+00	-3.122E-01	 1.407E-01	 4.617E-02	-2.765E-01	 2.462E+00	 6.164E+00	 5.555E+00	 2.537E-02	 6.414E+01	 1.502E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 1.154E-01	 3.544E-01	 2.710E-01	 2.807E-01	 2.429E+01	 9.053E+00	 7.857E+00	 6.447E+00	 1.837E+01	 2.691E+01	 3.644E+01	 4.609E+01	 9.386E-01	 1.380E+00	 1.109E+00	 9.840E-01	 2.939E-01	 3.403E-02	 1.822E-02	 1.067E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   11.8000	 9.526E+00	-5.500E+00	 0.000E+00	 2.211E+02	-3.344E-03	-9.077E-03	 9.200E-04	-1.402E-04	-1.718E-02	-4.543E-04	-2.291E-01	-2.701E-01	 6.116E+00	 6.904E-01	 1.812E+03	 3.442E-02	 9.589E-02	 1.988E-02	 1.698E-02	-5.332E-01	-1.229E+00	 8.007E-02	 4.893E-01	-1.078E-01	-1.098E-01	 4.280E+00	 4.945E+00	 6.020E+00	-2.594E-02	 6.414E+01	 1.500E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 1.025E-01	 3.301E-01	 2.462E-01	 2.530E-01	 2.577E+01	 1.000E+01	 8.567E+00	 7.032E+00	 1.805E+01	 2.656E+01	 3.605E+01	 4.569E+01	 1.014E+00	 1.451E+00	 1.164E+00	 1.020E+00	 3.304E-01	 4.179E-02	 2.709E-02	 1.866E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   11.8500	 9.526E+00	-5.500E+00	 0.000E+00	 2.404E+02	 1.368E-03	-1.311E-02	 2.288E-03	-1.807E-03	-3.589E-02	 2.328E-02	-1.177E-01	-3.370E-01	 6.075E+00	 6.425E-01	 1.812E+03	 3.545E-02	 9.734E-02	 2.074E-02	 3.785E-02	-3.724E-01	-1.015E+00	 1.796E-01	 8.240E-01	-3.297E-01	 5.385E-02	 5.710E+00	 3.246E+00	 6.141E+00	-6.735E-02	 6.414E+01	 1.501E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 8.886E-02	 3.077E-01	 2.284E-01	 2.237E-01	 2.775E+01	 1.110E+01	 9.312E+00	 7.827E+00	 1.754E+01	 2.600E+01	 3.547E+01	 4.513E+01	 1.130E+00	 1.531E+00	 1.207E+00	 1.061E+00	 3.949E-01	 4.858E-02	 3.493E-02	 2.857E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   11.9000	 9.526E+00	-5.500E+00	 0.000E+00	 2.596E+02	 2.641E-04	-1.379E-02	 2.538E-03	-3.560E-03	-3.855E-02	 4.783E-02	-1.062E-01	-3.534E-01	 6.310E+00	 7.215E-01	 1.812E+03	 3.590E-02	 9.772E-02	-2.037E-04	-1.344E-02	-1.961E-01	-2.023E-01	 5.659E-02	 9.317E-01	-3.341E-01	 2.240E-02	 6.361E+00	 1.161E+00	 6.082E+00	-7.657E-02	 6.414E+01	 1.498E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 7.660E-02	 2.078E-01	 1.980E-01	 1.963E-01	 3.010E+01	 1.433E+01	 1.045E+01	 8.693E+00	 1.692E+01	 2.538E+01	 3.473E+01	 4.438E+01	 1.226E+00	 1.798E+00	 1.236E+00	 1.054E+00	 4.957E-01	 1.429E-01	 5.132E-02	 3.942E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   11.9500	 9.526E+00	-5.500E+00	 0.000E+00	 2.788E+02	-4.006E-03	-1.087E-02	 3.095E-03	-5.673E-03	-4.680E-02	 7.743E-02	-2.054E-01	-3.006E-01	 6.300E+00	 6.642E-01	 1.812E+03	 3.577E-02	 9.746E-02	-8.318E-03	-6.960E-03	-5.706E-01	-1.514E+00	-7.405E-04	 9.788E-01	-3.912E-01	-1.435E-01	 6.473E+00	-1.074E+00	 6.020E+00	-9.520E-02	 6.414E+01	 1.499E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 6.590E-02	 1.289E-01	 1.726E-01	 1.803E-01	 3.265E+01	 1.735E+01	 1.154E+01	 9.365E+00	 1.625E+01	 2.463E+01	 3.390E+01	 4.352E+01	 1.291E+00	 1.979E+00	 1.269E+00	 1.072E+00	 6.292E-01	 2.413E-01	 7.076E-02	 5.790E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   12.0000	 9.526E+00	-5.500E+00	 0.000E+00	 2.981E+02	-5.931E-03	-8.495E-03	 2.574E-03	-6.830E-03	-3.995E-02	 9.380E-02	-2.608E-01	-2.505E-01	 6.276E+00	 7.559E-01	 1.812E+03	 3.486E-02	 9.530E-02	-1.773E-02	-4.561E-02	 3.641E-01	 1.303E+00	 1.718E-02	 8.378E-01	-2.985E-01	-2.255E-01	 5.741E+00	-3.117E+00	 5.729E+00	-7.481E-02	 6.414E+01	 1.497E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 5.753E-02	 1.162E-01	 1.585E-01	 1.735E-01	 3.513E+01	 1.863E+01	 1.234E+01	 9.826E+00	 1.560E+01	 2.385E+01	 3.306E+01	 4.266E+01	 1.298E+00	 1.842E+00	 1.267E+00	 1.031E+00	 7.647E-01	 3.555E-01	 1.013E-01	 5.716E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   12.0500	 9.526E+00	-5.500E+00	 0.000E+00	 3.173E+02	-5.529E-03	-9.718E-03	 1.578E-03	-7.828E-03	-2.508E-02	 1.073E-01	-2.195E-01	-2.945E-01	 6.326E+00	 7.243E-01	 1.812E+03	 3.376E-02	 9.277E-02	-2.969E-02	-8.086E-02	 2.524E-01	 1.035E-02	-1.097E-01	 5.959E-01	-1.596E-01	-1.797E-01	 4.465E+00	-4.912E+00	 5.666E+00	-5.249E-02	 6.414E+01	 1.501E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 5.163E-02	 1.083E-01	 1.510E-01	 1.722E-01	 3.723E+01	 1.965E+01	 1.293E+01	 1.016E+01	 1.505E+01	 2.316E+01	 3.233E+01	 4.190E+01	 1.148E+00	 1.304E+00	 1.148E+00	 1.034E+00	 7.494E-01	 3.074E-01	 9.880E-02	 6.633E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   12.1000	 9.526E+00	-5.500E+00	 0.000E+00	 3.366E+02	-8.276E-03	-1.138E-02	 3.366E-04	-7.601E-03	-6.919E-03	 1.038E-01	-2.454E-01	-3.377E-01	 6.347E+00	 7.352E-01	 1.812E+03	 3.265E-02	 9.000E-02	-3.012E-02	-6.070E-02	-8.478E-01	-1.811E+00	-3.001E-01	 2.330E-01	 2.834E-02	-2.425E-01	 2.659E+00	-5.994E+00	 5.687E+00	-8.436E-03	 6.414E+01	 1.500E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 4.824E-02	 1.053E-01	 1.500E-01	 1.759E-01	 3.866E+01	 2.025E+01	 1.324E+01	 1.033E+01	 1.465E+01	 2.267E+01	 3.181E+01	 4.137E+01	 1.114E+00	 1.074E+00	 1.127E+00	 1.011E+00	 7.775E-01	 2.498E-01	 9.706E-02	 6.406E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   12.1500	 9.526E+00	-5.500E+00	 0.000E+00	 3.558E+02	-1.342E-02	-1.070E-02	-1.401E-03	-7.224E-03	 1.758E-02	 9.836E-02	-3.423E-01	-3.312E-01	 6.517E+00	 7.483E-01	 1.812E+03	 3.106E-02	 8.722E-02	-2.079E-02	-1.568E-02	 3.591E-01	 1.161E+00	-4.702E-01	-2.308E-01	 2.973E-01	-4.149E-01	 4.973E-01	-6.523E+00	 5.441E+00	 2.444E-02	 6.414E+01	 1.501E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 4.777E-02	 1.074E-01	 1.564E-01	 1.873E-01	 3.910E+01	 2.030E+01	 1.315E+01	 1.015E+01	 1.442E+01	 2.241E+01	 3.153E+01	 4.109E+01	 1.087E+00	 1.007E+00	 1.093E+00	 9.929E-01	 7.769E-01	 2.320E-01	 9.605E-02	 6.054E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   12.2000	 9.526E+00	-5.500E+00	 0.000E+00	 1.505E+01	-1.566E-02	-8.489E-03	-2.896E-03	-6.202E-03	 3.833E-02	 8.400E-02	-3.960E-01	-2.875E-01	 6.452E+00	 6.980E-01	 1.812E+03	 3.012E-02	 8.650E-02	-1.678E-02	-1.640E-02	 2.316E-01	 3.883E-01	-5.074E-01	-6.638E-01	 4.926E-01	-4.855E-01	-1.621E+00	-6.262E+00	 5.414E+00	 7.981E-02	 6.414E+01	 1.500E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 5.036E-02	 1.153E-01	 1.717E-01	 2.071E-01	 3.843E+01	 1.972E+01	 1.258E+01	 9.614E+00	 1.440E+01	 2.242E+01	 3.156E+01	 4.112E+01	 1.062E+00	 9.623E-01	 1.053E+00	 9.777E-01	 7.566E-01	 1.997E-01	 8.269E-02	 5.203E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   12.2500	 9.526E+00	-5.500E+00	 0.000E+00	 3.429E+01	-1.272E-02	-8.134E-03	-5.153E-03	-4.465E-03	 7.019E-02	 5.958E-02	-3.337E-01	-2.813E-01	 6.476E+00	 6.931E-01	 1.812E+03	 2.981E-02	 8.708E-02	 6.159E-03	 4.830E-02	 2.929E-01	 8.145E-01	-4.761E-01	-1.133E+00	 7.754E-01	-3.655E-01	-3.683E+00	-5.352E+00	 5.376E+00	 7.228E-02	 6.414E+01	 1.501E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 5.618E-02	 1.291E-01	 1.954E-01	 2.325E-01	 3.675E+01	 1.861E+01	 1.165E+01	 8.888E+00	 1.458E+01	 2.270E+01	 3.187E+01	 4.145E+01	 1.012E+00	 9.141E-01	 1.037E+00	 9.671E-01	 6.481E-01	 1.748E-01	 6.607E-02	 4.148E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   12.3000	 9.526E+00	-5.500E+00	 0.000E+00	 5.353E+01	-9.044E-03	-9.219E-03	-6.527E-03	-2.794E-03	 8.970E-02	 3.618E-02	-2.550E-01	-2.986E-01	 6.418E+00	 6.496E-01	 1.812E+03	 3.017E-02	 8.880E-02	 1.317E-02	 2.596E-02	 7.379E-01	 1.390E+00	-4.298E-01	-1.453E+00	 9.130E-01	-2.272E-01	-5.290E+00	-3.864E+00	 5.263E+00	 6.871E-02	 6.414E+01	 1.500E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 6.470E-02	 1.476E-01	 2.244E-01	 2.590E-01	 3.439E+01	 1.721E+01	 1.059E+01	 8.160E+00	 1.498E+01	 2.323E+01	 3.244E+01	 4.206E+01	 9.680E-01	 8.777E-01	 1.035E+00	 9.641E-01	 5.517E-01	 1.502E-01	 4.845E-02	 3.116E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   12.3500	 9.526E+00	-5.500E+00	 0.000E+00	 7.277E+01	-9.171E-03	-1.172E-02	-7.589E-03	-3.481E-04	 1.039E-01	-8.663E-05	-2.853E-01	-4.203E-01	 6.339E+00	 7.541E-01	 1.812E+03	 3.147E-02	 9.146E-02	 2.461E-02	 3.682E-02	-2.613E-01	-1.914E+00	-3.709E-01	-1.709E+00	 1.038E+00	-2.671E-01	-6.337E+00	-1.920E+00	 5.696E+00	 3.168E-02	 6.414E+01	 1.501E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 7.598E-02	 2.107E-01	 2.603E-01	 2.870E-01	 3.169E+01	 1.460E+01	 9.398E+00	 7.412E+00	 1.554E+01	 2.390E+01	 3.320E+01	 4.286E+01	 9.162E-01	 7.934E-01	 1.041E+00	 9.622E-01	 4.632E-01	 1.003E-01	 2.897E-02	 2.051E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   12.4000	 9.526E+00	-5.500E+00	 0.000E+00	 9.202E+01	-1.062E-02	-6.275E-03	-7.774E-03	 3.150E-04	 1.064E-01	-7.842E-03	-3.186E-01	-2.540E-01	 6.263E+00	 7.518E-01	 1.812E+03	 3.313E-02	 9.366E-02	 3.823E-02	 6.150E-02	-6.905E-01	-1.330E+00	-4.057E-01	-1.773E+00	 1.058E+00	-3.244E-01	-6.600E+00	 1.632E-01	 5.791E+00	 1.412E-02	 6.414E+01	 1.501E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 8.904E-02	 3.683E-01	 2.981E-01	 3.170E-01	 2.903E+01	 9.921E+00	 8.213E+00	 6.634E+00	 1.621E+01	 2.451E+01	 3.403E+01	 4.371E+01	 8.576E-01	 8.019E-01	 1.053E+00	 9.597E-01	 3.772E-01	 1.313E-02	 1.006E-02	 9.565E-03	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   12.4500	 9.526E+00	-5.500E+00	 0.000E+00	 1.113E+02	-1.048E-02	 6.633E-04	-7.355E-03	 1.764E-03	 1.002E-01	-2.719E-02	-3.261E-01	-8.004E-02	 6.248E+00	 6.645E-01	 1.812E+03	 3.426E-02	 9.505E-02	 2.205E-02	 3.585E-02	 4.092E-01	 1.585E+00	-3.584E-01	-1.677E+00	 9.992E-01	-3.308E-01	-6.092E+00	 2.373E+00	 5.839E+00	-3.681E-02	 6.414E+01	 1.500E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 1.023E-01	 3.860E-01	 3.089E-01	 3.380E-01	 2.672E+01	 8.893E+00	 7.588E+00	 6.019E+00	 1.692E+01	 2.532E+01	 3.487E+01	 4.455E+01	 8.021E-01	 1.160E+00	 1.063E+00	 9.477E-01	 3.046E-01	 5.510E-04	 6.446E-03	 4.040E-03	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   12.5000	 9.526E+00	-5.500E+00	 0.000E+00	 1.305E+02	-8.407E-03	 1.262E-03	-6.573E-03	 2.403E-03	 8.914E-02	-3.720E-02	-2.889E-01	-1.080E-01	 6.215E+00	 7.153E-01	 1.812E+03	 3.529E-02	 9.686E-02	 1.117E-02	 1.076E-02	-3.787E-01	-1.087E+00	-2.834E-01	-1.454E+00	 8.819E-01	-2.657E-01	-4.975E+00	 4.218E+00	 6.096E+00	-5.229E-02	 6.414E+01	 1.499E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 1.156E-01	 3.958E-01	 3.190E-01	 3.458E-01	 2.488E+01	 8.227E+00	 7.102E+00	 5.682E+00	 1.756E+01	 2.604E+01	 3.559E+01	 4.527E+01	 7.739E-01	 1.293E+00	 1.036E+00	 9.262E-01	 2.637E-01	-7.432E-03	 6.396E-03	 3.797E-03	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   12.5500	 9.526E+00	-5.500E+00	 0.000E+00	 1.497E+02	-7.765E-03	-2.693E-03	-4.865E-03	 2.939E-03	 6.515E-02	-4.542E-02	-2.758E-01	-2.109E-01	 6.229E+00	 6.850E-01	 1.812E+03	 3.556E-02	 9.695E-02	 3.886E-03	 1.138E-02	-7.719E-03	 7.512E-01	-2.689E-01	-1.059E+00	 6.495E-01	-2.483E-01	-3.203E+00	 5.627E+00	 5.999E+00	-9.072E-02	 6.414E+01	 1.499E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 1.243E-01	 3.993E-01	 3.193E-01	 3.352E-01	 2.374E+01	 7.888E+00	 6.920E+00	 5.695E+00	 1.807E+01	 2.659E+01	 3.614E+01	 4.582E+01	 7.927E-01	 1.275E+00	 1.031E+00	 9.190E-01	 2.514E-01	 1.590E-03	 7.461E-03	 6.484E-03	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
