
Predictions were generated on 11-May-2018 at 12:52:06 using OpenFAST, compiled as a 64-bit application using double precision at commit v1.0.0-50-g50332ea2-dirty
 linked with  NWTC Subroutine Library; ElastoDyn; InflowWind; AeroDyn; ServoDyn

Description from the FAST input file: FAST Certification Test #10: UAE Phase VI (upwind) with no DOFs in a ramped wind.

Time      	Wind1VelX 	Wind1VelY 	Wind1VelZ 	RootFxc1  	RootFyc1  	RootFzc1  	RootFxc2  	RootFyc2  	RootFzc2  	RootMOoP1 	RootMIP1  	RootMzc1  	RotTorq   	RotThrust 	RotPwr    	LSSGagMya 	LSSGagMza 	YawBrMxp  	YawBrMyp  	RtAeroCp  	RtAeroCq  	RtAeroCt  	GenPwr    
   11.9000	 1.190E+01	 0.000E+00	 0.000E+00	 9.139E-01	-8.177E-01	 7.496E+00	 9.139E-01	 3.831E-01	 7.419E+00	 2.599E+00	 1.585E+00	-4.521E-02	 1.301E+00	 1.828E+00	 9.796E+00	 1.089E-01	 1.702E+00	 1.301E+00	-6.698E+00	 1.174E-01	 3.691E-02	 2.608E-01	 3.407E+00
   12.0000	 1.200E+01	 0.000E+00	 0.000E+00	 9.201E-01	-6.299E-01	 7.896E+00	 9.201E-01	 1.938E-01	 7.019E+00	 2.609E+00	 1.259E+00	-4.684E-02	 1.296E+00	 1.840E+00	 9.760E+00	 1.243E+00	 1.167E+00	 1.296E+00	-6.690E+00	 1.141E-01	 3.616E-02	 2.582E-01	 3.407E+00
   12.1000	 1.210E+01	 0.000E+00	 0.000E+00	 9.264E-01	-2.196E-01	 8.059E+00	 9.264E-01	-2.183E-01	 6.856E+00	 2.619E+00	 5.525E-01	-4.847E-02	 1.292E+00	 1.853E+00	 9.727E+00	 1.705E+00	 1.786E-03	 1.292E+00	-6.681E+00	 1.109E-01	 3.545E-02	 2.557E-01	 3.407E+00
   12.2000	 1.220E+01	 0.000E+00	 0.000E+00	 9.331E-01	 1.910E-01	 7.897E+00	 9.331E-01	-6.308E-01	 7.018E+00	 2.630E+00	-1.546E-01	-5.011E-02	 1.288E+00	 1.866E+00	 9.697E+00	 1.245E+00	-1.165E+00	 1.288E+00	-6.672E+00	 1.079E-01	 3.476E-02	 2.533E-01	 3.407E+00
   12.3000	 1.230E+01	 0.000E+00	 0.000E+00	 9.401E-01	 3.794E-01	 7.497E+00	 9.401E-01	-8.213E-01	 7.418E+00	 2.642E+00	-4.814E-01	-5.180E-02	 1.284E+00	 1.880E+00	 9.667E+00	 1.124E-01	-1.701E+00	 1.284E+00	-6.662E+00	 1.049E-01	 3.409E-02	 2.511E-01	 3.407E+00
   12.4000	 1.240E+01	 0.000E+00	 0.000E+00	 9.474E-01	 2.432E-01	 7.076E+00	 9.474E-01	-6.871E-01	 7.839E+00	 2.654E+00	-2.526E-01	-5.354E-02	 1.280E+00	 1.895E+00	 9.634E+00	-1.081E+00	-1.318E+00	 1.280E+00	-6.652E+00	 1.021E-01	 3.343E-02	 2.490E-01	 3.407E+00
   12.5000	 1.250E+01	 0.000E+00	 0.000E+00	 9.550E-01	-1.445E-01	 6.861E+00	 9.550E-01	-3.016E-01	 8.054E+00	 2.667E+00	 4.066E-01	-5.531E-02	 1.275E+00	 1.910E+00	 9.599E+00	-1.691E+00	-2.226E-01	 1.275E+00	-6.642E+00	 9.928E-02	 3.278E-02	 2.469E-01	 3.407E+00
   12.6000	 1.260E+01	 0.000E+00	 0.000E+00	 9.627E-01	-5.746E-01	 6.969E+00	 9.627E-01	 1.265E-01	 7.947E+00	 2.681E+00	 1.138E+00	-5.709E-02	 1.270E+00	 1.925E+00	 9.559E+00	-1.386E+00	 9.936E-01	 1.270E+00	-6.631E+00	 9.654E-02	 3.212E-02	 2.450E-01	 3.407E+00
   12.7000	 1.270E+01	 0.000E+00	 0.000E+00	 9.705E-01	-8.152E-01	 7.341E+00	 9.705E-01	 3.651E-01	 7.575E+00	 2.694E+00	 1.545E+00	-5.888E-02	 1.263E+00	 1.941E+00	 9.513E+00	-3.318E-01	 1.673E+00	 1.263E+00	-6.620E+00	 9.382E-02	 3.147E-02	 2.431E-01	 3.407E+00
   12.8000	 1.280E+01	 0.000E+00	 0.000E+00	 9.784E-01	-7.367E-01	 7.776E+00	 9.784E-01	 2.847E-01	 7.140E+00	 2.708E+00	 1.405E+00	-6.066E-02	 1.256E+00	 1.957E+00	 9.460E+00	 9.016E-01	 1.447E+00	 1.256E+00	-6.609E+00	 9.113E-02	 3.080E-02	 2.413E-01	 3.407E+00
   12.9000	 1.290E+01	 0.000E+00	 0.000E+00	 9.865E-01	-3.820E-01	 8.039E+00	 9.865E-01	-7.182E-02	 6.876E+00	 2.722E+00	 7.919E-01	-6.243E-02	 1.249E+00	 1.973E+00	 9.402E+00	 1.648E+00	 4.396E-01	 1.249E+00	-6.598E+00	 8.848E-02	 3.014E-02	 2.395E-01	 3.407E+00
   13.0000	 1.300E+01	 0.000E+00	 0.000E+00	 9.946E-01	 5.639E-02	 7.988E+00	 9.946E-01	-5.122E-01	 6.927E+00	 2.736E+00	 3.530E-02	-6.416E-02	 1.241E+00	 1.989E+00	 9.345E+00	 1.503E+00	-8.058E-01	 1.241E+00	-6.587E+00	 8.593E-02	 2.950E-02	 2.378E-01	 3.407E+00
   13.1000	 1.310E+01	 0.000E+00	 0.000E+00	 1.003E+00	 3.410E-01	 7.650E+00	 1.003E+00	-7.990E-01	 7.265E+00	 2.750E+00	-4.581E-01	-6.586E-02	 1.234E+00	 2.005E+00	 9.289E+00	 5.456E-01	-1.616E+00	 1.234E+00	-6.575E+00	 8.347E-02	 2.888E-02	 2.361E-01	 3.407E+00
   13.2000	 1.320E+01	 0.000E+00	 0.000E+00	 1.011E+00	 3.174E-01	 7.208E+00	 1.011E+00	-7.777E-01	 7.707E+00	 2.764E+00	-4.238E-01	-6.753E-02	 1.226E+00	 2.022E+00	 9.234E+00	-7.066E-01	-1.552E+00	 1.226E+00	-6.564E+00	 8.111E-02	 2.827E-02	 2.344E-01	 3.407E+00
   13.3000	 1.330E+01	 0.000E+00	 0.000E+00	 1.019E+00	-2.274E-03	 6.901E+00	 1.019E+00	-4.604E-01	 8.014E+00	 2.779E+00	 1.174E-01	-6.918E-02	 1.219E+00	 2.039E+00	 9.179E+00	-1.577E+00	-6.492E-01	 1.219E+00	-6.553E+00	 7.882E-02	 2.769E-02	 2.328E-01	 3.407E+00
   13.4000	 1.340E+01	 0.000E+00	 0.000E+00	 1.028E+00	-4.458E-01	 6.895E+00	 1.028E+00	-1.934E-02	 8.020E+00	 2.794E+00	 8.705E-01	-7.080E-02	 1.212E+00	 2.055E+00	 9.123E+00	-1.594E+00	 6.044E-01	 1.212E+00	-6.541E+00	 7.660E-02	 2.711E-02	 2.313E-01	 3.407E+00
   13.5000	 1.350E+01	 0.000E+00	 0.000E+00	 1.036E+00	-7.741E-01	 7.193E+00	 1.036E+00	 3.064E-01	 7.722E+00	 2.810E+00	 1.426E+00	-7.240E-02	 1.204E+00	 2.073E+00	 9.067E+00	-7.502E-01	 1.531E+00	 1.204E+00	-6.529E+00	 7.445E-02	 2.654E-02	 2.298E-01	 3.407E+00
   13.6000	 1.360E+01	 0.000E+00	 0.000E+00	 1.045E+00	-8.103E-01	 7.634E+00	 1.045E+00	 3.401E-01	 7.281E+00	 2.826E+00	 1.482E+00	-7.396E-02	 1.196E+00	 2.090E+00	 9.008E+00	 4.997E-01	 1.630E+00	 1.196E+00	-6.517E+00	 7.234E-02	 2.598E-02	 2.283E-01	 3.407E+00
   13.7000	 1.370E+01	 0.000E+00	 0.000E+00	 1.054E+00	-5.355E-01	 7.980E+00	 1.054E+00	 6.286E-02	 6.936E+00	 2.843E+00	 1.004E+00	-7.550E-02	 1.188E+00	 2.108E+00	 8.942E+00	 1.479E+00	 8.479E-01	 1.188E+00	-6.504E+00	 7.025E-02	 2.542E-02	 2.269E-01	 3.407E+00
   13.8000	 1.380E+01	 0.000E+00	 0.000E+00	 1.063E+00	-9.878E-02	 8.043E+00	 1.063E+00	-3.760E-01	 6.872E+00	 2.859E+00	 2.489E-01	-7.703E-02	 1.178E+00	 2.126E+00	 8.866E+00	 1.659E+00	-3.929E-01	 1.178E+00	-6.492E+00	 6.815E-02	 2.484E-02	 2.255E-01	 3.407E+00
   13.9000	 1.390E+01	 0.000E+00	 0.000E+00	 1.071E+00	 2.632E-01	 7.790E+00	 1.071E+00	-7.398E-01	 7.125E+00	 2.875E+00	-3.787E-01	-7.856E-02	 1.166E+00	 2.143E+00	 8.778E+00	 9.421E-01	-1.421E+00	 1.166E+00	-6.480E+00	 6.603E-02	 2.424E-02	 2.240E-01	 3.407E+00
   14.0000	 1.400E+01	 0.000E+00	 0.000E+00	 1.080E+00	 3.541E-01	 7.357E+00	 1.080E+00	-8.323E-01	 7.558E+00	 2.889E+00	-5.426E-01	-8.010E-02	 1.153E+00	 2.159E+00	 8.680E+00	-2.844E-01	-1.681E+00	 1.153E+00	-6.469E+00	 6.390E-02	 2.363E-02	 2.226E-01	 3.407E+00
   14.1000	 1.410E+01	 0.000E+00	 0.000E+00	 1.088E+00	 1.244E-01	 6.979E+00	 1.088E+00	-6.040E-01	 7.936E+00	 2.902E+00	-1.577E-01	-8.165E-02	 1.139E+00	 2.175E+00	 8.577E+00	-1.357E+00	-1.032E+00	 1.139E+00	-6.458E+00	 6.181E-02	 2.302E-02	 2.210E-01	 3.407E+00
   14.2000	 1.420E+01	 0.000E+00	 0.000E+00	 1.095E+00	-3.022E-01	 6.859E+00	 1.095E+00	-1.789E-01	 8.056E+00	 2.915E+00	 5.644E-01	-8.318E-02	 1.126E+00	 2.191E+00	 8.475E+00	-1.696E+00	 1.747E-01	 1.126E+00	-6.447E+00	 5.979E-02	 2.242E-02	 2.195E-01	 3.407E+00
   14.3000	 1.430E+01	 0.000E+00	 0.000E+00	 1.103E+00	-6.955E-01	 7.063E+00	 1.103E+00	 2.128E-01	 7.852E+00	 2.928E+00	 1.230E+00	-8.468E-02	 1.113E+00	 2.207E+00	 8.378E+00	-1.118E+00	 1.287E+00	 1.113E+00	-6.436E+00	 5.788E-02	 2.186E-02	 2.180E-01	 3.407E+00
   14.4000	 1.440E+01	 0.000E+00	 0.000E+00	 1.112E+00	-8.435E-01	 7.480E+00	 1.112E+00	 3.589E-01	 7.435E+00	 2.943E+00	 1.475E+00	-8.610E-02	 1.101E+00	 2.223E+00	 8.289E+00	 6.427E-02	 1.704E+00	 1.101E+00	-6.425E+00	 5.608E-02	 2.133E-02	 2.166E-01	 3.407E+00
   14.5000	 1.450E+01	 0.000E+00	 0.000E+00	 1.120E+00	-6.664E-01	 7.885E+00	 1.120E+00	 1.800E-01	 7.030E+00	 2.958E+00	 1.164E+00	-8.742E-02	 1.090E+00	 2.240E+00	 8.205E+00	 1.212E+00	 1.199E+00	 1.090E+00	-6.413E+00	 5.437E-02	 2.082E-02	 2.152E-01	 3.407E+00
   14.6000	 1.460E+01	 0.000E+00	 0.000E+00	 1.128E+00	-2.606E-01	 8.059E+00	 1.128E+00	-2.279E-01	 6.856E+00	 2.974E+00	 4.621E-01	-8.864E-02	 1.079E+00	 2.257E+00	 8.126E+00	 1.705E+00	 4.642E-02	 1.079E+00	-6.401E+00	 5.275E-02	 2.034E-02	 2.139E-01	 3.407E+00
   14.7000	 1.470E+01	 0.000E+00	 0.000E+00	 1.137E+00	 1.539E-01	 7.908E+00	 1.137E+00	-6.446E-01	 7.008E+00	 2.991E+00	-2.549E-01	-8.981E-02	 1.069E+00	 2.274E+00	 8.053E+00	 1.276E+00	-1.132E+00	 1.069E+00	-6.390E+00	 5.121E-02	 1.988E-02	 2.126E-01	 3.407E+00
   14.8000	 1.480E+01	 0.000E+00	 0.000E+00	 1.146E+00	 3.526E-01	 7.513E+00	 1.146E+00	-8.456E-01	 7.402E+00	 3.008E+00	-6.020E-01	-9.099E-02	 1.060E+00	 2.291E+00	 7.985E+00	 1.569E-01	-1.698E+00	 1.060E+00	-6.378E+00	 4.976E-02	 1.945E-02	 2.113E-01	 3.407E+00
   14.9000	 1.490E+01	 0.000E+00	 0.000E+00	 1.154E+00	 2.273E-01	 7.088E+00	 1.154E+00	-7.227E-01	 7.827E+00	 3.024E+00	-3.945E-01	-9.222E-02	 1.052E+00	 2.308E+00	 7.919E+00	-1.047E+00	-1.346E+00	 1.052E+00	-6.366E+00	 4.836E-02	 1.903E-02	 2.100E-01	 3.407E+00
   15.0000	 1.500E+01	 0.000E+00	 0.000E+00	 1.162E+00	-1.547E-01	 6.863E+00	 1.162E+00	-3.430E-01	 8.052E+00	 3.039E+00	 2.529E-01	-9.353E-02	 1.043E+00	 2.324E+00	 7.854E+00	-1.684E+00	-2.667E-01	 1.043E+00	-6.355E+00	 4.701E-02	 1.862E-02	 2.086E-01	 3.407E+00
   15.1000	 1.510E+01	 0.000E+00	 0.000E+00	 1.170E+00	-5.876E-01	 6.960E+00	 1.170E+00	 8.770E-02	 7.956E+00	 3.054E+00	 9.872E-01	-9.487E-02	 1.034E+00	 2.339E+00	 7.786E+00	-1.411E+00	 9.570E-01	 1.034E+00	-6.344E+00	 4.569E-02	 1.822E-02	 2.073E-01	 3.407E+00
   15.2000	 1.520E+01	 0.000E+00	 0.000E+00	 1.177E+00	-8.379E-01	 7.325E+00	 1.177E+00	 3.359E-01	 7.590E+00	 3.069E+00	 1.409E+00	-9.621E-02	 1.025E+00	 2.355E+00	 7.715E+00	-3.755E-01	 1.663E+00	 1.025E+00	-6.334E+00	 4.438E-02	 1.782E-02	 2.059E-01	 3.407E+00
   15.3000	 1.530E+01	 0.000E+00	 0.000E+00	 1.185E+00	-7.708E-01	 7.762E+00	 1.185E+00	 2.668E-01	 7.153E+00	 3.084E+00	 1.287E+00	-9.747E-02	 1.015E+00	 2.370E+00	 7.644E+00	 8.634E-01	 1.470E+00	 1.015E+00	-6.323E+00	 4.312E-02	 1.742E-02	 2.046E-01	 3.407E+00
   15.4000	 1.540E+01	 0.000E+00	 0.000E+00	 1.193E+00	-4.233E-01	 8.035E+00	 1.193E+00	-8.281E-02	 6.881E+00	 3.099E+00	 6.856E-01	-9.865E-02	 1.007E+00	 2.386E+00	 7.581E+00	 1.635E+00	 4.826E-01	 1.007E+00	-6.312E+00	 4.193E-02	 1.705E-02	 2.032E-01	 3.407E+00
   15.5000	 1.550E+01	 0.000E+00	 0.000E+00	 1.201E+00	 1.602E-02	 7.995E+00	 1.201E+00	-5.246E-01	 6.920E+00	 3.115E+00	-7.262E-02	-9.976E-02	 1.000E+00	 2.401E+00	 7.531E+00	 1.523E+00	-7.662E-01	 1.000E+00	-6.301E+00	 4.086E-02	 1.672E-02	 2.019E-01	 3.407E+00
   15.6000	 1.560E+01	 0.000E+00	 0.000E+00	 1.209E+00	 3.090E-01	 7.665E+00	 1.209E+00	-8.205E-01	 7.250E+00	 3.131E+00	-5.795E-01	-1.008E-01	 9.960E-01	 2.417E+00	 7.499E+00	 5.877E-01	-1.601E+00	 9.960E-01	-6.291E+00	 3.990E-02	 1.644E-02	 2.006E-01	 3.407E+00
   15.7000	 1.570E+01	 0.000E+00	 0.000E+00	 1.216E+00	 2.965E-01	 7.223E+00	 1.216E+00	-8.113E-01	 7.692E+00	 3.147E+00	-5.624E-01	-1.019E-01	 9.944E-01	 2.433E+00	 7.487E+00	-6.657E-01	-1.570E+00	 9.944E-01	-6.280E+00	 3.909E-02	 1.621E-02	 1.994E-01	 3.407E+00
   15.8000	 1.580E+01	 0.000E+00	 0.000E+00	 1.224E+00	-1.573E-02	 6.907E+00	 1.224E+00	-5.028E-01	 8.008E+00	 3.163E+00	-3.139E-02	-1.029E-01	 9.953E-01	 2.448E+00	 7.494E+00	-1.559E+00	-6.903E-01	 9.953E-01	-6.269E+00	 3.838E-02	 1.602E-02	 1.981E-01	 3.407E+00
   15.9000	 1.590E+01	 0.000E+00	 0.000E+00	 1.231E+00	-4.597E-01	 6.890E+00	 1.231E+00	-6.278E-02	 8.026E+00	 3.179E+00	 7.256E-01	-1.040E-01	 9.973E-01	 2.463E+00	 7.509E+00	-1.610E+00	 5.625E-01	 9.973E-01	-6.259E+00	 3.774E-02	 1.585E-02	 1.968E-01	 3.407E+00
   16.0000	 1.600E+01	 0.000E+00	 0.000E+00	 1.239E+00	-7.963E-01	 7.179E+00	 1.239E+00	 2.700E-01	 7.736E+00	 3.193E+00	 1.299E+00	-1.051E-01	 9.996E-01	 2.477E+00	 7.527E+00	-7.900E-01	 1.511E+00	 9.996E-01	-6.249E+00	 3.712E-02	 1.569E-02	 1.955E-01	 3.407E+00
   16.1000	 1.610E+01	 0.000E+00	 0.000E+00	 1.245E+00	-8.448E-01	 7.619E+00	 1.245E+00	 3.145E-01	 7.296E+00	 3.207E+00	 1.379E+00	-1.062E-01	 1.003E+00	 2.491E+00	 7.549E+00	 4.568E-01	 1.643E+00	 1.003E+00	-6.239E+00	 3.654E-02	 1.554E-02	 1.941E-01	 3.407E+00
   16.2000	 1.620E+01	 0.000E+00	 0.000E+00	 1.252E+00	-5.800E-01	 7.972E+00	 1.252E+00	 4.549E-02	 6.944E+00	 3.221E+00	 9.238E-01	-1.073E-01	 1.008E+00	 2.505E+00	 7.586E+00	 1.457E+00	 8.864E-01	 1.008E+00	-6.230E+00	 3.605E-02	 1.542E-02	 1.928E-01	 3.407E+00
   16.3000	 1.630E+01	 0.000E+00	 0.000E+00	 1.260E+00	-1.463E-01	 8.046E+00	 1.260E+00	-3.928E-01	 6.869E+00	 3.236E+00	 1.798E-01	-1.084E-01	 1.015E+00	 2.519E+00	 7.639E+00	 1.669E+00	-3.493E-01	 1.015E+00	-6.220E+00	 3.563E-02	 1.534E-02	 1.916E-01	 3.407E+00
   16.4000	 1.640E+01	 0.000E+00	 0.000E+00	 1.267E+00	 2.207E-01	 7.803E+00	 1.267E+00	-7.645E-01	 7.112E+00	 3.252E+00	-4.495E-01	-1.095E-01	 1.023E+00	 2.534E+00	 7.700E+00	 9.790E-01	-1.396E+00	 1.023E+00	-6.210E+00	 3.527E-02	 1.528E-02	 1.903E-01	 3.407E+00
   16.5000	 1.650E+01	 0.000E+00	 0.000E+00	 1.274E+00	 3.214E-01	 7.373E+00	 1.274E+00	-8.698E-01	 7.542E+00	 3.268E+00	-6.227E-01	-1.107E-01	 1.031E+00	 2.548E+00	 7.764E+00	-2.403E-01	-1.688E+00	 1.031E+00	-6.200E+00	 3.492E-02	 1.522E-02	 1.891E-01	 3.407E+00
   16.6000	 1.660E+01	 0.000E+00	 0.000E+00	 1.281E+00	 1.002E-01	 6.988E+00	 1.281E+00	-6.531E-01	 7.927E+00	 3.284E+00	-2.447E-01	-1.120E-01	 1.039E+00	 2.562E+00	 7.825E+00	-1.330E+00	-1.068E+00	 1.039E+00	-6.190E+00	 3.456E-02	 1.515E-02	 1.879E-01	 3.407E+00
   16.7000	 1.670E+01	 0.000E+00	 0.000E+00	 1.288E+00	-3.244E-01	 6.858E+00	 1.288E+00	-2.326E-01	 8.057E+00	 3.298E+00	 4.812E-01	-1.134E-01	 1.046E+00	 2.576E+00	 7.873E+00	-1.700E+00	 1.302E-01	 1.046E+00	-6.181E+00	 3.415E-02	 1.506E-02	 1.866E-01	 3.407E+00
   16.8000	 1.680E+01	 0.000E+00	 0.000E+00	 1.294E+00	-7.237E-01	 7.051E+00	 1.294E+00	 1.637E-01	 7.864E+00	 3.310E+00	 1.162E+00	-1.150E-01	 1.047E+00	 2.588E+00	 7.885E+00	-1.152E+00	 1.258E+00	 1.047E+00	-6.172E+00	 3.360E-02	 1.491E-02	 1.853E-01	 3.407E+00
   16.9000	 1.690E+01	 0.000E+00	 0.000E+00	 1.299E+00	-8.822E-01	 7.465E+00	 1.299E+00	 3.210E-01	 7.451E+00	 3.318E+00	 1.429E+00	-1.168E-01	 1.040E+00	 2.599E+00	 7.830E+00	 1.964E-02	 1.705E+00	 1.040E+00	-6.165E+00	 3.277E-02	 1.463E-02	 1.838E-01	 3.407E+00
   17.0000	 1.700E+01	 0.000E+00	 0.000E+00	 1.305E+00	-7.147E-01	 7.874E+00	 1.305E+00	 1.537E-01	 7.041E+00	 3.326E+00	 1.136E+00	-1.185E-01	 1.027E+00	 2.609E+00	 7.731E+00	 1.180E+00	 1.231E+00	 1.027E+00	-6.158E+00	 3.179E-02	 1.427E-02	 1.824E-01	 3.407E+00
   17.1000	 1.710E+01	 0.000E+00	 0.000E+00	 1.310E+00	-3.129E-01	 8.058E+00	 1.310E+00	-2.487E-01	 6.857E+00	 3.336E+00	 4.425E-01	-1.200E-01	 1.018E+00	 2.621E+00	 7.661E+00	 1.703E+00	 9.103E-02	 1.018E+00	-6.150E+00	 3.095E-02	 1.398E-02	 1.811E-01	 3.407E+00
   17.2000	 1.720E+01	 0.000E+00	 0.000E+00	 1.316E+00	 1.057E-01	 7.918E+00	 1.316E+00	-6.690E-01	 6.997E+00	 3.348E+00	-2.777E-01	-1.214E-01	 1.015E+00	 2.633E+00	 7.639E+00	 1.305E+00	-1.098E+00	 1.015E+00	-6.141E+00	 3.033E-02	 1.378E-02	 1.798E-01	 3.407E+00
   17.3000	 1.730E+01	 0.000E+00	 0.000E+00	 1.323E+00	 3.145E-01	 7.529E+00	 1.323E+00	-8.804E-01	 7.387E+00	 3.361E+00	-6.372E-01	-1.228E-01	 1.016E+00	 2.646E+00	 7.650E+00	 2.013E-01	-1.693E+00	 1.016E+00	-6.132E+00	 2.985E-02	 1.364E-02	 1.786E-01	 3.407E+00
   17.4000	 1.740E+01	 0.000E+00	 0.000E+00	 1.329E+00	 2.000E-01	 7.101E+00	 1.329E+00	-7.690E-01	 7.814E+00	 3.374E+00	-4.426E-01	-1.241E-01	 1.020E+00	 2.659E+00	 7.678E+00	-1.011E+00	-1.373E+00	 1.020E+00	-6.123E+00	 2.945E-02	 1.353E-02	 1.774E-01	 3.407E+00
   17.5000	 1.750E+01	 0.000E+00	 0.000E+00	 1.336E+00	-1.764E-01	 6.866E+00	 1.336E+00	-3.957E-01	 8.049E+00	 3.388E+00	 2.011E-01	-1.255E-01	 1.025E+00	 2.672E+00	 7.716E+00	-1.677E+00	-3.107E-01	 1.025E+00	-6.114E+00	 2.909E-02	 1.344E-02	 1.762E-01	 3.407E+00
   17.6000	 1.760E+01	 0.000E+00	 0.000E+00	 1.342E+00	-6.122E-01	 6.951E+00	 1.342E+00	 3.680E-02	 7.964E+00	 3.402E+00	 9.466E-01	-1.269E-01	 1.031E+00	 2.685E+00	 7.760E+00	-1.436E+00	 9.197E-01	 1.031E+00	-6.105E+00	 2.875E-02	 1.337E-02	 1.751E-01	 3.407E+00
   17.7000	 1.770E+01	 0.000E+00	 0.000E+00	 1.349E+00	-8.725E-01	 7.310E+00	 1.349E+00	 2.939E-01	 7.605E+00	 3.416E+00	 1.392E+00	-1.283E-01	 1.037E+00	 2.698E+00	 7.805E+00	-4.189E-01	 1.653E+00	 1.037E+00	-6.096E+00	 2.843E-02	 1.329E-02	 1.740E-01	 3.407E+00
   17.8000	 1.780E+01	 0.000E+00	 0.000E+00	 1.356E+00	-8.176E-01	 7.749E+00	 1.356E+00	 2.357E-01	 7.167E+00	 3.430E+00	 1.297E+00	-1.298E-01	 1.043E+00	 2.711E+00	 7.851E+00	 8.246E-01	 1.493E+00	 1.043E+00	-6.087E+00	 2.812E-02	 1.322E-02	 1.729E-01	 3.407E+00
   17.9000	 1.790E+01	 0.000E+00	 0.000E+00	 1.362E+00	-4.779E-01	 8.030E+00	 1.362E+00	-1.072E-01	 6.885E+00	 3.445E+00	 7.154E-01	-1.312E-01	 1.049E+00	 2.725E+00	 7.898E+00	 1.622E+00	 5.252E-01	 1.049E+00	-6.078E+00	 2.782E-02	 1.315E-02	 1.718E-01	 3.407E+00
   18.0000	 1.800E+01	 0.000E+00	 0.000E+00	 1.369E+00	-3.796E-02	 8.002E+00	 1.369E+00	-5.503E-01	 6.913E+00	 3.459E+00	-3.801E-02	-1.327E-01	 1.055E+00	 2.738E+00	 7.946E+00	 1.543E+00	-7.260E-01	 1.055E+00	-6.068E+00	 2.752E-02	 1.308E-02	 1.707E-01	 3.407E+00
   18.1000	 1.810E+01	 0.000E+00	 0.000E+00	 1.376E+00	 2.635E-01	 7.680E+00	 1.376E+00	-8.548E-01	 7.236E+00	 3.473E+00	-5.543E-01	-1.342E-01	 1.062E+00	 2.752E+00	 7.994E+00	 6.294E-01	-1.585E+00	 1.062E+00	-6.059E+00	 2.723E-02	 1.302E-02	 1.697E-01	 3.407E+00
   18.2000	 1.820E+01	 0.000E+00	 0.000E+00	 1.383E+00	 2.626E-01	 7.237E+00	 1.383E+00	-8.571E-01	 7.678E+00	 3.488E+00	-5.530E-01	-1.357E-01	 1.068E+00	 2.765E+00	 8.041E+00	-6.244E-01	-1.587E+00	 1.068E+00	-6.050E+00	 2.695E-02	 1.295E-02	 1.687E-01	 3.407E+00
   18.3000	 1.830E+01	 0.000E+00	 0.000E+00	 1.389E+00	-4.085E-02	 6.914E+00	 1.389E+00	-5.566E-01	 8.001E+00	 3.502E+00	-3.344E-02	-1.372E-01	 1.074E+00	 2.779E+00	 8.089E+00	-1.541E+00	-7.309E-01	 1.074E+00	-6.040E+00	 2.666E-02	 1.289E-02	 1.676E-01	 3.407E+00
   18.4000	 1.840E+01	 0.000E+00	 0.000E+00	 1.396E+00	-4.837E-01	 6.885E+00	 1.396E+00	-1.167E-01	 8.031E+00	 3.517E+00	 7.248E-01	-1.387E-01	 1.081E+00	 2.793E+00	 8.136E+00	-1.624E+00	 5.201E-01	 1.081E+00	-6.031E+00	 2.638E-02	 1.282E-02	 1.666E-01	 3.407E+00
   18.5000	 1.850E+01	 0.000E+00	 0.000E+00	 1.403E+00	-8.274E-01	 7.165E+00	 1.403E+00	 2.240E-01	 7.750E+00	 3.531E+00	 1.313E+00	-1.402E-01	 1.087E+00	 2.807E+00	 8.183E+00	-8.293E-01	 1.490E+00	 1.087E+00	-6.021E+00	 2.611E-02	 1.276E-02	 1.657E-01	 3.407E+00
   18.6000	 1.860E+01	 0.000E+00	 0.000E+00	 1.410E+00	-8.868E-01	 7.604E+00	 1.410E+00	 2.805E-01	 7.312E+00	 3.546E+00	 1.415E+00	-1.418E-01	 1.093E+00	 2.821E+00	 8.229E+00	 4.137E-01	 1.654E+00	 1.093E+00	-6.011E+00	 2.583E-02	 1.269E-02	 1.647E-01	 3.407E+00
   18.7000	 1.870E+01	 0.000E+00	 0.000E+00	 1.418E+00	-6.306E-01	 7.963E+00	 1.418E+00	 2.153E-02	 6.952E+00	 3.561E+00	 9.763E-01	-1.433E-01	 1.099E+00	 2.835E+00	 8.275E+00	 1.433E+00	 9.242E-01	 1.099E+00	-6.001E+00	 2.556E-02	 1.263E-02	 1.638E-01	 3.407E+00
   18.8000	 1.880E+01	 0.000E+00	 0.000E+00	 1.425E+00	-1.982E-01	 8.050E+00	 1.425E+00	-4.137E-01	 6.866E+00	 3.576E+00	 2.358E-01	-1.449E-01	 1.105E+00	 2.849E+00	 8.320E+00	 1.678E+00	-3.055E-01	 1.105E+00	-5.991E+00	 2.530E-02	 1.256E-02	 1.629E-01	 3.407E+00
   18.9000	 1.890E+01	 0.000E+00	 0.000E+00	 1.432E+00	 1.760E-01	 7.816E+00	 1.432E+00	-7.907E-01	 7.099E+00	 3.591E+00	-4.050E-01	-1.464E-01	 1.111E+00	 2.864E+00	 8.365E+00	 1.015E+00	-1.370E+00	 1.111E+00	-5.981E+00	 2.503E-02	 1.249E-02	 1.620E-01	 3.407E+00
